date,station_no,discharge,water_level,year_x,month_x,delta1,delta2,delta3,STATIONS_ID,RS,RSF,SH_TAG,NSH_TAG,year_y,month_y
1965-01-01,6335060,1240.0,110.0,1965,1,,,,2968.0,1.2,1.0,0.0,0.0,1965.0,1.0
1965-01-02,6335060,1680.0,178.0,1965,1,-68.0,,,2968.0,0.3,1.0,0.0,0.0,1965.0,1.0
1965-01-03,6335060,1820.0,200.0,1965,1,-22.0,-90.0,,2968.0,0.1,1.0,0.0,0.0,1965.0,1.0
1965-01-04,6335060,1790.0,195.0,1965,1,5.0,-17.0,-85.0,2968.0,0.0,7.0,0.0,0.0,1965.0,1.0
1965-01-05,6335060,1800.0,196.0,1965,1,-1.0,4.0,-18.0,2968.0,1.2,1.0,0.0,0.0,1965.0,1.0
1965-01-06,6335060,1630.0,171.0,1965,1,25.0,24.0,29.0,2968.0,7.8,1.0,0.0,0.0,1965.0,1.0
1965-01-07,6335060,1560.0,161.0,1965,1,10.0,35.0,34.0,2968.0,14.9,1.0,0.0,0.0,1965.0,1.0
1965-01-08,6335060,1580.0,163.0,1965,1,-2.0,8.0,33.0,2968.0,9.8,1.0,0.0,0.0,1965.0,1.0
1965-01-09,6335060,1800.0,197.0,1965,1,-34.0,-36.0,-26.0,2968.0,8.2,1.0,0.0,0.0,1965.0,1.0
1965-01-10,6335060,2430.0,283.0,1965,1,-86.0,-120.0,-122.0,2968.0,7.1,1.0,0.0,0.0,1965.0,1.0
1965-01-11,6335060,3480.0,409.0,1965,1,-126.0,-212.0,-246.0,2968.0,0.0,0.0,0.0,0.0,1965.0,1.0
1965-01-12,6335060,3960.0,459.0,1965,1,-50.0,-176.0,-262.0,2968.0,0.1,1.0,0.0,0.0,1965.0,1.0
1965-01-13,6335060,3590.0,421.0,1965,1,38.0,-12.0,-138.0,2968.0,1.0,1.0,0.0,0.0,1965.0,1.0
1965-01-14,6335060,3000.0,354.0,1965,1,67.0,105.0,55.0,2968.0,0.5,1.0,0.0,0.0,1965.0,1.0
1965-01-15,6335060,2610.0,306.0,1965,1,48.0,115.0,153.0,2968.0,4.1,1.0,0.0,0.0,1965.0,1.0
1965-01-16,6335060,2410.0,280.0,1965,1,26.0,74.0,141.0,2968.0,4.5,1.0,0.0,0.0,1965.0,1.0
1965-01-17,6335060,2320.0,268.0,1965,1,12.0,38.0,86.0,2968.0,5.1,1.0,0.0,0.0,1965.0,1.0
1965-01-18,6335060,2850.0,336.0,1965,1,-68.0,-56.0,-30.0,2968.0,3.4,1.0,0.0,0.0,1965.0,1.0
1965-01-19,6335060,3910.0,454.0,1965,1,-118.0,-186.0,-174.0,2968.0,0.2,8.0,0.0,0.0,1965.0,1.0
1965-01-20,6335060,3910.0,454.0,1965,1,0.0,-118.0,-186.0,2968.0,0.0,0.0,0.0,0.0,1965.0,1.0
1965-01-21,6335060,3790.0,442.0,1965,1,12.0,12.0,-106.0,2968.0,0.4,7.0,0.0,0.0,1965.0,1.0
1965-01-22,6335060,3250.0,383.0,1965,1,59.0,71.0,71.0,2968.0,1.0,8.0,1.0,1.0,1965.0,1.0
1965-01-23,6335060,2790.0,329.0,1965,1,54.0,113.0,125.0,2968.0,0.1,1.0,0.0,0.0,1965.0,1.0
1965-01-24,6335060,2500.0,292.0,1965,1,37.0,91.0,150.0,2968.0,3.4,1.0,0.0,0.0,1965.0,1.0
1965-01-25,6335060,2380.0,277.0,1965,1,15.0,52.0,106.0,2968.0,0.5,1.0,0.0,0.0,1965.0,1.0
1965-01-26,6335060,2320.0,269.0,1965,1,8.0,23.0,60.0,2968.0,1.0,8.0,0.0,0.0,1965.0,1.0
1965-01-27,6335060,2220.0,255.0,1965,1,14.0,22.0,37.0,2968.0,0.0,1.0,0.0,0.0,1965.0,1.0
1965-01-28,6335060,2170.0,249.0,1965,1,6.0,20.0,28.0,2968.0,0.0,1.0,0.0,0.0,1965.0,1.0
1965-01-29,6335060,2100.0,238.0,1965,1,11.0,17.0,31.0,2968.0,3.4,1.0,0.0,0.0,1965.0,1.0
1965-01-30,6335060,1990.0,223.0,1965,1,15.0,26.0,32.0,2968.0,1.2,1.0,0.0,0.0,1965.0,1.0
1965-01-31,6335060,2140.0,244.0,1965,1,-21.0,-6.0,5.0,2968.0,0.0,0.0,0.0,0.0,1965.0,1.0
1965-02-01,6335060,3020.0,357.0,1965,2,-113.0,-134.0,-119.0,2968.0,0.5,8.0,0.0,0.0,1965.0,2.0
1965-02-02,6335060,3700.0,432.0,1965,2,-75.0,-188.0,-209.0,2968.0,0.0,0.0,0.0,0.0,1965.0,2.0
1965-02-03,6335060,3700.0,432.0,1965,2,0.0,-75.0,-188.0,2968.0,1.8,8.0,0.0,0.0,1965.0,2.0
1965-02-04,6335060,3390.0,399.0,1965,2,33.0,33.0,-42.0,2968.0,1.2,1.0,0.0,0.0,1965.0,2.0
1965-02-05,6335060,3070.0,363.0,1965,2,36.0,69.0,69.0,2968.0,0.6,1.0,0.0,0.0,1965.0,2.0
1965-02-06,6335060,2810.0,331.0,1965,2,32.0,68.0,101.0,2968.0,0.0,1.0,0.0,0.0,1965.0,2.0
1965-02-07,6335060,2630.0,309.0,1965,2,22.0,54.0,90.0,2968.0,0.0,1.0,0.0,0.0,1965.0,2.0
1965-02-08,6335060,2470.0,288.0,1965,2,21.0,43.0,75.0,2968.0,0.0,0.0,0.0,0.0,1965.0,2.0
1965-02-09,6335060,2330.0,270.0,1965,2,18.0,39.0,61.0,2968.0,0.0,0.0,0.0,0.0,1965.0,2.0
1965-02-10,6335060,2200.0,252.0,1965,2,18.0,36.0,57.0,2968.0,3.8,8.0,0.0,0.0,1965.0,2.0
1965-02-11,6335060,2070.0,235.0,1965,2,17.0,35.0,53.0,2968.0,0.0,1.0,0.0,0.0,1965.0,2.0
1965-02-12,6335060,1920.0,214.0,1965,2,21.0,38.0,56.0,2968.0,0.4,1.0,0.0,0.0,1965.0,2.0
1965-02-13,6335060,1850.0,203.0,1965,2,11.0,32.0,49.0,2968.0,5.3,1.0,0.0,0.0,1965.0,2.0
1965-02-14,6335060,1860.0,205.0,1965,2,-2.0,9.0,30.0,2968.0,2.2,8.0,0.0,0.0,1965.0,2.0
1965-02-15,6335060,1980.0,222.0,1965,2,-17.0,-19.0,-8.0,2968.0,1.0,8.0,0.0,0.0,1965.0,2.0
1965-02-16,6335060,1980.0,222.0,1965,2,0.0,-17.0,-19.0,2968.0,0.1,7.0,0.0,0.0,1965.0,2.0
1965-02-17,6335060,1950.0,218.0,1965,2,4.0,4.0,-13.0,2968.0,0.0,7.0,1.0,1.0,1965.0,2.0
1965-02-18,6335060,1820.0,199.0,1965,2,19.0,23.0,23.0,2968.0,0.0,0.0,0.0,0.0,1965.0,2.0
1965-02-19,6335060,1780.0,193.0,1965,2,6.0,25.0,29.0,2968.0,0.0,0.0,0.0,0.0,1965.0,2.0
1965-02-20,6335060,1710.0,183.0,1965,2,10.0,16.0,35.0,2968.0,0.0,7.0,0.0,0.0,1965.0,2.0
1965-02-21,6335060,1640.0,172.0,1965,2,11.0,21.0,27.0,2968.0,0.0,0.0,0.0,0.0,1965.0,2.0
1965-02-22,6335060,1560.0,161.0,1965,2,11.0,22.0,32.0,2968.0,0.0,7.0,0.0,0.0,1965.0,2.0
1965-02-23,6335060,1460.0,146.0,1965,2,15.0,26.0,37.0,2968.0,0.0,7.0,0.0,0.0,1965.0,2.0
1965-02-24,6335060,1430.0,140.0,1965,2,6.0,21.0,32.0,2968.0,0.0,8.0,0.0,0.0,1965.0,2.0
1965-02-25,6335060,1390.0,134.0,1965,2,6.0,12.0,27.0,2968.0,1.9,8.0,0.0,0.0,1965.0,2.0
1965-02-26,6335060,1360.0,130.0,1965,2,4.0,10.0,16.0,2968.0,0.2,8.0,0.0,0.0,1965.0,2.0
1965-02-27,6335060,1340.0,126.0,1965,2,4.0,8.0,14.0,2968.0,0.2,8.0,0.0,0.0,1965.0,2.0
1965-02-28,6335060,1310.0,122.0,1965,2,4.0,8.0,12.0,2968.0,3.1,8.0,0.0,0.0,1965.0,2.0
1965-03-01,6335060,1290.0,118.0,1965,3,4.0,8.0,12.0,2968.0,0.1,7.0,0.0,0.0,1965.0,3.0
1965-03-02,6335060,1280.0,117.0,1965,3,1.0,5.0,9.0,2968.0,0.1,7.0,0.0,0.0,1965.0,3.0
1965-03-03,6335060,1270.0,115.0,1965,3,2.0,3.0,7.0,2968.0,0.0,7.0,0.0,0.0,1965.0,3.0
1965-03-04,6335060,1280.0,117.0,1965,3,-2.0,0.0,1.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-05,6335060,1310.0,121.0,1965,3,-4.0,-6.0,-4.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-06,6335060,1270.0,114.0,1965,3,7.0,3.0,1.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-07,6335060,1240.0,109.0,1965,3,5.0,12.0,8.0,2968.0,0.0,7.0,0.0,0.0,1965.0,3.0
1965-03-08,6335060,1200.0,103.0,1965,3,6.0,11.0,18.0,2968.0,1.0,8.0,0.0,0.0,1965.0,3.0
1965-03-09,6335060,1200.0,102.0,1965,3,1.0,7.0,12.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-10,6335060,1190.0,101.0,1965,3,1.0,2.0,8.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-11,6335060,1190.0,100.0,1965,3,1.0,2.0,3.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-12,6335060,1200.0,103.0,1965,3,-3.0,-2.0,-1.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-13,6335060,1200.0,103.0,1965,3,0.0,-3.0,-2.0,2968.0,0.3,1.0,0.0,0.0,1965.0,3.0
1965-03-14,6335060,1240.0,109.0,1965,3,-6.0,-6.0,-9.0,2968.0,7.8,1.0,0.0,0.0,1965.0,3.0
1965-03-15,6335060,1300.0,120.0,1965,3,-11.0,-17.0,-17.0,2968.0,4.0,1.0,0.0,0.0,1965.0,3.0
1965-03-16,6335060,1550.0,159.0,1965,3,-39.0,-50.0,-56.0,2968.0,0.0,1.0,0.0,0.0,1965.0,3.0
1965-03-17,6335060,2020.0,228.0,1965,3,-69.0,-108.0,-119.0,2968.0,0.4,1.0,0.0,0.0,1965.0,3.0
1965-03-18,6335060,2730.0,321.0,1965,3,-93.0,-162.0,-201.0,2968.0,7.8,1.0,0.0,0.0,1965.0,3.0
1965-03-19,6335060,3390.0,399.0,1965,3,-78.0,-171.0,-240.0,2968.0,5.0,1.0,0.0,0.0,1965.0,3.0
1965-03-20,6335060,3570.0,419.0,1965,3,-20.0,-98.0,-191.0,2968.0,5.0,1.0,0.0,0.0,1965.0,3.0
1965-03-21,6335060,3520.0,413.0,1965,3,6.0,-14.0,-92.0,2968.0,1.5,1.0,0.0,0.0,1965.0,3.0
1965-03-22,6335060,3600.0,422.0,1965,3,-9.0,-3.0,-23.0,2968.0,2.5,1.0,0.0,0.0,1965.0,3.0
1965-03-23,6335060,4000.0,463.0,1965,3,-41.0,-50.0,-44.0,2968.0,4.8,1.0,0.0,0.0,1965.0,3.0
1965-03-24,6335060,4550.0,516.0,1965,3,-53.0,-94.0,-103.0,2968.0,3.5,1.0,0.0,0.0,1965.0,3.0
1965-03-25,6335060,4840.0,543.0,1965,3,-27.0,-80.0,-121.0,2968.0,6.9,1.0,0.0,0.0,1965.0,3.0
1965-03-26,6335060,5070.0,563.0,1965,3,-20.0,-47.0,-100.0,2968.0,3.4,1.0,0.0,0.0,1965.0,3.0
1965-03-27,6335060,5660.0,612.0,1965,3,-49.0,-69.0,-96.0,2968.0,0.9,1.0,0.0,0.0,1965.0,3.0
1965-03-28,6335060,6130.0,649.0,1965,3,-37.0,-86.0,-106.0,2968.0,0.0,1.0,0.0,0.0,1965.0,3.0
1965-03-29,6335060,6000.0,639.0,1965,3,10.0,-27.0,-76.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-30,6335060,5550.0,603.0,1965,3,36.0,46.0,9.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-03-31,6335060,5040.0,560.0,1965,3,43.0,79.0,89.0,2968.0,0.0,0.0,0.0,0.0,1965.0,3.0
1965-04-01,6335060,4450.0,507.0,1965,4,53.0,96.0,132.0,2968.0,0.0,0.0,0.0,0.0,1965.0,4.0
1965-04-02,6335060,3950.0,458.0,1965,4,49.0,102.0,145.0,2968.0,0.0,0.0,0.0,0.0,1965.0,4.0
1965-04-03,6335060,3550.0,417.0,1965,4,41.0,90.0,143.0,2968.0,0.0,0.0,0.0,0.0,1965.0,4.0
1965-04-04,6335060,3270.0,386.0,1965,4,31.0,72.0,121.0,2968.0,0.0,0.0,0.0,0.0,1965.0,4.0
1965-04-05,6335060,3010.0,355.0,1965,4,31.0,62.0,103.0,2968.0,0.0,0.0,0.0,0.0,1965.0,4.0
1965-04-06,6335060,2780.0,328.0,1965,4,27.0,58.0,89.0,2968.0,1.3,1.0,0.0,0.0,1965.0,4.0
1965-04-07,6335060,2700.0,318.0,1965,4,10.0,37.0,68.0,2968.0,5.2,1.0,0.0,0.0,1965.0,4.0
1965-04-08,6335060,2630.0,308.0,1965,4,10.0,20.0,47.0,2968.0,0.4,1.0,0.0,0.0,1965.0,4.0
1965-04-09,6335060,2530.0,296.0,1965,4,12.0,22.0,32.0,2968.0,0.0,0.0,0.0,0.0,1965.0,4.0
1965-04-10,6335060,2440.0,285.0,1965,4,11.0,23.0,33.0,2968.0,8.7,1.0,0.0,0.0,1965.0,4.0
1965-04-11,6335060,2410.0,280.0,1965,4,5.0,16.0,28.0,2968.0,0.0,1.0,0.0,0.0,1965.0,4.0
1965-04-12,6335060,2350.0,272.0,1965,4,8.0,13.0,24.0,2968.0,3.6,1.0,0.0,0.0,1965.0,4.0
1965-04-13,6335060,2320.0,268.0,1965,4,4.0,12.0,17.0,2968.0,0.8,1.0,0.0,0.0,1965.0,4.0
1965-04-14,6335060,2390.0,278.0,1965,4,-10.0,-6.0,2.0,2968.0,0.0,1.0,0.0,0.0,1965.0,4.0
1965-04-15,6335060,2410.0,280.0,1965,4,-2.0,-12.0,-8.0,2968.0,10.0,1.0,0.0,0.0,1965.0,4.0
1965-04-16,6335060,2390.0,278.0,1965,4,2.0,0.0,-10.0,2968.0,0.4,1.0,0.0,0.0,1965.0,4.0
1965-05-03,6335060,4120.0,475.0,1965,5,-197.0,-195.0,-197.0,2968.0,2.6,1.0,0.0,0.0,1965.0,5.0
1965-05-04,6335060,3810.0,444.0,1965,5,31.0,-166.0,-164.0,2968.0,5.6,1.0,0.0,0.0,1965.0,5.0
1965-05-05,6335060,3590.0,421.0,1965,5,23.0,54.0,-143.0,2968.0,8.3,1.0,0.0,0.0,1965.0,5.0
1965-05-06,6335060,3550.0,416.0,1965,5,5.0,28.0,59.0,2968.0,2.0,1.0,0.0,0.0,1965.0,5.0
1965-05-07,6335060,3790.0,442.0,1965,5,-26.0,-21.0,2.0,2968.0,5.4,1.0,0.0,0.0,1965.0,5.0
1965-05-08,6335060,4150.0,478.0,1965,5,-36.0,-62.0,-57.0,2968.0,1.1,1.0,0.0,0.0,1965.0,5.0
1965-05-09,6335060,4480.0,510.0,1965,5,-32.0,-68.0,-94.0,2968.0,6.9,1.0,0.0,0.0,1965.0,5.0
1965-05-10,6335060,4570.0,518.0,1965,5,-8.0,-40.0,-76.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-11,6335060,4470.0,509.0,1965,5,9.0,1.0,-31.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-12,6335060,4190.0,482.0,1965,5,27.0,36.0,28.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-13,6335060,3910.0,454.0,1965,5,28.0,55.0,64.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-14,6335060,3690.0,431.0,1965,5,23.0,51.0,78.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-15,6335060,3440.0,405.0,1965,5,26.0,49.0,77.0,2968.0,1.5,1.0,0.0,0.0,1965.0,5.0
1965-05-16,6335060,3220.0,380.0,1965,5,25.0,51.0,74.0,2968.0,0.0,1.0,0.0,0.0,1965.0,5.0
1965-05-17,6335060,3050.0,360.0,1965,5,20.0,45.0,71.0,2968.0,3.6,1.0,0.0,0.0,1965.0,5.0
1965-05-18,6335060,2900.0,342.0,1965,5,18.0,38.0,63.0,2968.0,2.6,1.0,0.0,0.0,1965.0,5.0
1965-05-19,6335060,2870.0,338.0,1965,5,4.0,22.0,42.0,2968.0,0.0,1.0,0.0,0.0,1965.0,5.0
1965-05-20,6335060,2870.0,339.0,1965,5,-1.0,3.0,21.0,2968.0,0.2,1.0,0.0,0.0,1965.0,5.0
1965-05-21,6335060,3180.0,375.0,1965,5,-36.0,-37.0,-33.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-22,6335060,3510.0,412.0,1965,5,-37.0,-73.0,-74.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-23,6335060,3580.0,420.0,1965,5,-8.0,-45.0,-81.0,2968.0,0.0,1.0,0.0,0.0,1965.0,5.0
1965-05-24,6335060,3630.0,425.0,1965,5,-5.0,-13.0,-50.0,2968.0,1.6,1.0,0.0,0.0,1965.0,5.0
1965-05-25,6335060,3610.0,423.0,1965,5,2.0,-3.0,-11.0,2968.0,7.8,1.0,0.0,0.0,1965.0,5.0
1965-05-26,6335060,3460.0,407.0,1965,5,16.0,18.0,13.0,2968.0,4.2,1.0,0.0,0.0,1965.0,5.0
1965-05-27,6335060,3090.0,365.0,1965,5,42.0,58.0,60.0,2968.0,5.3,1.0,0.0,0.0,1965.0,5.0
1965-05-28,6335060,3070.0,362.0,1965,5,3.0,45.0,61.0,2968.0,1.4,1.0,0.0,0.0,1965.0,5.0
1965-05-29,6335060,3090.0,365.0,1965,5,-3.0,0.0,42.0,2968.0,0.0,1.0,0.0,0.0,1965.0,5.0
1965-05-30,6335060,3170.0,374.0,1965,5,-9.0,-12.0,-9.0,2968.0,0.0,0.0,0.0,0.0,1965.0,5.0
1965-05-31,6335060,3290.0,388.0,1965,5,-14.0,-23.0,-26.0,2968.0,5.3,1.0,0.0,0.0,1965.0,5.0
1965-06-01,6335060,3460.0,407.0,1965,6,-19.0,-33.0,-42.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-02,6335060,3530.0,414.0,1965,6,-7.0,-26.0,-40.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-03,6335060,3700.0,432.0,1965,6,-18.0,-25.0,-44.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-04,6335060,3740.0,437.0,1965,6,-5.0,-23.0,-30.0,2968.0,0.8,1.0,0.0,0.0,1965.0,6.0
1965-06-05,6335060,3610.0,423.0,1965,6,14.0,9.0,-9.0,2968.0,4.2,1.0,0.0,0.0,1965.0,6.0
1965-06-06,6335060,3490.0,410.0,1965,6,13.0,27.0,22.0,2968.0,1.3,1.0,0.0,0.0,1965.0,6.0
1965-06-07,6335060,3420.0,402.0,1965,6,8.0,21.0,35.0,2968.0,3.2,1.0,0.0,0.0,1965.0,6.0
1965-06-08,6335060,3340.0,393.0,1965,6,9.0,17.0,30.0,2968.0,2.1,1.0,0.0,0.0,1965.0,6.0
1965-06-09,6335060,3460.0,407.0,1965,6,-14.0,-5.0,3.0,2968.0,12.3,1.0,0.0,0.0,1965.0,6.0
1965-06-10,6335060,3810.0,444.0,1965,6,-37.0,-51.0,-42.0,2968.0,0.6,1.0,0.0,0.0,1965.0,6.0
1965-06-11,6335060,4580.0,519.0,1965,6,-75.0,-112.0,-126.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-12,6335060,5000.0,557.0,1965,6,-38.0,-113.0,-150.0,2968.0,14.4,1.0,0.0,0.0,1965.0,6.0
1965-06-13,6335060,5060.0,562.0,1965,6,-5.0,-43.0,-118.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-14,6335060,4860.0,545.0,1965,6,17.0,12.0,-26.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-15,6335060,4880.0,546.0,1965,6,-1.0,16.0,11.0,2968.0,0.0,1.0,0.0,0.0,1965.0,6.0
1965-06-16,6335060,4880.0,546.0,1965,6,0.0,-1.0,16.0,2968.0,34.0,1.0,0.0,0.0,1965.0,6.0
1965-06-17,6335060,4730.0,533.0,1965,6,13.0,13.0,12.0,2968.0,5.2,1.0,0.0,0.0,1965.0,6.0
1965-06-18,6335060,4620.0,523.0,1965,6,10.0,23.0,23.0,2968.0,3.9,1.0,0.0,0.0,1965.0,6.0
1965-06-19,6335060,4640.0,525.0,1965,6,-2.0,8.0,21.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-20,6335060,4600.0,521.0,1965,6,4.0,2.0,12.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-21,6335060,4380.0,500.0,1965,6,21.0,25.0,23.0,2968.0,19.3,1.0,0.0,0.0,1965.0,6.0
1965-06-22,6335060,4140.0,477.0,1965,6,23.0,44.0,48.0,2968.0,0.3,1.0,0.0,0.0,1965.0,6.0
1965-06-23,6335060,3970.0,460.0,1965,6,17.0,40.0,61.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-24,6335060,3920.0,455.0,1965,6,5.0,22.0,45.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-25,6335060,3830.0,446.0,1965,6,9.0,14.0,31.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-26,6335060,3740.0,437.0,1965,6,9.0,18.0,23.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-27,6335060,3580.0,420.0,1965,6,17.0,26.0,35.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-28,6335060,3440.0,405.0,1965,6,15.0,32.0,41.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-29,6335060,3340.0,394.0,1965,6,11.0,26.0,43.0,2968.0,0.0,0.0,0.0,0.0,1965.0,6.0
1965-06-30,6335060,3260.0,385.0,1965,6,9.0,20.0,35.0,2968.0,17.1,1.0,0.0,0.0,1965.0,6.0
1965-07-01,6335060,3240.0,382.0,1965,7,3.0,12.0,23.0,2968.0,0.0,0.0,0.0,0.0,1965.0,7.0
1965-07-02,6335060,3220.0,380.0,1965,7,2.0,5.0,14.0,2968.0,0.2,1.0,0.0,0.0,1965.0,7.0
1965-07-03,6335060,3260.0,384.0,1965,7,-4.0,-2.0,1.0,2968.0,0.1,1.0,0.0,0.0,1965.0,7.0
1965-07-04,6335060,3260.0,384.0,1965,7,0.0,-4.0,-2.0,2968.0,0.3,1.0,0.0,0.0,1965.0,7.0
1965-07-05,6335060,3200.0,378.0,1965,7,6.0,6.0,2.0,2968.0,1.2,1.0,0.0,0.0,1965.0,7.0
1965-07-06,6335060,3140.0,371.0,1965,7,7.0,13.0,13.0,2968.0,0.4,1.0,0.0,0.0,1965.0,7.0
1965-07-07,6335060,3070.0,363.0,1965,7,8.0,15.0,21.0,2968.0,10.1,1.0,0.0,0.0,1965.0,7.0
1965-07-08,6335060,3050.0,360.0,1965,7,3.0,11.0,18.0,2968.0,4.8,1.0,0.0,0.0,1965.0,7.0
1965-07-09,6335060,3020.0,357.0,1965,7,3.0,6.0,14.0,2968.0,5.2,1.0,0.0,0.0,1965.0,7.0
1965-07-10,6335060,3020.0,357.0,1965,7,0.0,3.0,6.0,2968.0,3.3,1.0,0.0,0.0,1965.0,7.0
1965-07-11,6335060,3020.0,357.0,1965,7,0.0,0.0,3.0,2968.0,1.9,1.0,0.0,0.0,1965.0,7.0
1965-07-12,6335060,3100.0,366.0,1965,7,-9.0,-9.0,-9.0,2968.0,10.0,1.0,0.0,0.0,1965.0,7.0
1965-07-13,6335060,3140.0,371.0,1965,7,-5.0,-14.0,-14.0,2968.0,3.6,1.0,0.0,0.0,1965.0,7.0
1965-07-14,6335060,3100.0,366.0,1965,7,5.0,0.0,-9.0,2968.0,9.9,1.0,0.0,0.0,1965.0,7.0
1965-07-15,6335060,3020.0,356.0,1965,7,10.0,15.0,10.0,2968.0,7.1,1.0,0.0,0.0,1965.0,7.0
1965-07-16,6335060,3050.0,360.0,1965,7,-4.0,6.0,11.0,2968.0,15.4,1.0,0.0,0.0,1965.0,7.0
1965-07-17,6335060,3190.0,377.0,1965,7,-17.0,-21.0,-11.0,2968.0,4.9,1.0,0.0,0.0,1965.0,7.0
1965-07-18,6335060,3580.0,420.0,1965,7,-43.0,-60.0,-64.0,2968.0,0.0,0.0,0.0,0.0,1965.0,7.0
1965-07-19,6335060,3610.0,423.0,1965,7,-3.0,-46.0,-63.0,2968.0,0.0,1.0,0.0,0.0,1965.0,7.0
1965-07-20,6335060,3430.0,403.0,1965,7,20.0,17.0,-26.0,2968.0,47.3,1.0,0.0,0.0,1965.0,7.0
1965-07-21,6335060,3350.0,395.0,1965,7,8.0,28.0,25.0,2968.0,16.5,1.0,0.0,0.0,1965.0,7.0
1965-07-22,6335060,3450.0,406.0,1965,7,-11.0,-3.0,17.0,2968.0,1.6,1.0,0.0,0.0,1965.0,7.0
1965-07-23,6335060,3500.0,411.0,1965,7,-5.0,-16.0,-8.0,2968.0,5.6,1.0,0.0,0.0,1965.0,7.0
1965-07-24,6335060,3340.0,393.0,1965,7,18.0,13.0,2.0,2968.0,0.8,1.0,0.0,0.0,1965.0,7.0
1965-07-25,6335060,3200.0,378.0,1965,7,15.0,33.0,28.0,2968.0,0.3,1.0,0.0,0.0,1965.0,7.0
1965-07-26,6335060,3020.0,357.0,1965,7,21.0,36.0,54.0,2968.0,11.9,1.0,0.0,0.0,1965.0,7.0
1965-07-27,6335060,2870.0,339.0,1965,7,18.0,39.0,54.0,2968.0,0.5,1.0,0.0,0.0,1965.0,7.0
1965-07-28,6335060,2800.0,330.0,1965,7,9.0,27.0,48.0,2968.0,0.0,1.0,0.0,0.0,1965.0,7.0
1965-07-29,6335060,2830.0,334.0,1965,7,-4.0,5.0,23.0,2968.0,0.9,1.0,0.0,0.0,1965.0,7.0
1965-07-30,6335060,2830.0,334.0,1965,7,0.0,-4.0,5.0,2968.0,14.2,1.0,0.0,0.0,1965.0,7.0
1965-07-31,6335060,2870.0,338.0,1965,7,-4.0,-4.0,-8.0,2968.0,0.0,0.0,0.0,0.0,1965.0,7.0
1965-08-17,6335060,2010.0,226.0,1965,8,112.0,108.0,108.0,2968.0,0.0,1.0,0.0,0.0,1965.0,8.0
1965-08-18,6335060,2000.0,225.0,1965,8,1.0,113.0,109.0,2968.0,0.0,0.0,0.0,0.0,1965.0,8.0
1965-08-19,6335060,1990.0,223.0,1965,8,2.0,3.0,115.0,2968.0,0.0,0.0,0.0,0.0,1965.0,8.0
1965-08-20,6335060,1940.0,216.0,1965,8,7.0,9.0,10.0,2968.0,0.0,1.0,0.0,0.0,1965.0,8.0
1965-08-21,6335060,1900.0,210.0,1965,8,6.0,13.0,15.0,2968.0,0.0,1.0,0.0,0.0,1965.0,8.0
1965-08-22,6335060,1870.0,207.0,1965,8,3.0,9.0,16.0,2968.0,0.0,1.0,0.0,0.0,1965.0,8.0
1965-08-23,6335060,1840.0,202.0,1965,8,5.0,8.0,14.0,2968.0,1.8,1.0,0.0,0.0,1965.0,8.0
1965-08-24,6335060,1850.0,204.0,1965,8,-2.0,3.0,6.0,2968.0,4.8,1.0,0.0,0.0,1965.0,8.0
