,date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
804168,1965-01-01,6935300,221.0,,1965,1,,,
804169,1965-01-02,6935300,250.0,,1965,1,,,
804170,1965-01-03,6935300,254.0,,1965,1,,,
804171,1965-01-04,6935300,233.0,,1965,1,,,
804172,1965-01-05,6935300,233.0,,1965,1,,,
804173,1965-01-06,6935300,229.0,,1965,1,,,
804174,1965-01-07,6935300,225.0,,1965,1,,,
804175,1965-01-08,6935300,242.0,,1965,1,,,
804176,1965-01-09,6935300,258.0,,1965,1,,,
804177,1965-01-10,6935300,286.0,,1965,1,,,
804178,1965-01-11,6935300,286.0,,1965,1,,,
804179,1965-01-12,6935300,266.0,,1965,1,,,
804180,1965-01-13,6935300,258.0,,1965,1,,,
804181,1965-01-14,6935300,300.0,,1965,1,,,
804182,1965-01-15,6935300,270.0,,1965,1,,,
804183,1965-01-16,6935300,250.0,,1965,1,,,
804184,1965-01-17,6935300,278.0,,1965,1,,,
804185,1965-01-18,6935300,462.0,,1965,1,,,
804186,1965-01-19,6935300,403.0,,1965,1,,,
804187,1965-01-20,6935300,373.0,,1965,1,,,
804188,1965-01-21,6935300,352.0,,1965,1,,,
804189,1965-01-22,6935300,340.0,,1965,1,,,
804190,1965-01-23,6935300,343.0,,1965,1,,,
804191,1965-01-24,6935300,323.0,,1965,1,,,
804192,1965-01-25,6935300,312.0,,1965,1,,,
804193,1965-01-26,6935300,319.0,,1965,1,,,
804194,1965-01-27,6935300,333.0,,1965,1,,,
804195,1965-01-28,6935300,330.0,,1965,1,,,
804196,1965-01-29,6935300,326.0,,1965,1,,,
804197,1965-01-30,6935300,315.0,,1965,1,,,
804198,1965-01-31,6935300,319.0,,1965,1,,,
804199,1965-02-01,6935300,411.0,,1965,2,,,
804200,1965-02-02,6935300,430.0,,1965,2,,,
804201,1965-02-03,6935300,395.0,,1965,2,,,
804202,1965-02-04,6935300,384.0,,1965,2,,,
804203,1965-02-05,6935300,378.0,,1965,2,,,
804204,1965-02-06,6935300,375.0,,1965,2,,,
804205,1965-02-07,6935300,352.0,,1965,2,,,
804206,1965-02-08,6935300,349.0,,1965,2,,,
804207,1965-02-09,6935300,343.0,,1965,2,,,
804208,1965-02-10,6935300,337.0,,1965,2,,,
804209,1965-02-11,6935300,337.0,,1965,2,,,
804210,1965-02-12,6935300,326.0,,1965,2,,,
804211,1965-02-13,6935300,323.0,,1965,2,,,
804212,1965-02-14,6935300,312.0,,1965,2,,,
804213,1965-02-15,6935300,305.0,,1965,2,,,
804214,1965-02-16,6935300,319.0,,1965,2,,,
804215,1965-02-17,6935300,315.0,,1965,2,,,
804216,1965-02-18,6935300,308.0,,1965,2,,,
804217,1965-02-19,6935300,308.0,,1965,2,,,
804218,1965-02-20,6935300,289.0,,1965,2,,,
804219,1965-02-21,6935300,281.0,,1965,2,,,
804220,1965-02-22,6935300,273.0,,1965,2,,,
804221,1965-02-23,6935300,261.0,,1965,2,,,
804222,1965-02-24,6935300,265.0,,1965,2,,,
804223,1965-02-25,6935300,252.0,,1965,2,,,
804224,1965-02-26,6935300,243.0,,1965,2,,,
804225,1965-02-27,6935300,238.0,,1965,2,,,
804226,1965-02-28,6935300,229.0,,1965,2,,,
804227,1965-03-01,6935300,238.0,,1965,3,,,
804228,1965-03-02,6935300,238.0,,1965,3,,,
804229,1965-03-03,6935300,252.0,,1965,3,,,
804230,1965-03-04,6935300,238.0,,1965,3,,,
804231,1965-03-05,6935300,247.0,,1965,3,,,
804232,1965-03-06,6935300,247.0,,1965,3,,,
804233,1965-03-07,6935300,243.0,,1965,3,,,
804234,1965-03-08,6935300,233.0,,1965,3,,,
804235,1965-03-09,6935300,224.0,,1965,3,,,
804236,1965-03-10,6935300,229.0,,1965,3,,,
804237,1965-03-11,6935300,233.0,,1965,3,,,
804238,1965-03-12,6935300,261.0,,1965,3,,,
804239,1965-03-13,6935300,273.0,,1965,3,,,
804240,1965-03-14,6935300,277.0,,1965,3,,,
804241,1965-03-15,6935300,330.0,,1965,3,,,
804242,1965-03-16,6935300,445.0,,1965,3,,,
804243,1965-03-17,6935300,467.0,,1965,3,,,
804244,1965-03-18,6935300,448.0,,1965,3,,,
804245,1965-03-19,6935300,445.0,,1965,3,,,
804246,1965-03-20,6935300,445.0,,1965,3,,,
804247,1965-03-21,6935300,482.0,,1965,3,,,
804248,1965-03-22,6935300,717.0,,1965,3,,,
804249,1965-03-23,6935300,729.0,,1965,3,,,
804250,1965-03-24,6935300,839.0,,1965,3,,,
804251,1965-03-25,6935300,944.0,,1965,3,,,
804252,1965-03-26,6935300,909.0,,1965,3,,,
804253,1965-03-27,6935300,926.0,,1965,3,,,
804254,1965-03-28,6935300,834.0,,1965,3,,,
804255,1965-03-29,6935300,785.0,,1965,3,,,
