,date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
595860,1965-07-16,6335640,5.7,60.0,1965,7,-23.0,-24.0,-24.0
595861,1965-07-17,6335640,3.69,49.0,1965,7,11.0,-12.0,-13.0
595862,1965-07-18,6335640,1.9,37.0,1965,7,12.0,23.0,0.0
595863,1965-07-19,6335640,1.65,35.0,1965,7,2.0,14.0,25.0
595864,1965-07-20,6335640,1.77,36.0,1965,7,-1.0,1.0,13.0
595865,1965-07-21,6335640,1.9,37.0,1965,7,-1.0,-2.0,0.0
595866,1965-07-22,6335640,1.53,34.0,1965,7,3.0,2.0,1.0
595867,1965-07-23,6335640,1.31,32.0,1965,7,2.0,5.0,4.0
595868,1965-07-24,6335640,1.2,31.0,1965,7,1.0,3.0,6.0
595869,1965-07-25,6335640,1.1,30.0,1965,7,1.0,2.0,4.0
595870,1965-07-26,6335640,1.1,30.0,1965,7,0.0,1.0,2.0
595871,1965-07-27,6335640,1.2,31.0,1965,7,-1.0,-1.0,0.0
595872,1965-07-28,6335640,1.1,30.0,1965,7,1.0,0.0,0.0
595873,1965-07-29,6335640,1.1,30.0,1965,7,0.0,1.0,0.0
595874,1965-07-30,6335640,1.42,33.0,1965,7,-3.0,-3.0,-2.0
595875,1965-07-31,6335640,3.38,47.0,1965,7,-14.0,-17.0,-17.0
595876,1965-08-17,6335640,1.77,36.0,1965,8,11.0,-3.0,-6.0
595877,1965-08-18,6335640,1.9,37.0,1965,8,-1.0,10.0,-4.0
595878,1965-08-19,6335640,1.9,37.0,1965,8,0.0,-1.0,10.0
595879,1965-08-20,6335640,1.9,37.0,1965,8,0.0,0.0,-1.0
595880,1965-08-21,6335640,1.9,37.0,1965,8,0.0,0.0,0.0
595881,1965-08-22,6335640,2.62,42.0,1965,8,-5.0,-5.0,-5.0
595882,1965-08-23,6335640,2.03,38.0,1965,8,4.0,-1.0,-1.0
595883,1965-08-24,6335640,1.53,34.0,1965,8,4.0,8.0,3.0
595884,1965-08-25,6335640,1.42,33.0,1965,8,1.0,5.0,9.0
595885,1965-08-26,6335640,1.31,32.0,1965,8,1.0,2.0,6.0
595886,1965-08-27,6335640,1.77,36.0,1965,8,-4.0,-3.0,-2.0
595887,1965-08-28,6335640,1.31,32.0,1965,8,4.0,0.0,1.0
595888,1965-08-29,6335640,1.31,32.0,1965,8,0.0,4.0,0.0
595889,1965-08-30,6335640,1.1,30.0,1965,8,2.0,2.0,6.0
595890,1965-08-31,6335640,1.0,29.0,1965,8,1.0,3.0,3.0
595891,1965-09-01,6335640,1.1,30.0,1965,9,-1.0,0.0,2.0
595892,1965-09-02,6335640,1.2,31.0,1965,9,-1.0,-2.0,-1.0
595893,1965-09-03,6335640,1.31,32.0,1965,9,-1.0,-2.0,-3.0
595894,1965-09-04,6335640,0.91,28.0,1965,9,4.0,3.0,2.0
595895,1965-09-05,6335640,0.91,28.0,1965,9,0.0,4.0,3.0
595896,1965-09-06,6335640,1.1,30.0,1965,9,-2.0,-2.0,2.0
595897,1965-09-07,6335640,2.62,42.0,1965,9,-12.0,-14.0,-14.0
595898,1965-09-08,6335640,1.0,29.0,1965,9,13.0,1.0,-1.0
595899,1965-09-09,6335640,1.77,36.0,1965,9,-7.0,6.0,-6.0
595900,1965-09-10,6335640,1.53,34.0,1965,9,2.0,-5.0,8.0
595901,1965-09-11,6335640,1.2,31.0,1965,9,3.0,5.0,-2.0
595902,1965-09-12,6335640,1.0,29.0,1965,9,2.0,5.0,7.0
595903,1965-09-13,6335640,0.91,28.0,1965,9,1.0,3.0,6.0
595904,1965-09-14,6335640,0.91,28.0,1965,9,0.0,1.0,3.0
595905,1965-09-15,6335640,0.82,27.0,1965,9,1.0,1.0,2.0
595906,1965-09-16,6335640,0.82,27.0,1965,9,0.0,1.0,1.0
595907,1965-09-17,6335640,0.82,27.0,1965,9,0.0,0.0,1.0
595908,1965-09-18,6335640,0.82,27.0,1965,9,0.0,0.0,0.0
595909,1965-09-19,6335640,0.82,27.0,1965,9,0.0,0.0,0.0
595910,1965-09-20,6335640,0.82,27.0,1965,9,0.0,0.0,0.0
595911,1965-09-21,6335640,0.91,28.0,1965,9,-1.0,-1.0,-1.0
595912,1965-09-22,6335640,0.91,28.0,1965,9,0.0,-1.0,-1.0
595913,1965-09-23,6335640,0.91,28.0,1965,9,0.0,0.0,-1.0
595914,1965-09-24,6335640,0.91,28.0,1965,9,0.0,0.0,0.0
595915,1965-09-25,6335640,1.0,29.0,1965,9,-1.0,-1.0,-1.0
595916,1965-09-26,6335640,1.0,29.0,1965,9,0.0,-1.0,-1.0
595917,1965-09-27,6335640,1.0,29.0,1965,9,0.0,0.0,-1.0
595918,1965-09-28,6335640,1.1,30.0,1965,9,-1.0,-1.0,-1.0
595919,1965-09-29,6335640,1.1,30.0,1965,9,0.0,-1.0,-1.0
595920,1965-09-30,6335640,1.42,33.0,1965,9,-3.0,-3.0,-4.0
595921,1965-10-01,6335640,1.2,31.0,1965,10,2.0,-1.0,-1.0
595922,1965-10-02,6335640,1.31,32.0,1965,10,-1.0,1.0,-2.0
595923,1965-10-03,6335640,1.31,32.0,1965,10,0.0,-1.0,1.0
595924,1965-10-04,6335640,1.1,30.0,1965,10,2.0,2.0,1.0
595925,1965-10-05,6335640,1.1,30.0,1965,10,0.0,2.0,2.0
595926,1965-10-06,6335640,1.1,30.0,1965,10,0.0,0.0,2.0
595927,1965-10-07,6335640,1.1,30.0,1965,10,0.0,0.0,0.0
595928,1965-10-08,6335640,1.1,30.0,1965,10,0.0,0.0,0.0
595929,1965-10-09,6335640,1.1,30.0,1965,10,0.0,0.0,0.0
595930,1965-10-10,6335640,1.1,30.0,1965,10,0.0,0.0,0.0
595931,1965-10-11,6335640,1.1,30.0,1965,10,0.0,0.0,0.0
595932,1965-10-12,6335640,1.1,30.0,1965,10,0.0,0.0,0.0
595933,1965-10-13,6335640,1.0,29.0,1965,10,1.0,1.0,1.0
595934,1965-10-14,6335640,0.91,28.0,1965,10,1.0,2.0,2.0
595935,1965-10-15,6335640,1.0,29.0,1965,10,-1.0,0.0,1.0
595936,1965-10-16,6335640,1.2,31.0,1965,10,-2.0,-3.0,-2.0
595937,1965-10-17,6335640,1.0,29.0,1965,10,2.0,0.0,-1.0
595938,1965-10-18,6335640,1.0,29.0,1965,10,0.0,2.0,0.0
595939,1965-10-19,6335640,1.0,29.0,1965,10,0.0,0.0,2.0
595940,1965-10-20,6335640,1.0,29.0,1965,10,0.0,0.0,0.0
595941,1965-10-21,6335640,0.91,28.0,1965,10,1.0,1.0,1.0
595942,1965-10-22,6335640,0.91,28.0,1965,10,0.0,1.0,1.0
595943,1965-10-23,6335640,0.91,28.0,1965,10,0.0,0.0,1.0
595944,1965-10-24,6335640,0.91,28.0,1965,10,0.0,0.0,0.0
595945,1965-10-25,6335640,1.0,29.0,1965,10,-1.0,-1.0,-1.0
595946,1965-10-26,6335640,0.91,28.0,1965,10,1.0,0.0,0.0
595947,1965-10-27,6335640,1.0,29.0,1965,10,-1.0,0.0,-1.0
595948,1965-10-28,6335640,0.91,28.0,1965,10,1.0,0.0,1.0
595949,1965-10-29,6335640,0.82,27.0,1965,10,1.0,2.0,1.0
595950,1965-10-30,6335640,0.91,28.0,1965,10,-1.0,0.0,1.0
595951,1965-10-31,6335640,0.74,26.0,1965,10,2.0,1.0,2.0
595952,1965-11-01,6335640,0.82,27.0,1965,11,-1.0,1.0,0.0
595953,1965-11-02,6335640,0.91,28.0,1965,11,-1.0,-2.0,0.0
595954,1965-11-03,6335640,1.42,33.0,1965,11,-5.0,-6.0,-7.0
595955,1965-11-04,6335640,0.82,27.0,1965,11,6.0,1.0,0.0
595956,1965-11-05,6335640,0.82,27.0,1965,11,0.0,6.0,1.0
595957,1965-11-06,6335640,0.74,26.0,1965,11,1.0,1.0,7.0
595958,1965-11-07,6335640,1.0,29.0,1965,11,-3.0,-2.0,-2.0
595959,1965-11-08,6335640,2.03,38.0,1965,11,-9.0,-12.0,-11.0
595960,1965-11-09,6335640,1.1,30.0,1965,11,8.0,-1.0,-4.0
595961,1965-11-10,6335640,1.0,29.0,1965,11,1.0,9.0,0.0
595962,1965-11-11,6335640,2.18,39.0,1965,11,-10.0,-9.0,-1.0
595963,1965-11-12,6335640,1.65,35.0,1965,11,4.0,-6.0,-5.0
595964,1965-11-13,6335640,1.42,33.0,1965,11,2.0,6.0,-4.0
595965,1965-11-14,6335640,1.2,31.0,1965,11,2.0,4.0,8.0
595966,1965-12-01,6335640,2.9,41.0,1965,12,-10.0,-8.0,-6.0
595967,1965-12-02,6335640,3.05,42.0,1965,12,-1.0,-11.0,-9.0
595968,1965-12-03,6335640,3.05,42.0,1965,12,0.0,-1.0,-11.0
595969,1965-12-04,6335640,3.05,42.0,1965,12,0.0,0.0,-1.0
595970,1965-12-05,6335640,4.17,49.0,1965,12,-7.0,-7.0,-7.0
595971,1965-12-06,6335640,8.35,70.0,1965,12,-21.0,-28.0,-28.0
595972,1965-12-07,6335640,5.39,56.0,1965,12,14.0,-7.0,-14.0
595973,1965-12-08,6335640,3.68,46.0,1965,12,10.0,24.0,3.0
595974,1965-12-09,6335640,3.05,42.0,1965,12,4.0,14.0,28.0
595975,1965-12-10,6335640,7.89,68.0,1965,12,-26.0,-22.0,-12.0
595976,1965-12-11,6335640,4.84,53.0,1965,12,15.0,-11.0,-7.0
595977,1965-12-12,6335640,3.68,46.0,1965,12,7.0,22.0,-4.0
595978,1965-12-13,6335640,6.18,60.0,1965,12,-14.0,-7.0,8.0
595979,1965-12-14,6335640,5.39,56.0,1965,12,4.0,-10.0,-3.0
595980,1965-12-15,6335640,4.0,48.0,1965,12,8.0,12.0,-2.0
595981,1965-12-16,6335640,3.53,45.0,1965,12,3.0,11.0,15.0
595982,1965-12-17,6335640,3.85,47.0,1965,12,-2.0,1.0,9.0
595983,1965-12-18,6335640,4.5,51.0,1965,12,-4.0,-6.0,-3.0
595984,1965-12-19,6335640,3.53,45.0,1965,12,6.0,2.0,0.0
595985,1965-12-20,6335640,3.21,43.0,1965,12,2.0,8.0,4.0
595986,1965-12-21,6335640,4.0,48.0,1965,12,-5.0,-3.0,3.0
595987,1965-12-22,6335640,3.68,46.0,1965,12,2.0,-3.0,-1.0
595988,1965-12-23,6335640,3.85,47.0,1965,12,-1.0,1.0,-4.0
595989,1965-12-24,6335640,4.17,49.0,1965,12,-2.0,-3.0,-1.0
595990,1965-12-25,6335640,5.2,55.0,1965,12,-6.0,-8.0,-9.0
595991,1965-12-26,6335640,5.02,54.0,1965,12,1.0,-5.0,-7.0
595992,1965-12-27,6335640,4.17,49.0,1965,12,5.0,6.0,0.0
595993,1965-12-28,6335640,4.33,50.0,1965,12,-1.0,4.0,5.0
595994,1965-12-29,6335640,3.53,45.0,1965,12,5.0,4.0,9.0
595995,1965-12-30,6335640,3.68,46.0,1965,12,-1.0,4.0,3.0
595996,1965-12-31,6335640,4.33,50.0,1965,12,-4.0,-5.0,0.0
595997,1966-01-01,6335640,6.6,62.0,1966,1,-12.0,-16.0,-17.0
595998,1966-01-02,6335640,10.6,79.0,1966,1,-17.0,-29.0,-33.0
595999,1966-01-03,6335640,8.35,70.0,1966,1,9.0,-8.0,-20.0
596000,1966-01-04,6335640,6.38,61.0,1966,1,9.0,18.0,1.0
596001,1966-01-05,6335640,4.84,53.0,1966,1,8.0,17.0,26.0
596002,1966-01-06,6335640,4.17,49.0,1966,1,4.0,12.0,21.0
596003,1966-01-07,6335640,3.85,47.0,1966,1,2.0,6.0,14.0
596004,1966-01-08,6335640,3.53,45.0,1966,1,2.0,4.0,8.0
596005,1966-01-09,6335640,3.37,44.0,1966,1,1.0,3.0,5.0
596006,1966-01-10,6335640,2.9,41.0,1966,1,3.0,4.0,6.0
596007,1966-01-11,6335640,3.05,42.0,1966,1,-1.0,2.0,3.0
596008,1966-01-12,6335640,2.74,40.0,1966,1,2.0,1.0,4.0
596009,1966-01-13,6335640,2.58,39.0,1966,1,1.0,3.0,2.0
596010,1966-01-14,6335640,2.74,40.0,1966,1,-1.0,0.0,2.0
596011,1966-01-15,6335640,2.58,39.0,1966,1,1.0,0.0,1.0
596012,1966-01-16,6335640,2.58,39.0,1966,1,0.0,1.0,0.0
596013,1966-01-17,6335640,2.42,38.0,1966,1,1.0,1.0,2.0
596014,1966-01-18,6335640,2.28,37.0,1966,1,1.0,2.0,2.0
596015,1966-01-19,6335640,2.28,37.0,1966,1,0.0,1.0,2.0
596016,1966-01-20,6335640,2.28,37.0,1966,1,0.0,0.0,1.0
596017,1966-01-21,6335640,2.28,37.0,1966,1,0.0,0.0,0.0
596018,1966-01-22,6335640,2.9,41.0,1966,1,-4.0,-4.0,-4.0
596019,1966-01-23,6335640,5.02,54.0,1966,1,-13.0,-17.0,-17.0
596020,1966-01-24,6335640,4.0,48.0,1966,1,6.0,-7.0,-11.0
596021,1966-01-25,6335640,3.05,42.0,1966,1,6.0,12.0,-1.0
596022,1966-01-26,6335640,2.9,41.0,1966,1,1.0,7.0,13.0
596023,1966-01-27,6335640,2.9,41.0,1966,1,0.0,1.0,7.0
596024,1966-01-28,6335640,2.9,41.0,1966,1,0.0,0.0,1.0
596025,1966-01-29,6335640,2.74,40.0,1966,1,1.0,1.0,1.0
596026,1966-01-30,6335640,2.74,40.0,1966,1,0.0,1.0,1.0
596027,1966-01-31,6335640,2.58,39.0,1966,1,1.0,1.0,2.0
