,date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
848955,1965-05-08,6935400,120.0,,1965,5,,,
848956,1965-05-09,6935400,124.0,,1965,5,,,
848957,1965-05-10,6935400,138.0,,1965,5,,,
848958,1965-05-11,6935400,103.0,,1965,5,,,
848959,1965-05-12,6935400,73.8,,1965,5,,,
848960,1965-05-13,6935400,64.3,,1965,5,,,
848961,1965-05-14,6935400,64.3,,1965,5,,,
848962,1965-05-15,6935400,69.4,,1965,5,,,
848963,1965-05-16,6935400,84.8,,1965,5,,,
848964,1965-05-17,6935400,114.0,,1965,5,,,
848965,1965-05-18,6935400,92.3,,1965,5,,,
848966,1965-05-19,6935400,149.0,,1965,5,,,
848967,1965-05-20,6935400,253.0,,1965,5,,,
848968,1965-05-21,6935400,127.0,,1965,5,,,
848969,1965-05-22,6935400,87.1,,1965,5,,,
848970,1965-05-23,6935400,70.1,,1965,5,,,
848971,1965-05-24,6935400,67.2,,1965,5,,,
848972,1965-05-25,6935400,67.2,,1965,5,,,
848973,1965-05-26,6935400,78.1,,1965,5,,,
848974,1965-05-27,6935400,62.1,,1965,5,,,
848975,1965-05-28,6935400,85.0,,1965,5,,,
848976,1965-05-29,6935400,178.0,,1965,5,,,
848977,1965-05-30,6935400,171.0,,1965,5,,,
848978,1965-05-31,6935400,119.0,,1965,5,,,
848979,1965-06-01,6935400,214.0,,1965,6,,,
848980,1965-06-02,6935400,125.0,,1965,6,,,
848981,1965-06-03,6935400,84.8,,1965,6,,,
848982,1965-06-04,6935400,77.4,,1965,6,,,
848983,1965-06-05,6935400,205.0,,1965,6,,,
848984,1965-06-06,6935400,204.0,,1965,6,,,
848985,1965-06-07,6935400,140.0,,1965,6,,,
848986,1965-06-08,6935400,103.0,,1965,6,,,
848987,1965-06-09,6935400,107.0,,1965,6,,,
848988,1965-06-10,6935400,250.0,,1965,6,,,
848989,1965-06-11,6935400,807.0,,1965,6,,,
848990,1965-06-12,6935400,329.0,,1965,6,,,
848991,1965-06-13,6935400,163.0,,1965,6,,,
848992,1965-06-14,6935400,146.0,,1965,6,,,
848993,1965-06-15,6935400,142.0,,1965,6,,,
848994,1965-06-16,6935400,106.0,,1965,6,,,
848995,1965-06-17,6935400,156.0,,1965,6,,,
848996,1965-06-18,6935400,122.0,,1965,6,,,
848997,1965-06-19,6935400,89.3,,1965,6,,,
848998,1965-06-20,6935400,78.8,,1965,6,,,
848999,1965-06-21,6935400,101.0,,1965,6,,,
849000,1965-06-22,6935400,98.2,,1965,6,,,
849001,1965-06-23,6935400,84.8,,1965,6,,,
849002,1965-06-24,6935400,73.0,,1965,6,,,
849003,1965-06-25,6935400,64.3,,1965,6,,,
849004,1965-06-26,6935400,55.7,,1965,6,,,
849005,1965-06-27,6935400,83.3,,1965,6,,,
849006,1965-06-28,6935400,71.5,,1965,6,,,
849007,1965-06-29,6935400,60.0,,1965,6,,,
849008,1965-06-30,6935400,51.4,,1965,6,,,
849009,1965-07-01,6935400,45.7,,1965,7,,,
849010,1965-07-02,6935400,47.1,,1965,7,,,
849011,1965-07-03,6935400,44.3,,1965,7,,,
849012,1965-07-04,6935400,48.6,,1965,7,,,
849013,1965-07-05,6935400,68.6,,1965,7,,,
849014,1965-07-06,6935400,68.6,,1965,7,,,
849015,1965-07-07,6935400,47.1,,1965,7,,,
849016,1965-07-08,6935400,67.2,,1965,7,,,
849017,1965-07-09,6935400,107.0,,1965,7,,,
849018,1965-07-10,6935400,89.3,,1965,7,,,
849019,1965-07-11,6935400,75.9,,1965,7,,,
849020,1965-07-12,6935400,54.3,,1965,7,,,
849021,1965-07-13,6935400,41.6,,1965,7,,,
849022,1965-07-14,6935400,35.1,,1965,7,,,
849023,1965-07-15,6935400,36.4,,1965,7,,,
849024,1965-07-16,6935400,75.9,,1965,7,,,
849025,1965-07-17,6935400,121.0,,1965,7,,,
849026,1965-07-18,6935400,107.0,,1965,7,,,
849027,1965-07-19,6935400,67.2,,1965,7,,,
849028,1965-07-20,6935400,50.0,,1965,7,,,
849029,1965-07-21,6935400,75.9,,1965,7,,,
849030,1965-07-22,6935400,67.2,,1965,7,,,
849031,1965-07-23,6935400,68.6,,1965,7,,,
849032,1965-07-24,6935400,58.6,,1965,7,,,
849033,1965-07-25,6935400,83.3,,1965,7,,,
849034,1965-07-26,6935400,81.8,,1965,7,,,
849035,1965-07-27,6935400,75.9,,1965,7,,,
849036,1965-07-28,6935400,65.7,,1965,7,,,
849037,1965-07-29,6935400,48.6,,1965,7,,,
849038,1965-07-30,6935400,38.9,,1965,7,,,
849039,1965-07-31,6935400,99.1,,1965,7,,,
849040,1965-08-17,6935400,30.3,,1965,8,,,
849041,1965-08-18,6935400,29.2,,1965,8,,,
849042,1965-08-19,6935400,28.0,,1965,8,,,
849043,1965-08-20,6935400,22.9,,1965,8,,,
849044,1965-08-21,6935400,21.0,,1965,8,,,
849045,1965-08-22,6935400,22.0,,1965,8,,,
849046,1965-08-23,6935400,30.3,,1965,8,,,
849047,1965-08-24,6935400,35.1,,1965,8,,,
849048,1965-08-25,6935400,28.0,,1965,8,,,
849049,1965-08-26,6935400,29.2,,1965,8,,,
849050,1965-08-27,6935400,26.9,,1965,8,,,
849051,1965-08-28,6935400,119.0,,1965,8,,,
849052,1965-08-29,6935400,78.8,,1965,8,,,
849053,1965-08-30,6935400,48.6,,1965,8,,,
849054,1965-08-31,6935400,35.1,,1965,8,,,
849055,1965-09-01,6935400,38.9,,1965,9,,,
849056,1965-09-02,6935400,52.8,,1965,9,,,
849057,1965-09-03,6935400,58.6,,1965,9,,,
849058,1965-09-04,6935400,44.3,,1965,9,,,
849059,1965-09-05,6935400,32.6,,1965,9,,,
849060,1965-09-06,6935400,29.2,,1965,9,,,
849061,1965-09-07,6935400,30.3,,1965,9,,,
849062,1965-09-08,6935400,24.8,,1965,9,,,
849063,1965-09-09,6935400,22.0,,1965,9,,,
849064,1965-09-10,6935400,144.0,,1965,9,,,
849065,1965-09-11,6935400,137.0,,1965,9,,,
849066,1965-09-12,6935400,86.3,,1965,9,,,
849067,1965-09-13,6935400,78.8,,1965,9,,,
849068,1965-09-14,6935400,83.3,,1965,9,,,
849069,1965-09-15,6935400,64.3,,1965,9,,,
849070,1965-09-16,6935400,48.6,,1965,9,,,
849071,1965-09-17,6935400,37.6,,1965,9,,,
849072,1965-09-18,6935400,31.4,,1965,9,,,
849073,1965-09-19,6935400,78.8,,1965,9,,,
849074,1965-09-20,6935400,65.7,,1965,9,,,
849075,1965-09-21,6935400,44.3,,1965,9,,,
849076,1965-09-22,6935400,35.1,,1965,9,,,
849077,1965-09-23,6935400,30.3,,1965,9,,,
849078,1965-09-24,6935400,25.8,,1965,9,,,
849079,1965-09-25,6935400,22.9,,1965,9,,,
849080,1965-09-26,6935400,22.0,,1965,9,,,
849081,1965-09-27,6935400,22.9,,1965,9,,,
849082,1965-09-28,6935400,23.9,,1965,9,,,
849083,1965-09-29,6935400,60.0,,1965,9,,,
849084,1965-09-30,6935400,37.6,,1965,9,,,
849085,1965-10-01,6935400,28.0,,1965,10,,,
849086,1965-10-02,6935400,23.9,,1965,10,,,
849087,1965-10-03,6935400,21.0,,1965,10,,,
849088,1965-10-04,6935400,19.3,,1965,10,,,
849089,1965-10-05,6935400,18.5,,1965,10,,,
849090,1965-10-06,6935400,17.6,,1965,10,,,
849091,1965-10-07,6935400,16.8,,1965,10,,,
849092,1965-10-08,6935400,16.2,,1965,10,,,
849093,1965-10-09,6935400,15.8,,1965,10,,,
849094,1965-10-10,6935400,14.2,,1965,10,,,
849095,1965-10-11,6935400,13.9,,1965,10,,,
849096,1965-10-12,6935400,14.2,,1965,10,,,
849097,1965-10-13,6935400,13.1,,1965,10,,,
849098,1965-10-14,6935400,13.1,,1965,10,,,
849099,1965-10-15,6935400,13.1,,1965,10,,,
849100,1965-10-16,6935400,12.8,,1965,10,,,
849101,1965-10-17,6935400,12.6,,1965,10,,,
849102,1965-10-18,6935400,11.8,,1965,10,,,
849103,1965-10-19,6935400,12.6,,1965,10,,,
849104,1965-10-20,6935400,12.0,,1965,10,,,
849105,1965-10-21,6935400,11.5,,1965,10,,,
849106,1965-10-22,6935400,11.5,,1965,10,,,
849107,1965-10-23,6935400,11.0,,1965,10,,,
849108,1965-10-24,6935400,10.6,,1965,10,,,
849109,1965-10-25,6935400,10.3,,1965,10,,,
849110,1965-10-26,6935400,11.0,,1965,10,,,
849111,1965-10-27,6935400,11.0,,1965,10,,,
849112,1965-10-28,6935400,10.6,,1965,10,,,
849113,1965-10-29,6935400,10.6,,1965,10,,,
849114,1965-10-30,6935400,11.0,,1965,10,,,
849115,1965-10-31,6935400,10.3,,1965,10,,,
849116,1965-11-01,6935400,10.3,,1965,11,,,
849117,1965-11-02,6935400,10.3,,1965,11,,,
849118,1965-11-03,6935400,10.8,,1965,11,,,
849119,1965-11-04,6935400,12.6,,1965,11,,,
849120,1965-11-05,6935400,17.2,,1965,11,,,
849121,1965-11-06,6935400,16.5,,1965,11,,,
849122,1965-11-07,6935400,13.1,,1965,11,,,
849123,1965-11-08,6935400,13.1,,1965,11,,,
849124,1965-11-09,6935400,14.2,,1965,11,,,
849125,1965-11-10,6935400,14.9,,1965,11,,,
849126,1965-11-11,6935400,70.1,,1965,11,,,
849127,1965-11-12,6935400,64.3,,1965,11,,,
849128,1965-11-13,6935400,40.3,,1965,11,,,
849129,1965-11-14,6935400,35.1,,1965,11,,,
849130,1965-12-01,6935400,67.2,,1965,12,,,
849131,1965-12-02,6935400,54.3,,1965,12,,,
849132,1965-12-03,6935400,75.9,,1965,12,,,
849133,1965-12-04,6935400,89.3,,1965,12,,,
849134,1965-12-05,6935400,77.4,,1965,12,,,
849135,1965-12-06,6935400,222.0,,1965,12,,,
849136,1965-12-07,6935400,151.0,,1965,12,,,
849137,1965-12-08,6935400,98.2,,1965,12,,,
849138,1965-12-09,6935400,74.5,,1965,12,,,
849139,1965-12-10,6935400,86.3,,1965,12,,,
849140,1965-12-11,6935400,99.7,,1965,12,,,
849141,1965-12-12,6935400,75.9,,1965,12,,,
849142,1965-12-13,6935400,205.0,,1965,12,,,
849143,1965-12-14,6935400,211.0,,1965,12,,,
849144,1965-12-15,6935400,118.0,,1965,12,,,
849145,1965-12-16,6935400,80.3,,1965,12,,,
849146,1965-12-17,6935400,65.7,,1965,12,,,
849147,1965-12-18,6935400,112.0,,1965,12,,,
849148,1965-12-19,6935400,104.0,,1965,12,,,
849149,1965-12-20,6935400,80.3,,1965,12,,,
849150,1965-12-21,6935400,65.7,,1965,12,,,
849151,1965-12-22,6935400,63.6,,1965,12,,,
849152,1965-12-23,6935400,54.3,,1965,12,,,
849153,1965-12-24,6935400,54.3,,1965,12,,,
849154,1965-12-25,6935400,65.7,,1965,12,,,
849155,1965-12-26,6935400,74.5,,1965,12,,,
849156,1965-12-27,6935400,86.3,,1965,12,,,
849157,1965-12-28,6935400,106.0,,1965,12,,,
849158,1965-12-29,6935400,96.8,,1965,12,,,
849159,1965-12-30,6935400,70.1,,1965,12,,,
849160,1965-12-31,6935400,73.0,,1965,12,,,
849161,1966-01-01,6935400,90.8,,1966,1,,,
849162,1966-01-02,6935400,141.0,,1966,1,,,
849163,1966-01-03,6935400,103.0,,1966,1,,,
849164,1966-01-04,6935400,82.8,,1966,1,,,
849165,1966-01-05,6935400,63.1,,1966,1,,,
849166,1966-01-06,6935400,49.1,,1966,1,,,
849167,1966-01-07,6935400,42.5,,1966,1,,,
849168,1966-01-08,6935400,40.0,,1966,1,,,
849169,1966-01-09,6935400,33.8,,1966,1,,,
849170,1966-01-10,6935400,30.3,,1966,1,,,
849171,1966-01-11,6935400,29.3,,1966,1,,,
849172,1966-01-12,6935400,27.2,,1966,1,,,
849173,1966-01-13,6935400,24.2,,1966,1,,,
849174,1966-01-14,6935400,22.3,,1966,1,,,
849175,1966-01-15,6935400,21.4,,1966,1,,,
849176,1966-01-16,6935400,19.7,,1966,1,,,
849177,1966-01-17,6935400,20.1,,1966,1,,,
849178,1966-01-18,6935400,24.2,,1966,1,,,
849179,1966-01-19,6935400,24.2,,1966,1,,,
849180,1966-01-20,6935400,17.8,,1966,1,,,
849181,1966-01-21,6935400,18.2,,1966,1,,,
849182,1966-01-22,6935400,19.7,,1966,1,,,
849183,1966-01-23,6935400,38.7,,1966,1,,,
849184,1966-01-24,6935400,117.0,,1966,1,,,
849185,1966-01-25,6935400,82.8,,1966,1,,,
849186,1966-01-26,6935400,57.5,,1966,1,,,
849187,1966-01-27,6935400,67.6,,1966,1,,,
849188,1966-01-28,6935400,80.5,,1966,1,,,
849189,1966-01-29,6935400,64.6,,1966,1,,,
849190,1966-01-30,6935400,58.9,,1966,1,,,
849191,1966-01-31,6935400,72.2,,1966,1,,,
849192,1966-02-01,6935400,92.1,,1966,2,,,
849193,1966-02-02,6935400,81.3,,1966,2,,,
849194,1966-02-03,6935400,63.1,,1966,2,,,
849195,1966-02-04,6935400,139.0,,1966,2,,,
849196,1966-02-05,6935400,95.1,,1966,2,,,
849197,1966-02-06,6935400,69.1,,1966,2,,,
849198,1966-02-07,6935400,103.0,,1966,2,,,
849199,1966-02-08,6935400,107.0,,1966,2,,,
849200,1966-02-09,6935400,428.0,,1966,2,,,
849201,1966-02-10,6935400,345.0,,1966,2,,,
849202,1966-02-11,6935400,146.0,,1966,2,,,
849203,1966-02-12,6935400,103.0,,1966,2,,,
849204,1966-02-13,6935400,85.9,,1966,2,,,
849205,1966-02-14,6935400,78.2,,1966,2,,,
849206,1966-02-15,6935400,72.2,,1966,2,,,
849207,1966-02-16,6935400,60.3,,1966,2,,,
849208,1966-02-17,6935400,53.3,,1966,2,,,
849209,1966-02-18,6935400,50.5,,1966,2,,,
849210,1966-02-19,6935400,51.9,,1966,2,,,
849211,1966-02-20,6935400,45.1,,1966,2,,,
849212,1966-02-21,6935400,46.5,,1966,2,,,
849213,1966-02-22,6935400,72.2,,1966,2,,,
849214,1966-02-23,6935400,67.6,,1966,2,,,
849215,1966-02-24,6935400,72.2,,1966,2,,,
849216,1966-02-25,6935400,51.9,,1966,2,,,
849217,1966-02-26,6935400,46.5,,1966,2,,,
849218,1966-02-27,6935400,53.3,,1966,2,,,
849219,1966-02-28,6935400,51.9,,1966,2,,,
849220,1966-03-17,6935400,39.4,,1966,3,,,
849221,1966-03-18,6935400,41.9,,1966,3,,,
849222,1966-03-19,6935400,41.2,,1966,3,,,
849223,1966-03-20,6935400,40.0,,1966,3,,,
849224,1966-03-21,6935400,41.2,,1966,3,,,
849225,1966-03-22,6935400,43.8,,1966,3,,,
849226,1966-03-23,6935400,45.1,,1966,3,,,
849227,1966-03-24,6935400,46.5,,1966,3,,,
849228,1966-03-25,6935400,42.5,,1966,3,,,
849229,1966-03-26,6935400,35.0,,1966,3,,,
849230,1966-03-27,6935400,35.0,,1966,3,,,
849231,1966-03-28,6935400,109.0,,1966,3,,,
849232,1966-03-29,6935400,93.6,,1966,3,,,
849233,1966-03-30,6935400,64.6,,1966,3,,,
849234,1966-03-31,6935400,53.3,,1966,3,,,
849235,1966-04-01,6935400,56.1,,1966,4,,,
849236,1966-04-02,6935400,56.1,,1966,4,,,
849237,1966-04-03,6935400,56.1,,1966,4,,,
849238,1966-04-04,6935400,60.3,,1966,4,,,
849239,1966-04-05,6935400,60.3,,1966,4,,,
849240,1966-04-06,6935400,56.1,,1966,4,,,
849241,1966-04-07,6935400,52.6,,1966,4,,,
849242,1966-04-08,6935400,57.5,,1966,4,,,
849243,1966-04-09,6935400,56.8,,1966,4,,,
849244,1966-04-10,6935400,64.6,,1966,4,,,
849245,1966-04-11,6935400,75.9,,1966,4,,,
849246,1966-04-12,6935400,69.1,,1966,4,,,
849247,1966-04-13,6935400,56.1,,1966,4,,,
849248,1966-04-14,6935400,48.4,,1966,4,,,
849249,1966-04-15,6935400,64.6,,1966,4,,,
849250,1966-04-16,6935400,64.6,,1966,4,,,
849251,1966-04-17,6935400,56.8,,1966,4,,,
849252,1966-04-18,6935400,58.2,,1966,4,,,
849253,1966-04-19,6935400,63.1,,1966,4,,,
849254,1966-04-20,6935400,85.9,,1966,4,,,
849255,1966-04-21,6935400,193.0,,1966,4,,,
849256,1966-04-22,6935400,144.0,,1966,4,,,
849257,1966-04-23,6935400,84.4,,1966,4,,,
849258,1966-04-24,6935400,66.9,,1966,4,,,
849259,1966-04-25,6935400,69.1,,1966,4,,,
849260,1966-04-26,6935400,67.6,,1966,4,,,
849261,1966-04-27,6935400,58.9,,1966,4,,,
849262,1966-04-28,6935400,62.4,,1966,4,,,
849263,1966-04-29,6935400,147.0,,1966,4,,,
849264,1966-04-30,6935400,92.1,,1966,4,,,
849265,1966-05-01,6935400,79.7,,1966,5,,,
849266,1966-05-02,6935400,70.7,,1966,5,,,
849267,1966-05-03,6935400,65.4,,1966,5,,,
849268,1966-05-04,6935400,61.7,,1966,5,,,
849269,1966-05-05,6935400,60.3,,1966,5,,,
849270,1966-05-06,6935400,66.1,,1966,5,,,
849271,1966-05-07,6935400,203.0,,1966,5,,,
849272,1966-05-08,6935400,165.0,,1966,5,,,
849273,1966-05-09,6935400,99.8,,1966,5,,,
849274,1966-05-10,6935400,76.7,,1966,5,,,
849275,1966-05-11,6935400,82.8,,1966,5,,,
849276,1966-05-12,6935400,69.1,,1966,5,,,
849277,1966-05-13,6935400,60.3,,1966,5,,,
849278,1966-05-14,6935400,54.7,,1966,5,,,
849279,1966-05-15,6935400,56.1,,1966,5,,,
849280,1966-05-16,6935400,56.8,,1966,5,,,
849281,1966-05-17,6935400,53.3,,1966,5,,,
849282,1966-05-18,6935400,49.8,,1966,5,,,
849283,1966-05-19,6935400,112.0,,1966,5,,,
849284,1966-05-20,6935400,114.0,,1966,5,,,
849285,1966-05-21,6935400,73.7,,1966,5,,,
849286,1966-05-22,6935400,81.3,,1966,5,,,
849287,1966-05-23,6935400,63.9,,1966,5,,,
849288,1966-05-24,6935400,61.0,,1966,5,,,
849289,1966-05-25,6935400,47.8,,1966,5,,,
849290,1966-05-26,6935400,42.5,,1966,5,,,
849291,1966-05-27,6935400,54.7,,1966,5,,,
849292,1966-05-28,6935400,120.0,,1966,5,,,
849293,1966-05-29,6935400,67.6,,1966,5,,,
849294,1966-05-30,6935400,47.8,,1966,5,,,
849295,1966-05-31,6935400,37.5,,1966,5,,,
849296,1966-06-01,6935400,33.8,,1966,6,,,
849297,1966-06-02,6935400,31.5,,1966,6,,,
849298,1966-06-03,6935400,27.2,,1966,6,,,
849299,1966-06-04,6935400,26.7,,1966,6,,,
849300,1966-06-05,6935400,28.2,,1966,6,,,
849301,1966-06-06,6935400,37.5,,1966,6,,,
849302,1966-06-07,6935400,34.4,,1966,6,,,
849303,1966-06-08,6935400,30.3,,1966,6,,,
849304,1966-06-09,6935400,49.1,,1966,6,,,
849305,1966-06-10,6935400,35.0,,1966,6,,,
849306,1966-06-11,6935400,30.3,,1966,6,,,
849307,1966-06-12,6935400,29.3,,1966,6,,,
849308,1966-06-13,6935400,28.2,,1966,6,,,
849309,1966-06-14,6935400,47.8,,1966,6,,,
849310,1966-07-01,6935400,54.7,,1966,7,,,
849311,1966-07-02,6935400,39.4,,1966,7,,,
849312,1966-07-03,6935400,32.1,,1966,7,,,
849313,1966-07-04,6935400,32.7,,1966,7,,,
849314,1966-07-05,6935400,38.7,,1966,7,,,
849315,1966-07-06,6935400,114.0,,1966,7,,,
849316,1966-07-07,6935400,184.0,,1966,7,,,
849317,1966-07-08,6935400,230.0,,1966,7,,,
849318,1966-07-09,6935400,140.0,,1966,7,,,
849319,1966-07-10,6935400,76.7,,1966,7,,,
849320,1966-07-11,6935400,57.5,,1966,7,,,
849321,1966-07-12,6935400,50.5,,1966,7,,,
849322,1966-07-13,6935400,40.0,,1966,7,,,
849323,1966-07-14,6935400,77.6,,1966,7,,,
849324,1966-07-15,6935400,130.0,,1966,7,,,
849325,1966-07-16,6935400,72.2,,1966,7,,,
849326,1966-07-17,6935400,58.9,,1966,7,,,
849327,1966-07-18,6935400,441.0,,1966,7,,,
849328,1966-07-19,6935400,226.0,,1966,7,,,
849329,1966-07-20,6935400,109.0,,1966,7,,,
849330,1966-07-21,6935400,73.7,,1966,7,,,
849331,1966-07-22,6935400,60.3,,1966,7,,,
849332,1966-07-23,6935400,175.0,,1966,7,,,
849333,1966-07-24,6935400,197.0,,1966,7,,,
849334,1966-07-25,6935400,101.0,,1966,7,,,
849335,1966-07-26,6935400,96.7,,1966,7,,,
849336,1966-07-27,6935400,67.6,,1966,7,,,
849337,1966-07-28,6935400,119.0,,1966,7,,,
849338,1966-07-29,6935400,112.0,,1966,7,,,
849339,1966-07-30,6935400,67.6,,1966,7,,,
849340,1966-07-31,6935400,53.3,,1966,7,,,
849341,1966-08-01,6935400,44.5,,1966,8,,,
849342,1966-08-02,6935400,40.6,,1966,8,,,
849343,1966-08-03,6935400,73.7,,1966,8,,,
849344,1966-08-04,6935400,116.0,,1966,8,,,
849345,1966-08-05,6935400,106.0,,1966,8,,,
849346,1966-08-06,6935400,101.0,,1966,8,,,
849347,1966-08-07,6935400,75.2,,1966,8,,,
849348,1966-08-08,6935400,56.1,,1966,8,,,
849349,1966-08-09,6935400,148.0,,1966,8,,,
849350,1966-08-10,6935400,89.0,,1966,8,,,
849351,1966-08-11,6935400,58.2,,1966,8,,,
849352,1966-08-12,6935400,44.5,,1966,8,,,
849353,1966-08-13,6935400,36.2,,1966,8,,,
849354,1966-08-14,6935400,31.5,,1966,8,,,
849355,1966-08-15,6935400,29.8,,1966,8,,,
849356,1966-08-16,6935400,54.7,,1966,8,,,
849357,1966-08-17,6935400,73.7,,1966,8,,,
849358,1966-08-18,6935400,46.5,,1966,8,,,
849359,1966-08-19,6935400,36.2,,1966,8,,,
