,date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
536157,1965-02-15,6335602,43.6,,1965,2,,,
536158,1965-02-16,6335602,41.6,,1965,2,,,
536159,1965-02-17,6335602,38.5,,1965,2,,,
536160,1965-02-18,6335602,36.6,,1965,2,,,
536161,1965-02-19,6335602,35.6,,1965,2,,,
536162,1965-02-20,6335602,33.7,,1965,2,,,
536163,1965-02-21,6335602,31.9,,1965,2,,,
536164,1965-02-22,6335602,29.3,,1965,2,,,
536165,1965-02-23,6335602,29.3,,1965,2,,,
536166,1965-02-24,6335602,30.2,,1965,2,,,
536167,1965-02-25,6335602,28.5,,1965,2,,,
536168,1965-02-26,6335602,27.7,,1965,2,,,
536169,1965-02-27,6335602,27.7,,1965,2,,,
536170,1965-02-28,6335602,26.8,,1965,2,,,
536171,1965-03-01,6335602,28.5,,1965,3,,,
536172,1965-03-02,6335602,28.5,,1965,3,,,
536173,1965-03-03,6335602,28.5,,1965,3,,,
536174,1965-03-04,6335602,25.2,,1965,3,,,
536175,1965-03-05,6335602,26.0,,1965,3,,,
536176,1965-03-06,6335602,24.4,,1965,3,,,
536177,1965-03-07,6335602,24.4,,1965,3,,,
536178,1965-03-08,6335602,23.7,,1965,3,,,
536179,1965-03-09,6335602,23.7,,1965,3,,,
536180,1965-03-10,6335602,23.7,,1965,3,,,
536181,1965-03-11,6335602,24.4,,1965,3,,,
536182,1965-03-12,6335602,24.4,,1965,3,,,
536183,1965-03-13,6335602,26.8,,1965,3,,,
536184,1965-03-14,6335602,38.5,,1965,3,,,
536185,1965-03-15,6335602,94.9,,1965,3,,,
536186,1965-03-16,6335602,261.0,,1965,3,,,
536187,1965-03-17,6335602,307.0,,1965,3,,,
536188,1965-03-18,6335602,245.0,,1965,3,,,
536189,1965-03-19,6335602,225.0,,1965,3,,,
536190,1965-03-20,6335602,174.0,,1965,3,,,
536191,1965-03-21,6335602,195.0,,1965,3,,,
536192,1965-03-22,6335602,319.0,,1965,3,,,
536193,1965-03-23,6335602,273.0,,1965,3,,,
536194,1965-03-24,6335602,286.0,,1965,3,,,
536195,1965-03-25,6335602,254.0,,1965,3,,,
536196,1965-03-26,6335602,221.0,,1965,3,,,
536197,1965-03-27,6335602,218.0,,1965,3,,,
536198,1965-03-28,6335602,183.0,,1965,3,,,
536199,1965-03-29,6335602,152.0,,1965,3,,,
536200,1965-03-30,6335602,132.0,,1965,3,,,
536201,1965-03-31,6335602,118.0,,1965,3,,,
536202,1965-04-01,6335602,105.0,,1965,4,,,
536203,1965-04-02,6335602,94.9,,1965,4,,,
536204,1965-04-03,6335602,87.1,,1965,4,,,
536205,1965-04-04,6335602,79.3,,1965,4,,,
536206,1965-04-05,6335602,72.8,,1965,4,,,
536207,1965-04-06,6335602,67.3,,1965,4,,,
536208,1965-04-07,6335602,65.0,,1965,4,,,
536209,1965-04-08,6335602,66.3,,1965,4,,,
536210,1965-04-09,6335602,61.7,,1965,4,,,
536211,1965-04-10,6335602,56.2,,1965,4,,,
536212,1965-04-11,6335602,56.2,,1965,4,,,
536213,1965-04-12,6335602,71.5,,1965,4,,,
536214,1965-04-13,6335602,68.9,,1965,4,,,
536215,1965-04-14,6335602,65.0,,1965,4,,,
536216,1965-04-15,6335602,60.6,,1965,4,,,
536217,1965-04-16,6335602,88.4,,1965,4,,,
536218,1965-05-03,6335602,93.6,,1965,5,,,
536219,1965-05-04,6335602,94.9,,1965,5,,,
536220,1965-05-05,6335602,108.0,,1965,5,,,
536221,1965-05-06,6335602,134.0,,1965,5,,,
536222,1965-05-07,6335602,127.0,,1965,5,,,
536223,1965-05-08,6335602,128.0,,1965,5,,,
536224,1965-05-09,6335602,116.0,,1965,5,,,
536225,1965-05-10,6335602,112.0,,1965,5,,,
536226,1965-05-11,6335602,98.7,,1965,5,,,
536227,1965-05-12,6335602,89.7,,1965,5,,,
536228,1965-05-13,6335602,79.3,,1965,5,,,
536229,1965-05-14,6335602,72.8,,1965,5,,,
536230,1965-05-15,6335602,65.0,,1965,5,,,
536231,1965-05-16,6335602,67.3,,1965,5,,,
536232,1965-05-17,6335602,63.9,,1965,5,,,
536233,1965-05-18,6335602,83.2,,1965,5,,,
536234,1965-05-19,6335602,245.0,,1965,5,,,
536235,1965-05-20,6335602,317.0,,1965,5,,,
536236,1965-05-21,6335602,170.0,,1965,5,,,
536237,1965-05-22,6335602,125.0,,1965,5,,,
536238,1965-05-23,6335602,107.0,,1965,5,,,
536239,1965-05-24,6335602,96.2,,1965,5,,,
536240,1965-05-25,6335602,87.1,,1965,5,,,
536241,1965-05-26,6335602,78.0,,1965,5,,,
536242,1965-05-27,6335602,71.5,,1965,5,,,
536243,1965-05-28,6335602,130.0,,1965,5,,,
536244,1965-05-29,6335602,361.0,,1965,5,,,
536245,1965-05-30,6335602,391.0,,1965,5,,,
536246,1965-05-31,6335602,228.0,,1965,5,,,
536247,1965-06-01,6335602,321.0,,1965,6,,,
536248,1965-06-02,6335602,214.0,,1965,6,,,
536249,1965-06-03,6335602,162.0,,1965,6,,,
536250,1965-06-04,6335602,186.0,,1965,6,,,
536251,1965-06-05,6335602,159.0,,1965,6,,,
536252,1965-06-06,6335602,140.0,,1965,6,,,
536253,1965-06-07,6335602,127.0,,1965,6,,,
536254,1965-06-08,6335602,181.0,,1965,6,,,
536255,1965-06-09,6335602,192.0,,1965,6,,,
536256,1965-06-10,6335602,335.0,,1965,6,,,
536257,1965-06-11,6335602,355.0,,1965,6,,,
536258,1965-06-12,6335602,221.0,,1965,6,,,
536259,1965-06-13,6335602,170.0,,1965,6,,,
536260,1965-06-14,6335602,179.0,,1965,6,,,
536261,1965-06-15,6335602,152.0,,1965,6,,,
536262,1965-06-16,6335602,130.0,,1965,6,,,
536263,1965-06-17,6335602,154.0,,1965,6,,,
536264,1965-06-18,6335602,177.0,,1965,6,,,
536265,1965-06-19,6335602,132.0,,1965,6,,,
536266,1965-06-20,6335602,109.0,,1965,6,,,
536267,1965-06-21,6335602,118.0,,1965,6,,,
536268,1965-06-22,6335602,131.0,,1965,6,,,
536269,1965-06-23,6335602,101.0,,1965,6,,,
536270,1965-06-24,6335602,89.7,,1965,6,,,
536271,1965-06-25,6335602,80.6,,1965,6,,,
536272,1965-06-26,6335602,74.1,,1965,6,,,
536273,1965-06-27,6335602,68.9,,1965,6,,,
536274,1965-06-28,6335602,65.0,,1965,6,,,
536275,1965-06-29,6335602,61.7,,1965,6,,,
536276,1965-06-30,6335602,59.5,,1965,6,,,
536277,1965-07-01,6335602,72.8,,1965,7,,,
536278,1965-07-02,6335602,97.5,,1965,7,,,
536279,1965-07-03,6335602,71.5,,1965,7,,,
536280,1965-07-04,6335602,62.8,,1965,7,,,
536281,1965-07-05,6335602,58.4,,1965,7,,,
536282,1965-07-06,6335602,55.1,,1965,7,,,
536283,1965-07-07,6335602,50.9,,1965,7,,,
536284,1965-07-08,6335602,52.9,,1965,7,,,
536285,1965-07-09,6335602,61.7,,1965,7,,,
536286,1965-07-10,6335602,54.0,,1965,7,,,
536287,1965-07-11,6335602,46.7,,1965,7,,,
536288,1965-07-12,6335602,46.7,,1965,7,,,
536289,1965-07-13,6335602,42.6,,1965,7,,,
536290,1965-07-14,6335602,40.6,,1965,7,,,
536291,1965-07-15,6335602,40.6,,1965,7,,,
536292,1965-07-16,6335602,137.0,,1965,7,,,
536293,1965-07-17,6335602,100.0,,1965,7,,,
536294,1965-07-18,6335602,71.5,,1965,7,,,
536295,1965-07-19,6335602,65.0,,1965,7,,,
536296,1965-07-20,6335602,81.9,,1965,7,,,
536297,1965-07-21,6335602,159.0,,1965,7,,,
536298,1965-07-22,6335602,89.7,,1965,7,,,
536299,1965-07-23,6335602,79.3,,1965,7,,,
536300,1965-07-24,6335602,63.9,,1965,7,,,
536301,1965-07-25,6335602,55.1,,1965,7,,,
536302,1965-07-26,6335602,51.9,,1965,7,,,
536303,1965-07-27,6335602,48.8,,1965,7,,,
536304,1965-07-28,6335602,44.6,,1965,7,,,
536305,1965-07-29,6335602,43.6,,1965,7,,,
536306,1965-07-30,6335602,42.6,,1965,7,,,
536307,1965-07-31,6335602,40.6,,1965,7,,,
536308,1965-08-17,6335602,31.9,,1965,8,,,
536309,1965-08-18,6335602,31.9,,1965,8,,,
536310,1965-08-19,6335602,34.6,,1965,8,,,
536311,1965-08-20,6335602,32.8,,1965,8,,,
536312,1965-08-21,6335602,34.6,,1965,8,,,
536313,1965-08-22,6335602,45.7,,1965,8,,,
536314,1965-08-23,6335602,59.5,,1965,8,,,
536315,1965-08-24,6335602,97.5,,1965,8,,,
536316,1965-08-25,6335602,89.7,,1965,8,,,
536317,1965-08-26,6335602,55.1,,1965,8,,,
536318,1965-08-27,6335602,48.8,,1965,8,,,
536319,1965-08-28,6335602,48.8,,1965,8,,,
536320,1965-08-29,6335602,40.6,,1965,8,,,
536321,1965-08-30,6335602,36.6,,1965,8,,,
536322,1965-08-31,6335602,34.6,,1965,8,,,
536323,1965-09-01,6335602,26.5,,1965,9,,,
536324,1965-09-02,6335602,33.7,,1965,9,,,
536325,1965-09-03,6335602,40.3,,1965,9,,,
536326,1965-09-04,6335602,33.2,,1965,9,,,
536327,1965-09-05,6335602,27.7,,1965,9,,,
536328,1965-09-06,6335602,29.2,,1965,9,,,
536329,1965-09-07,6335602,46.5,,1965,9,,,
536330,1965-09-08,6335602,37.1,,1965,9,,,
536331,1965-09-09,6335602,40.0,,1965,9,,,
536332,1965-09-10,6335602,94.8,,1965,9,,,
536333,1965-09-11,6335602,96.5,,1965,9,,,
536334,1965-09-12,6335602,68.2,,1965,9,,,
536335,1965-09-13,6335602,57.0,,1965,9,,,
536336,1965-09-14,6335602,65.9,,1965,9,,,
536337,1965-09-15,6335602,79.5,,1965,9,,,
536338,1965-09-16,6335602,57.0,,1965,9,,,
536339,1965-09-17,6335602,48.0,,1965,9,,,
536340,1965-09-18,6335602,44.1,,1965,9,,,
536341,1965-09-19,6335602,38.2,,1965,9,,,
536342,1965-09-20,6335602,36.7,,1965,9,,,
536343,1965-09-21,6335602,33.6,,1965,9,,,
536344,1965-09-22,6335602,32.0,,1965,9,,,
536345,1965-09-23,6335602,30.5,,1965,9,,,
536346,1965-09-24,6335602,29.0,,1965,9,,,
536347,1965-09-25,6335602,27.6,,1965,9,,,
536348,1965-09-26,6335602,26.1,,1965,9,,,
536349,1965-09-27,6335602,26.9,,1965,9,,,
536350,1965-09-28,6335602,28.3,,1965,9,,,
536351,1965-09-29,6335602,26.1,,1965,9,,,
536352,1965-09-30,6335602,26.9,,1965,9,,,
536353,1965-10-01,6335602,26.1,,1965,10,,,
536354,1965-10-02,6335602,26.1,,1965,10,,,
536355,1965-10-03,6335602,25.4,,1965,10,,,
536356,1965-10-04,6335602,23.9,,1965,10,,,
536357,1965-10-05,6335602,23.9,,1965,10,,,
536358,1965-10-06,6335602,22.5,,1965,10,,,
536359,1965-10-07,6335602,22.5,,1965,10,,,
536360,1965-10-08,6335602,22.5,,1965,10,,,
536361,1965-10-09,6335602,21.9,,1965,10,,,
536362,1965-10-10,6335602,20.6,,1965,10,,,
536363,1965-10-11,6335602,21.9,,1965,10,,,
536364,1965-10-12,6335602,21.9,,1965,10,,,
536365,1965-10-13,6335602,21.3,,1965,10,,,
536366,1965-10-14,6335602,21.3,,1965,10,,,
536367,1965-10-15,6335602,20.6,,1965,10,,,
536368,1965-10-16,6335602,20.6,,1965,10,,,
536369,1965-10-17,6335602,20.0,,1965,10,,,
536370,1965-10-18,6335602,20.0,,1965,10,,,
536371,1965-10-19,6335602,19.3,,1965,10,,,
536372,1965-10-20,6335602,19.3,,1965,10,,,
536373,1965-10-21,6335602,18.7,,1965,10,,,
536374,1965-10-22,6335602,18.7,,1965,10,,,
536375,1965-10-23,6335602,18.0,,1965,10,,,
536376,1965-10-24,6335602,18.0,,1965,10,,,
536377,1965-10-25,6335602,18.0,,1965,10,,,
536378,1965-10-26,6335602,18.0,,1965,10,,,
536379,1965-10-27,6335602,18.0,,1965,10,,,
536380,1965-10-28,6335602,17.3,,1965,10,,,
536381,1965-10-29,6335602,16.7,,1965,10,,,
536382,1965-10-30,6335602,18.7,,1965,10,,,
536383,1965-10-31,6335602,17.3,,1965,10,,,
536384,1965-11-01,6335602,16.7,,1965,11,,,
536385,1965-11-02,6335602,18.0,,1965,11,,,
536386,1965-11-03,6335602,19.3,,1965,11,,,
536387,1965-11-04,6335602,20.6,,1965,11,,,
536388,1965-11-05,6335602,18.7,,1965,11,,,
536389,1965-11-06,6335602,15.6,,1965,11,,,
536390,1965-11-07,6335602,15.0,,1965,11,,,
536391,1965-11-08,6335602,24.7,,1965,11,,,
536392,1965-11-09,6335602,26.1,,1965,11,,,
536393,1965-11-10,6335602,23.2,,1965,11,,,
536394,1965-11-11,6335602,64.8,,1965,11,,,
536395,1965-11-12,6335602,65.9,,1965,11,,,
536396,1965-11-13,6335602,46.0,,1965,11,,,
536397,1965-11-14,6335602,39.2,,1965,11,,,
536398,1965-12-01,6335602,112.0,,1965,12,,,
536399,1965-12-02,6335602,85.8,,1965,12,,,
536400,1965-12-03,6335602,93.5,,1965,12,,,
536401,1965-12-04,6335602,119.0,,1965,12,,,
536402,1965-12-05,6335602,114.0,,1965,12,,,
536403,1965-12-06,6335602,263.0,,1965,12,,,
536404,1965-12-07,6335602,162.0,,1965,12,,,
536405,1965-12-08,6335602,116.0,,1965,12,,,
536406,1965-12-09,6335602,91.0,,1965,12,,,
536407,1965-12-10,6335602,112.0,,1965,12,,,
536408,1965-12-11,6335602,146.0,,1965,12,,,
536409,1965-12-12,6335602,109.0,,1965,12,,,
536410,1965-12-13,6335602,161.0,,1965,12,,,
536411,1965-12-14,6335602,222.0,,1965,12,,,
536412,1965-12-15,6335602,166.0,,1965,12,,,
536413,1965-12-16,6335602,126.0,,1965,12,,,
536414,1965-12-17,6335602,113.0,,1965,12,,,
536415,1965-12-18,6335602,190.0,,1965,12,,,
536416,1965-12-19,6335602,137.0,,1965,12,,,
536417,1965-12-20,6335602,110.0,,1965,12,,,
536418,1965-12-21,6335602,103.0,,1965,12,,,
536419,1965-12-22,6335602,103.0,,1965,12,,,
536420,1965-12-23,6335602,89.7,,1965,12,,,
536421,1965-12-24,6335602,91.0,,1965,12,,,
536422,1965-12-25,6335602,92.2,,1965,12,,,
536423,1965-12-26,6335602,100.0,,1965,12,,,
536424,1965-12-27,6335602,93.5,,1965,12,,,
536425,1965-12-28,6335602,94.8,,1965,12,,,
536426,1965-12-29,6335602,85.8,,1965,12,,,
536427,1965-12-30,6335602,75.7,,1965,12,,,
536428,1965-12-31,6335602,80.7,,1965,12,,,
536429,1966-01-01,6335602,118.0,,1966,1,,,
536430,1966-01-02,6335602,159.0,,1966,1,,,
536431,1966-01-03,6335602,180.0,,1966,1,,,
536432,1966-01-04,6335602,147.0,,1966,1,,,
536433,1966-01-05,6335602,117.0,,1966,1,,,
536434,1966-01-06,6335602,96.0,,1966,1,,,
536435,1966-01-07,6335602,85.0,,1966,1,,,
536436,1966-01-08,6335602,78.0,,1966,1,,,
536437,1966-01-09,6335602,72.0,,1966,1,,,
536438,1966-01-10,6335602,67.0,,1966,1,,,
536439,1966-01-11,6335602,64.0,,1966,1,,,
536440,1966-01-12,6335602,62.6,,1966,1,,,
536441,1966-01-13,6335602,57.8,,1966,1,,,
536442,1966-01-14,6335602,54.8,,1966,1,,,
536443,1966-01-15,6335602,52.7,,1966,1,,,
536444,1966-01-16,6335602,48.4,,1966,1,,,
536445,1966-01-17,6335602,47.0,,1966,1,,,
536446,1966-01-18,6335602,46.1,,1966,1,,,
536447,1966-01-19,6335602,45.3,,1966,1,,,
536448,1966-01-20,6335602,45.3,,1966,1,,,
536449,1966-01-21,6335602,43.1,,1966,1,,,
536450,1966-01-22,6335602,54.8,,1966,1,,,
536451,1966-01-23,6335602,181.0,,1966,1,,,
536452,1966-01-24,6335602,182.0,,1966,1,,,
536453,1966-01-25,6335602,93.0,,1966,1,,,
536454,1966-01-26,6335602,78.0,,1966,1,,,
536455,1966-01-27,6335602,78.0,,1966,1,,,
536456,1966-01-28,6335602,84.0,,1966,1,,,
536457,1966-01-29,6335602,82.0,,1966,1,,,
536458,1966-01-30,6335602,77.0,,1966,1,,,
536459,1966-01-31,6335602,78.0,,1966,1,,,
536460,1966-02-01,6335602,92.5,,1966,2,,,
536461,1966-02-02,6335602,91.0,,1966,2,,,
536462,1966-02-03,6335602,85.0,,1966,2,,,
536463,1966-02-04,6335602,89.5,,1966,2,,,
536464,1966-02-05,6335602,95.5,,1966,2,,,
536465,1966-02-06,6335602,95.5,,1966,2,,,
536466,1966-02-07,6335602,106.0,,1966,2,,,
536467,1966-02-08,6335602,115.0,,1966,2,,,
536468,1966-02-09,6335602,247.0,,1966,2,,,
536469,1966-02-10,6335602,212.0,,1966,2,,,
536470,1966-02-11,6335602,160.0,,1966,2,,,
536471,1966-02-12,6335602,135.0,,1966,2,,,
536472,1966-02-13,6335602,119.0,,1966,2,,,
536473,1966-02-14,6335602,104.0,,1966,2,,,
536474,1966-02-15,6335602,95.5,,1966,2,,,
536475,1966-02-16,6335602,88.0,,1966,2,,,
536476,1966-02-17,6335602,82.2,,1966,2,,,
536477,1966-02-18,6335602,75.2,,1966,2,,,
536478,1966-02-19,6335602,69.7,,1966,2,,,
536479,1966-02-20,6335602,65.8,,1966,2,,,
536480,1966-02-21,6335602,63.2,,1966,2,,,
536481,1966-02-22,6335602,61.9,,1966,2,,,
536482,1966-02-23,6335602,58.0,,1966,2,,,
536483,1966-02-24,6335602,55.8,,1966,2,,,
536484,1966-02-25,6335602,52.5,,1966,2,,,
536485,1966-02-26,6335602,50.3,,1966,2,,,
536486,1966-02-27,6335602,48.1,,1966,2,,,
536487,1966-02-28,6335602,48.1,,1966,2,,,
536488,1966-03-17,6335602,61.9,,1966,3,,,
536489,1966-03-18,6335602,60.6,,1966,3,,,
536490,1966-03-19,6335602,78.0,,1966,3,,,
536491,1966-03-20,6335602,80.8,,1966,3,,,
536492,1966-03-21,6335602,73.8,,1966,3,,,
536493,1966-03-22,6335602,69.7,,1966,3,,,
536494,1966-03-23,6335602,65.8,,1966,3,,,
536495,1966-03-24,6335602,64.5,,1966,3,,,
536496,1966-03-25,6335602,68.4,,1966,3,,,
536497,1966-03-26,6335602,64.5,,1966,3,,,
536498,1966-03-27,6335602,61.9,,1966,3,,,
536499,1966-03-28,6335602,188.0,,1966,3,,,
536500,1966-03-29,6335602,148.0,,1966,3,,,
536501,1966-03-30,6335602,124.0,,1966,3,,,
536502,1966-03-31,6335602,115.0,,1966,3,,,
536503,1966-04-01,6335602,115.0,,1966,4,,,
536504,1966-04-02,6335602,108.0,,1966,4,,,
536505,1966-04-03,6335602,95.5,,1966,4,,,
536506,1966-04-04,6335602,91.0,,1966,4,,,
536507,1966-04-05,6335602,82.2,,1966,4,,,
536508,1966-04-06,6335602,73.8,,1966,4,,,
536509,1966-04-07,6335602,68.4,,1966,4,,,
536510,1966-04-08,6335602,67.1,,1966,4,,,
536511,1966-04-09,6335602,64.5,,1966,4,,,
536512,1966-04-10,6335602,64.5,,1966,4,,,
536513,1966-04-11,6335602,64.5,,1966,4,,,
536514,1966-04-12,6335602,63.2,,1966,4,,,
536515,1966-04-13,6335602,59.3,,1966,4,,,
536516,1966-04-14,6335602,61.9,,1966,4,,,
536517,1966-04-15,6335602,75.2,,1966,4,,,
536518,1966-04-16,6335602,76.6,,1966,4,,,
536519,1966-04-17,6335602,69.7,,1966,4,,,
536520,1966-04-18,6335602,64.5,,1966,4,,,
536521,1966-04-19,6335602,72.4,,1966,4,,,
536522,1966-04-20,6335602,86.5,,1966,4,,,
536523,1966-04-21,6335602,132.0,,1966,4,,,
536524,1966-04-22,6335602,116.0,,1966,4,,,
536525,1966-04-23,6335602,94.0,,1966,4,,,
536526,1966-04-24,6335602,83.6,,1966,4,,,
536527,1966-04-25,6335602,94.0,,1966,4,,,
536528,1966-04-26,6335602,92.5,,1966,4,,,
536529,1966-04-27,6335602,88.0,,1966,4,,,
536530,1966-04-28,6335602,78.0,,1966,4,,,
536531,1966-04-29,6335602,71.0,,1966,4,,,
536532,1966-04-30,6335602,64.5,,1966,4,,,
536533,1966-05-01,6335602,58.0,,1966,5,,,
536534,1966-05-02,6335602,55.8,,1966,5,,,
536535,1966-05-03,6335602,52.5,,1966,5,,,
536536,1966-05-04,6335602,50.3,,1966,5,,,
536537,1966-05-05,6335602,49.2,,1966,5,,,
536538,1966-05-06,6335602,58.0,,1966,5,,,
536539,1966-05-07,6335602,80.8,,1966,5,,,
536540,1966-05-08,6335602,82.2,,1966,5,,,
536541,1966-05-09,6335602,71.0,,1966,5,,,
536542,1966-05-10,6335602,68.4,,1966,5,,,
536543,1966-05-11,6335602,72.4,,1966,5,,,
536544,1966-05-12,6335602,60.6,,1966,5,,,
536545,1966-05-13,6335602,54.7,,1966,5,,,
536546,1966-05-14,6335602,49.2,,1966,5,,,
536547,1966-05-15,6335602,45.9,,1966,5,,,
536548,1966-05-16,6335602,42.6,,1966,5,,,
536549,1966-05-17,6335602,39.3,,1966,5,,,
536550,1966-05-18,6335602,40.4,,1966,5,,,
536551,1966-05-19,6335602,53.6,,1966,5,,,
536552,1966-05-20,6335602,48.1,,1966,5,,,
536553,1966-05-21,6335602,48.1,,1966,5,,,
536554,1966-05-22,6335602,47.0,,1966,5,,,
536555,1966-05-23,6335602,45.9,,1966,5,,,
536556,1966-05-24,6335602,43.7,,1966,5,,,
536557,1966-05-25,6335602,38.2,,1966,5,,,
536558,1966-05-26,6335602,38.2,,1966,5,,,
536559,1966-05-27,6335602,47.0,,1966,5,,,
536560,1966-05-28,6335602,50.3,,1966,5,,,
536561,1966-05-29,6335602,44.8,,1966,5,,,
536562,1966-05-30,6335602,40.4,,1966,5,,,
536563,1966-05-31,6335602,36.0,,1966,5,,,
536564,1966-06-01,6335602,35.3,,1966,6,,,
536565,1966-06-02,6335602,34.6,,1966,6,,,
536566,1966-06-03,6335602,33.2,,1966,6,,,
536567,1966-06-04,6335602,32.5,,1966,6,,,
536568,1966-06-05,6335602,31.1,,1966,6,,,
536569,1966-06-06,6335602,33.9,,1966,6,,,
536570,1966-06-07,6335602,37.1,,1966,6,,,
536571,1966-06-08,6335602,31.8,,1966,6,,,
536572,1966-06-09,6335602,31.1,,1966,6,,,
536573,1966-06-10,6335602,30.4,,1966,6,,,
536574,1966-06-11,6335602,28.4,,1966,6,,,
536575,1966-06-12,6335602,28.4,,1966,6,,,
536576,1966-06-13,6335602,30.4,,1966,6,,,
536577,1966-06-14,6335602,36.0,,1966,6,,,
536578,1966-07-01,6335602,56.9,,1966,7,,,
536579,1966-07-02,6335602,47.0,,1966,7,,,
536580,1966-07-03,6335602,39.3,,1966,7,,,
536581,1966-07-04,6335602,36.0,,1966,7,,,
536582,1966-07-05,6335602,35.3,,1966,7,,,
536583,1966-07-06,6335602,51.4,,1966,7,,,
536584,1966-07-07,6335602,65.8,,1966,7,,,
536585,1966-07-08,6335602,108.0,,1966,7,,,
536586,1966-07-09,6335602,73.8,,1966,7,,,
536587,1966-07-10,6335602,55.8,,1966,7,,,
536588,1966-07-11,6335602,54.7,,1966,7,,,
536589,1966-07-12,6335602,61.9,,1966,7,,,
536590,1966-07-13,6335602,51.4,,1966,7,,,
536591,1966-07-14,6335602,48.1,,1966,7,,,
536592,1966-07-15,6335602,41.5,,1966,7,,,
536593,1966-07-16,6335602,37.1,,1966,7,,,
536594,1966-07-17,6335602,37.1,,1966,7,,,
536595,1966-07-18,6335602,50.3,,1966,7,,,
536596,1966-07-19,6335602,71.0,,1966,7,,,
536597,1966-07-20,6335602,65.8,,1966,7,,,
536598,1966-07-21,6335602,61.9,,1966,7,,,
536599,1966-07-22,6335602,100.0,,1966,7,,,
536600,1966-07-23,6335602,113.0,,1966,7,,,
536601,1966-07-24,6335602,86.5,,1966,7,,,
536602,1966-07-25,6335602,69.7,,1966,7,,,
536603,1966-07-26,6335602,55.8,,1966,7,,,
536604,1966-07-27,6335602,48.1,,1966,7,,,
536605,1966-07-28,6335602,44.8,,1966,7,,,
536606,1966-07-29,6335602,40.4,,1966,7,,,
536607,1966-07-30,6335602,36.0,,1966,7,,,
536608,1966-07-31,6335602,33.9,,1966,7,,,
536609,1966-08-01,6335602,32.5,,1966,8,,,
536610,1966-08-02,6335602,38.2,,1966,8,,,
536611,1966-08-03,6335602,48.1,,1966,8,,,
536612,1966-08-04,6335602,89.5,,1966,8,,,
536613,1966-08-05,6335602,106.0,,1966,8,,,
536614,1966-08-06,6335602,72.4,,1966,8,,,
536615,1966-08-07,6335602,55.8,,1966,8,,,
536616,1966-08-08,6335602,50.3,,1966,8,,,
536617,1966-08-09,6335602,49.2,,1966,8,,,
536618,1966-08-10,6335602,40.4,,1966,8,,,
536619,1966-08-11,6335602,36.0,,1966,8,,,
536620,1966-08-12,6335602,33.9,,1966,8,,,
536621,1966-08-13,6335602,31.8,,1966,8,,,
536622,1966-08-14,6335602,31.1,,1966,8,,,
536623,1966-08-15,6335602,33.2,,1966,8,,,
536624,1966-08-16,6335602,33.9,,1966,8,,,
536625,1966-08-17,6335602,31.8,,1966,8,,,
536626,1966-08-18,6335602,31.1,,1966,8,,,
536627,1966-08-19,6335602,69.7,,1966,8,,,
