,date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
372576,1965-11-05,6335304,89.7,,1965,11,,,
372577,1965-11-06,6335304,98.0,,1965,11,,,
372578,1965-11-07,6335304,89.9,,1965,11,,,
372579,1965-11-08,6335304,103.0,,1965,11,,,
372580,1965-11-09,6335304,108.0,,1965,11,,,
372581,1965-11-10,6335304,111.0,,1965,11,,,
372582,1965-11-11,6335304,124.0,,1965,11,,,
372583,1965-11-12,6335304,156.0,,1965,11,,,
372584,1965-11-13,6335304,197.0,,1965,11,,,
372585,1965-11-14,6335304,188.0,,1965,11,,,
372586,1965-12-01,6335304,365.0,,1965,12,,,
372587,1965-12-02,6335304,356.0,,1965,12,,,
372588,1965-12-03,6335304,327.0,,1965,12,,,
372589,1965-12-04,6335304,341.0,,1965,12,,,
372590,1965-12-05,6335304,380.0,,1965,12,,,
372591,1965-12-06,6335304,582.0,,1965,12,,,
372592,1965-12-07,6335304,746.0,,1965,12,,,
372593,1965-12-08,6335304,832.0,,1965,12,,,
372594,1965-12-09,6335304,784.0,,1965,12,,,
372595,1965-12-10,6335304,680.0,,1965,12,,,
372596,1965-12-11,6335304,548.0,,1965,12,,,
372597,1965-12-12,6335304,527.0,,1965,12,,,
372598,1965-12-13,6335304,556.0,,1965,12,,,
372599,1965-12-14,6335304,520.0,,1965,12,,,
372600,1965-12-15,6335304,552.0,,1965,12,,,
372601,1965-12-16,6335304,567.0,,1965,12,,,
372602,1965-12-17,6335304,523.0,,1965,12,,,
372603,1965-12-18,6335304,538.0,,1965,12,,,
372604,1965-12-19,6335304,611.0,,1965,12,,,
372605,1965-12-20,6335304,712.0,,1965,12,,,
372606,1965-12-21,6335304,870.0,,1965,12,,,
372607,1965-12-22,6335304,952.0,,1965,12,,,
372608,1965-12-23,6335304,926.0,,1965,12,,,
372609,1965-12-24,6335304,857.0,,1965,12,,,
372610,1965-12-25,6335304,771.0,,1965,12,,,
372611,1965-12-26,6335304,780.0,,1965,12,,,
372612,1965-12-27,6335304,805.0,,1965,12,,,
372613,1965-12-28,6335304,797.0,,1965,12,,,
372614,1965-12-29,6335304,750.0,,1965,12,,,
372615,1965-12-30,6335304,619.0,,1965,12,,,
372616,1965-12-31,6335304,523.0,,1965,12,,,
372617,1966-01-01,6335304,509.0,,1966,1,,,
372618,1966-01-02,6335304,567.0,,1966,1,,,
372619,1966-01-03,6335304,660.0,,1966,1,,,
372620,1966-01-04,6335304,733.0,,1966,1,,,
372621,1966-01-05,6335304,767.0,,1966,1,,,
372622,1966-01-06,6335304,704.0,,1966,1,,,
372623,1966-01-07,6335304,567.0,,1966,1,,,
372624,1966-01-08,6335304,486.0,,1966,1,,,
372625,1966-01-09,6335304,440.0,,1966,1,,,
372626,1966-01-10,6335304,387.0,,1966,1,,,
372627,1966-01-11,6335304,328.0,,1966,1,,,
372628,1966-01-12,6335304,317.0,,1966,1,,,
372629,1966-01-13,6335304,288.0,,1966,1,,,
372630,1966-01-14,6335304,270.0,,1966,1,,,
372631,1966-01-15,6335304,270.0,,1966,1,,,
372632,1966-01-16,6335304,250.0,,1966,1,,,
372633,1966-01-17,6335304,230.0,,1966,1,,,
372634,1966-01-18,6335304,227.0,,1966,1,,,
372635,1966-01-19,6335304,210.0,,1966,1,,,
372636,1966-01-20,6335304,217.0,,1966,1,,,
372637,1966-01-21,6335304,219.0,,1966,1,,,
372638,1966-01-22,6335304,247.0,,1966,1,,,
372639,1966-01-23,6335304,252.0,,1966,1,,,
372640,1966-01-24,6335304,265.0,,1966,1,,,
372641,1966-01-25,6335304,272.0,,1966,1,,,
372642,1966-01-26,6335304,291.0,,1966,1,,,
372643,1966-01-27,6335304,278.0,,1966,1,,,
372644,1966-01-28,6335304,237.0,,1966,1,,,
372645,1966-01-29,6335304,239.0,,1966,1,,,
372646,1966-01-30,6335304,282.0,,1966,1,,,
372647,1966-01-31,6335304,285.0,,1966,1,,,
372648,1966-02-01,6335304,305.0,,1966,2,,,
372649,1966-02-02,6335304,340.0,,1966,2,,,
372650,1966-02-03,6335304,328.0,,1966,2,,,
372651,1966-02-04,6335304,301.0,,1966,2,,,
372652,1966-02-05,6335304,304.0,,1966,2,,,
372653,1966-02-06,6335304,307.0,,1966,2,,,
372654,1966-02-07,6335304,334.0,,1966,2,,,
372655,1966-02-08,6335304,368.0,,1966,2,,,
372656,1966-02-09,6335304,523.0,,1966,2,,,
372657,1966-02-10,6335304,688.0,,1966,2,,,
372658,1966-02-11,6335304,827.0,,1966,2,,,
372659,1966-02-12,6335304,913.0,,1966,2,,,
372660,1966-02-13,6335304,967.0,,1966,2,,,
372661,1966-02-14,6335304,917.0,,1966,2,,,
372662,1966-02-15,6335304,638.0,,1966,2,,,
372663,1966-02-16,6335304,509.0,,1966,2,,,
372664,1966-02-17,6335304,443.0,,1966,2,,,
372665,1966-02-18,6335304,390.0,,1966,2,,,
372666,1966-02-19,6335304,368.0,,1966,2,,,
372667,1966-02-20,6335304,368.0,,1966,2,,,
372668,1966-02-21,6335304,362.0,,1966,2,,,
372669,1966-02-22,6335304,353.0,,1966,2,,,
372670,1966-02-23,6335304,307.0,,1966,2,,,
372671,1966-02-24,6335304,300.0,,1966,2,,,
372672,1966-02-25,6335304,274.0,,1966,2,,,
372673,1966-02-26,6335304,274.0,,1966,2,,,
372674,1966-02-27,6335304,269.0,,1966,2,,,
372675,1966-02-28,6335304,263.0,,1966,2,,,
372676,1966-03-17,6335304,218.0,,1966,3,,,
372677,1966-03-18,6335304,218.0,,1966,3,,,
372678,1966-03-19,6335304,229.0,,1966,3,,,
372679,1966-03-20,6335304,228.0,,1966,3,,,
372680,1966-03-21,6335304,230.0,,1966,3,,,
372681,1966-03-22,6335304,207.0,,1966,3,,,
372682,1966-03-23,6335304,206.0,,1966,3,,,
372683,1966-03-24,6335304,213.0,,1966,3,,,
372684,1966-03-25,6335304,226.0,,1966,3,,,
372685,1966-03-26,6335304,222.0,,1966,3,,,
372686,1966-03-27,6335304,255.0,,1966,3,,,
372687,1966-03-28,6335304,341.0,,1966,3,,,
372688,1966-03-29,6335304,432.0,,1966,3,,,
372689,1966-03-30,6335304,505.0,,1966,3,,,
372690,1966-03-31,6335304,541.0,,1966,3,,,
372691,1966-04-01,6335304,567.0,,1966,4,,,
372692,1966-04-02,6335304,586.0,,1966,4,,,
372693,1966-04-03,6335304,574.0,,1966,4,,,
372694,1966-04-04,6335304,589.0,,1966,4,,,
372695,1966-04-05,6335304,443.0,,1966,4,,,
372696,1966-04-06,6335304,422.0,,1966,4,,,
372697,1966-04-07,6335304,400.0,,1966,4,,,
372698,1966-04-08,6335304,362.0,,1966,4,,,
372699,1966-04-09,6335304,365.0,,1966,4,,,
372700,1966-04-10,6335304,380.0,,1966,4,,,
372701,1966-04-11,6335304,428.0,,1966,4,,,
372702,1966-04-12,6335304,418.0,,1966,4,,,
372703,1966-04-13,6335304,443.0,,1966,4,,,
372704,1966-04-14,6335304,435.0,,1966,4,,,
372705,1966-04-15,6335304,428.0,,1966,4,,,
372706,1966-04-16,6335304,447.0,,1966,4,,,
372707,1966-04-17,6335304,478.0,,1966,4,,,
372708,1966-04-18,6335304,505.0,,1966,4,,,
372709,1966-04-19,6335304,505.0,,1966,4,,,
372710,1966-04-20,6335304,486.0,,1966,4,,,
372711,1966-04-21,6335304,505.0,,1966,4,,,
372712,1966-04-22,6335304,482.0,,1966,4,,,
372713,1966-04-23,6335304,478.0,,1966,4,,,
372714,1966-04-24,6335304,449.0,,1966,4,,,
372715,1966-04-25,6335304,396.0,,1966,4,,,
372716,1966-04-26,6335304,383.0,,1966,4,,,
372717,1966-04-27,6335304,390.0,,1966,4,,,
372718,1966-04-28,6335304,387.0,,1966,4,,,
372719,1966-04-29,6335304,356.0,,1966,4,,,
372720,1966-04-30,6335304,309.0,,1966,4,,,
372721,1966-05-01,6335304,299.0,,1966,5,,,
372722,1966-05-02,6335304,282.0,,1966,5,,,
372723,1966-05-03,6335304,243.0,,1966,5,,,
372724,1966-05-04,6335304,240.0,,1966,5,,,
372725,1966-05-05,6335304,249.0,,1966,5,,,
372726,1966-05-06,6335304,252.0,,1966,5,,,
372727,1966-05-07,6335304,281.0,,1966,5,,,
372728,1966-05-08,6335304,270.0,,1966,5,,,
372729,1966-05-09,6335304,303.0,,1966,5,,,
372730,1966-05-10,6335304,343.0,,1966,5,,,
372731,1966-05-11,6335304,299.0,,1966,5,,,
372732,1966-05-12,6335304,277.0,,1966,5,,,
372733,1966-05-13,6335304,251.0,,1966,5,,,
372734,1966-05-14,6335304,235.0,,1966,5,,,
372735,1966-05-15,6335304,212.0,,1966,5,,,
372736,1966-05-16,6335304,197.0,,1966,5,,,
372737,1966-05-17,6335304,184.0,,1966,5,,,
372738,1966-05-18,6335304,180.0,,1966,5,,,
372739,1966-05-19,6335304,178.0,,1966,5,,,
372740,1966-05-20,6335304,214.0,,1966,5,,,
372741,1966-05-21,6335304,218.0,,1966,5,,,
372742,1966-05-22,6335304,213.0,,1966,5,,,
372743,1966-05-23,6335304,202.0,,1966,5,,,
372744,1966-05-24,6335304,175.0,,1966,5,,,
372745,1966-05-25,6335304,181.0,,1966,5,,,
372746,1966-05-26,6335304,179.0,,1966,5,,,
372747,1966-05-27,6335304,184.0,,1966,5,,,
372748,1966-05-28,6335304,191.0,,1966,5,,,
372749,1966-05-29,6335304,195.0,,1966,5,,,
372750,1966-05-30,6335304,195.0,,1966,5,,,
372751,1966-05-31,6335304,199.0,,1966,5,,,
372752,1966-06-01,6335304,169.0,,1966,6,,,
372753,1966-06-02,6335304,168.0,,1966,6,,,
372754,1966-06-03,6335304,163.0,,1966,6,,,
372755,1966-06-04,6335304,154.0,,1966,6,,,
372756,1966-06-05,6335304,150.0,,1966,6,,,
372757,1966-06-06,6335304,146.0,,1966,6,,,
372758,1966-06-07,6335304,148.0,,1966,6,,,
372759,1966-06-08,6335304,139.0,,1966,6,,,
372760,1966-06-09,6335304,133.0,,1966,6,,,
372761,1966-06-10,6335304,144.0,,1966,6,,,
372762,1966-06-11,6335304,125.0,,1966,6,,,
372763,1966-06-12,6335304,126.0,,1966,6,,,
372764,1966-06-13,6335304,132.0,,1966,6,,,
372765,1966-06-14,6335304,115.0,,1966,6,,,
372766,1966-07-01,6335304,310.0,,1966,7,,,
372767,1966-07-02,6335304,362.0,,1966,7,,,
372768,1966-07-03,6335304,356.0,,1966,7,,,
372769,1966-07-04,6335304,277.0,,1966,7,,,
372770,1966-07-05,6335304,232.0,,1966,7,,,
372771,1966-07-06,6335304,237.0,,1966,7,,,
372772,1966-07-07,6335304,285.0,,1966,7,,,
372773,1966-07-08,6335304,296.0,,1966,7,,,
372774,1966-07-09,6335304,320.0,,1966,7,,,
372775,1966-07-10,6335304,317.0,,1966,7,,,
372776,1966-07-11,6335304,250.0,,1966,7,,,
372777,1966-07-12,6335304,246.0,,1966,7,,,
372778,1966-07-13,6335304,220.0,,1966,7,,,
372779,1966-07-14,6335304,218.0,,1966,7,,,
372780,1966-07-15,6335304,185.0,,1966,7,,,
372781,1966-07-16,6335304,190.0,,1966,7,,,
372782,1966-07-17,6335304,184.0,,1966,7,,,
372783,1966-07-18,6335304,184.0,,1966,7,,,
372784,1966-07-19,6335304,191.0,,1966,7,,,
372785,1966-07-20,6335304,254.0,,1966,7,,,
372786,1966-07-21,6335304,331.0,,1966,7,,,
372787,1966-07-22,6335304,350.0,,1966,7,,,
372788,1966-07-23,6335304,343.0,,1966,7,,,
372789,1966-07-24,6335304,390.0,,1966,7,,,
372790,1966-07-25,6335304,432.0,,1966,7,,,
372791,1966-07-26,6335304,397.0,,1966,7,,,
372792,1966-07-27,6335304,310.0,,1966,7,,,
372793,1966-07-28,6335304,262.0,,1966,7,,,
372794,1966-07-29,6335304,226.0,,1966,7,,,
372795,1966-07-30,6335304,238.0,,1966,7,,,
372796,1966-07-31,6335304,196.0,,1966,7,,,
372797,1966-08-01,6335304,192.0,,1966,8,,,
372798,1966-08-02,6335304,209.0,,1966,8,,,
372799,1966-08-03,6335304,191.0,,1966,8,,,
372800,1966-08-04,6335304,213.0,,1966,8,,,
372801,1966-08-05,6335304,241.0,,1966,8,,,
372802,1966-08-06,6335304,230.0,,1966,8,,,
372803,1966-08-07,6335304,227.0,,1966,8,,,
372804,1966-08-08,6335304,216.0,,1966,8,,,
372805,1966-08-09,6335304,192.0,,1966,8,,,
372806,1966-08-10,6335304,191.0,,1966,8,,,
372807,1966-08-11,6335304,189.0,,1966,8,,,
372808,1966-08-12,6335304,162.0,,1966,8,,,
372809,1966-08-13,6335304,154.0,,1966,8,,,
372810,1966-08-14,6335304,134.0,,1966,8,,,
372811,1966-08-15,6335304,145.0,,1966,8,,,
372812,1966-08-16,6335304,132.0,,1966,8,,,
372813,1966-08-17,6335304,122.0,,1966,8,,,
372814,1966-08-18,6335304,132.0,,1966,8,,,
372815,1966-08-19,6335304,165.0,,1966,8,,,
