,date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
670293,1965-06-19,6336500,383.0,,1965,6,,,
670294,1965-06-20,6336500,292.0,,1965,6,,,
670295,1965-06-21,6336500,226.0,,1965,6,,,
670296,1965-06-22,6336500,230.0,,1965,6,,,
670297,1965-06-23,6336500,254.0,,1965,6,,,
670298,1965-06-24,6336500,216.0,,1965,6,,,
670299,1965-06-25,6336500,198.0,,1965,6,,,
670300,1965-06-26,6336500,157.0,,1965,6,,,
670301,1965-06-27,6336500,141.0,,1965,6,,,
670302,1965-06-28,6336500,135.0,,1965,6,,,
670303,1965-06-29,6336500,123.0,,1965,6,,,
670304,1965-06-30,6336500,117.0,,1965,6,,,
670305,1965-07-01,6336500,137.0,,1965,7,,,
670306,1965-07-02,6336500,168.0,,1965,7,,,
670307,1965-07-03,6336500,168.0,,1965,7,,,
670308,1965-07-04,6336500,135.0,,1965,7,,,
670309,1965-07-05,6336500,114.0,,1965,7,,,
670310,1965-07-06,6336500,117.0,,1965,7,,,
670311,1965-07-07,6336500,103.0,,1965,7,,,
670312,1965-07-08,6336500,102.0,,1965,7,,,
670313,1965-07-09,6336500,100.0,,1965,7,,,
670314,1965-07-10,6336500,103.0,,1965,7,,,
670315,1965-07-11,6336500,112.0,,1965,7,,,
670316,1965-07-12,6336500,93.0,,1965,7,,,
670317,1965-07-13,6336500,89.0,,1965,7,,,
670318,1965-07-14,6336500,92.0,,1965,7,,,
670319,1965-07-15,6336500,141.0,,1965,7,,,
670320,1965-07-16,6336500,123.0,,1965,7,,,
670321,1965-07-17,6336500,123.0,,1965,7,,,
670322,1965-07-18,6336500,104.0,,1965,7,,,
670323,1965-07-19,6336500,119.0,,1965,7,,,
670324,1965-07-20,6336500,106.0,,1965,7,,,
670325,1965-07-21,6336500,102.0,,1965,7,,,
670326,1965-07-22,6336500,121.0,,1965,7,,,
670327,1965-07-23,6336500,117.0,,1965,7,,,
670328,1965-07-24,6336500,133.0,,1965,7,,,
670329,1965-07-25,6336500,130.0,,1965,7,,,
670330,1965-07-26,6336500,98.0,,1965,7,,,
670331,1965-07-27,6336500,93.0,,1965,7,,,
670332,1965-07-28,6336500,88.0,,1965,7,,,
670333,1965-07-29,6336500,95.0,,1965,7,,,
670334,1965-07-30,6336500,88.0,,1965,7,,,
670335,1965-07-31,6336500,119.0,,1965,7,,,
670336,1965-08-17,6336500,91.0,,1965,8,,,
670337,1965-08-18,6336500,88.0,,1965,8,,,
670338,1965-08-19,6336500,92.0,,1965,8,,,
670339,1965-08-20,6336500,86.0,,1965,8,,,
670340,1965-08-21,6336500,88.0,,1965,8,,,
670341,1965-08-22,6336500,89.0,,1965,8,,,
670342,1965-08-23,6336500,85.0,,1965,8,,,
670343,1965-08-24,6336500,85.0,,1965,8,,,
670344,1965-08-25,6336500,86.0,,1965,8,,,
670345,1965-08-26,6336500,83.0,,1965,8,,,
670346,1965-08-27,6336500,88.0,,1965,8,,,
670347,1965-08-28,6336500,93.0,,1965,8,,,
670348,1965-08-29,6336500,92.0,,1965,8,,,
670349,1965-08-30,6336500,92.0,,1965,8,,,
670350,1965-08-31,6336500,93.0,,1965,8,,,
670351,1965-09-01,6336500,92.0,,1965,9,,,
670352,1965-09-02,6336500,85.0,,1965,9,,,
670353,1965-09-03,6336500,102.0,,1965,9,,,
670354,1965-09-04,6336500,123.0,,1965,9,,,
670355,1965-09-05,6336500,168.0,,1965,9,,,
670356,1965-09-06,6336500,206.0,,1965,9,,,
670357,1965-09-07,6336500,237.0,,1965,9,,,
670358,1965-09-08,6336500,349.0,,1965,9,,,
670359,1965-09-09,6336500,341.0,,1965,9,,,
670360,1965-09-10,6336500,312.0,,1965,9,,,
670361,1965-09-11,6336500,315.0,,1965,9,,,
670362,1965-09-12,6336500,270.0,,1965,9,,,
670363,1965-09-13,6336500,243.0,,1965,9,,,
670364,1965-09-14,6336500,284.0,,1965,9,,,
670365,1965-09-15,6336500,296.0,,1965,9,,,
670366,1965-09-16,6336500,300.0,,1965,9,,,
670367,1965-09-17,6336500,226.0,,1965,9,,,
670368,1965-09-18,6336500,194.0,,1965,9,,,
670369,1965-09-19,6336500,174.0,,1965,9,,,
670370,1965-09-20,6336500,155.0,,1965,9,,,
670371,1965-09-21,6336500,163.0,,1965,9,,,
670372,1965-09-22,6336500,135.0,,1965,9,,,
670373,1965-09-23,6336500,121.0,,1965,9,,,
670374,1965-09-24,6336500,117.0,,1965,9,,,
670375,1965-09-25,6336500,107.0,,1965,9,,,
670376,1965-09-26,6336500,98.0,,1965,9,,,
670377,1965-09-27,6336500,98.0,,1965,9,,,
670378,1965-09-28,6336500,98.0,,1965,9,,,
670379,1965-09-29,6336500,106.0,,1965,9,,,
670380,1965-09-30,6336500,159.0,,1965,9,,,
670381,1965-10-01,6336500,403.0,,1965,10,,,
670382,1965-10-02,6336500,408.0,,1965,10,,,
670383,1965-10-03,6336500,307.0,,1965,10,,,
670384,1965-10-04,6336500,204.0,,1965,10,,,
670385,1965-10-05,6336500,178.0,,1965,10,,,
670386,1965-10-06,6336500,163.0,,1965,10,,,
670387,1965-10-07,6336500,141.0,,1965,10,,,
670388,1965-10-08,6336500,137.0,,1965,10,,,
670389,1965-10-09,6336500,126.0,,1965,10,,,
670390,1965-10-10,6336500,114.0,,1965,10,,,
670391,1965-10-11,6336500,107.0,,1965,10,,,
670392,1965-10-12,6336500,102.0,,1965,10,,,
670393,1965-10-13,6336500,104.0,,1965,10,,,
670394,1965-10-14,6336500,98.0,,1965,10,,,
670395,1965-10-15,6336500,95.0,,1965,10,,,
670396,1965-10-16,6336500,93.0,,1965,10,,,
670397,1965-10-17,6336500,93.0,,1965,10,,,
670398,1965-10-18,6336500,89.0,,1965,10,,,
670399,1965-10-19,6336500,98.0,,1965,10,,,
670400,1965-10-20,6336500,93.0,,1965,10,,,
670401,1965-10-21,6336500,88.0,,1965,10,,,
670402,1965-10-22,6336500,83.0,,1965,10,,,
670403,1965-10-23,6336500,85.0,,1965,10,,,
670404,1965-10-24,6336500,88.0,,1965,10,,,
670405,1965-10-25,6336500,81.0,,1965,10,,,
670406,1965-10-26,6336500,80.0,,1965,10,,,
670407,1965-10-27,6336500,80.0,,1965,10,,,
670408,1965-10-28,6336500,86.0,,1965,10,,,
670409,1965-10-29,6336500,74.0,,1965,10,,,
670410,1965-10-30,6336500,81.0,,1965,10,,,
670411,1965-10-31,6336500,88.0,,1965,10,,,
670412,1965-11-01,6336500,75.0,,1965,11,,,
670413,1965-11-02,6336500,83.0,,1965,11,,,
670414,1965-11-03,6336500,104.0,,1965,11,,,
670415,1965-11-04,6336500,133.0,,1965,11,,,
670416,1965-11-05,6336500,128.0,,1965,11,,,
670417,1965-11-06,6336500,117.0,,1965,11,,,
670418,1965-11-07,6336500,100.0,,1965,11,,,
670419,1965-11-08,6336500,104.0,,1965,11,,,
670420,1965-11-09,6336500,93.0,,1965,11,,,
670421,1965-11-10,6336500,100.0,,1965,11,,,
670422,1965-11-11,6336500,124.0,,1965,11,,,
670423,1965-11-12,6336500,107.0,,1965,11,,,
670424,1965-11-13,6336500,103.0,,1965,11,,,
670425,1965-11-14,6336500,102.0,,1965,11,,,
670426,1965-12-01,6336500,990.0,,1965,12,,,
670427,1965-12-02,6336500,881.0,,1965,12,,,
670428,1965-12-03,6336500,767.0,,1965,12,,,
670429,1965-12-04,6336500,983.0,,1965,12,,,
670430,1965-12-05,6336500,1260.0,,1965,12,,,
670431,1965-12-06,6336500,1960.0,,1965,12,,,
670432,1965-12-07,6336500,2020.0,,1965,12,,,
670433,1965-12-08,6336500,1690.0,,1965,12,,,
670434,1965-12-09,6336500,1190.0,,1965,12,,,
670435,1965-12-10,6336500,1360.0,,1965,12,,,
670436,1965-12-11,6336500,1360.0,,1965,12,,,
670437,1965-12-12,6336500,1210.0,,1965,12,,,
670438,1965-12-13,6336500,1060.0,,1965,12,,,
670439,1965-12-14,6336500,1150.0,,1965,12,,,
670440,1965-12-15,6336500,1160.0,,1965,12,,,
670441,1965-12-16,6336500,983.0,,1965,12,,,
670442,1965-12-17,6336500,786.0,,1965,12,,,
670443,1965-12-18,6336500,1080.0,,1965,12,,,
670444,1965-12-19,6336500,1260.0,,1965,12,,,
670445,1965-12-20,6336500,1250.0,,1965,12,,,
670446,1965-12-21,6336500,1260.0,,1965,12,,,
670447,1965-12-22,6336500,1170.0,,1965,12,,,
670448,1965-12-23,6336500,1030.0,,1965,12,,,
670449,1965-12-24,6336500,929.0,,1965,12,,,
670450,1965-12-25,6336500,1170.0,,1965,12,,,
670451,1965-12-26,6336500,1560.0,,1965,12,,,
670452,1965-12-27,6336500,1570.0,,1965,12,,,
670453,1965-12-28,6336500,1340.0,,1965,12,,,
670454,1965-12-29,6336500,1060.0,,1965,12,,,
670455,1965-12-30,6336500,885.0,,1965,12,,,
670456,1965-12-31,6336500,854.0,,1965,12,,,
670457,1966-01-01,6336500,1080.0,,1966,1,,,
670458,1966-01-02,6336500,1520.0,,1966,1,,,
670459,1966-01-03,6336500,1850.0,,1966,1,,,
670460,1966-01-04,6336500,1800.0,,1966,1,,,
670461,1966-01-05,6336500,1420.0,,1966,1,,,
670462,1966-01-06,6336500,1060.0,,1966,1,,,
670463,1966-01-07,6336500,789.0,,1966,1,,,
670464,1966-01-08,6336500,648.0,,1966,1,,,
670465,1966-01-09,6336500,559.0,,1966,1,,,
670466,1966-01-10,6336500,452.0,,1966,1,,,
670467,1966-01-11,6336500,403.0,,1966,1,,,
670468,1966-01-12,6336500,359.0,,1966,1,,,
670469,1966-01-13,6336500,310.0,,1966,1,,,
670470,1966-01-14,6336500,310.0,,1966,1,,,
670471,1966-01-15,6336500,286.0,,1966,1,,,
670472,1966-01-16,6336500,278.0,,1966,1,,,
670473,1966-01-17,6336500,254.0,,1966,1,,,
670474,1966-01-18,6336500,237.0,,1966,1,,,
670475,1966-01-19,6336500,221.0,,1966,1,,,
670476,1966-01-20,6336500,190.0,,1966,1,,,
670477,1966-01-21,6336500,208.0,,1966,1,,,
670478,1966-01-22,6336500,241.0,,1966,1,,,
670479,1966-01-23,6336500,854.0,,1966,1,,,
670480,1966-01-24,6336500,1200.0,,1966,1,,,
670481,1966-01-25,6336500,1150.0,,1966,1,,,
670482,1966-01-26,6336500,814.0,,1966,1,,,
670483,1966-01-27,6336500,696.0,,1966,1,,,
670484,1966-01-28,6336500,690.0,,1966,1,,,
670485,1966-01-29,6336500,648.0,,1966,1,,,
670486,1966-01-30,6336500,567.0,,1966,1,,,
670487,1966-01-31,6336500,515.0,,1966,1,,,
670488,1966-02-01,6336500,525.0,,1966,2,,,
670489,1966-02-02,6336500,525.0,,1966,2,,,
670490,1966-02-03,6336500,468.0,,1966,2,,,
670491,1966-02-04,6336500,426.0,,1966,2,,,
670492,1966-02-05,6336500,431.0,,1966,2,,,
670493,1966-02-06,6336500,452.0,,1966,2,,,
670494,1966-02-07,6336500,444.0,,1966,2,,,
670495,1966-02-08,6336500,504.0,,1966,2,,,
670496,1966-02-09,6336500,854.0,,1966,2,,,
670497,1966-02-10,6336500,1190.0,,1966,2,,,
670498,1966-02-11,6336500,1360.0,,1966,2,,,
670499,1966-02-12,6336500,1320.0,,1966,2,,,
670500,1966-02-13,6336500,1340.0,,1966,2,,,
670501,1966-02-14,6336500,1080.0,,1966,2,,,
670502,1966-02-15,6336500,786.0,,1966,2,,,
670503,1966-02-16,6336500,648.0,,1966,2,,,
670504,1966-02-17,6336500,531.0,,1966,2,,,
670505,1966-02-18,6336500,478.0,,1966,2,,,
670506,1966-02-19,6336500,426.0,,1966,2,,,
670507,1966-02-20,6336500,413.0,,1966,2,,,
670508,1966-02-21,6336500,411.0,,1966,2,,,
670509,1966-02-22,6336500,589.0,,1966,2,,,
670510,1966-02-23,6336500,708.0,,1966,2,,,
670511,1966-02-24,6336500,589.0,,1966,2,,,
670512,1966-02-25,6336500,450.0,,1966,2,,,
670513,1966-02-26,6336500,400.0,,1966,2,,,
670514,1966-02-27,6336500,369.0,,1966,2,,,
670515,1966-02-28,6336500,392.0,,1966,2,,,
670516,1966-03-17,6336500,292.0,,1966,3,,,
670517,1966-03-18,6336500,252.0,,1966,3,,,
670518,1966-03-19,6336500,282.0,,1966,3,,,
670519,1966-03-20,6336500,268.0,,1966,3,,,
670520,1966-03-21,6336500,239.0,,1966,3,,,
670521,1966-03-22,6336500,232.0,,1966,3,,,
670522,1966-03-23,6336500,210.0,,1966,3,,,
670523,1966-03-24,6336500,216.0,,1966,3,,,
670524,1966-03-25,6336500,230.0,,1966,3,,,
670525,1966-03-26,6336500,245.0,,1966,3,,,
670526,1966-03-27,6336500,266.0,,1966,3,,,
670527,1966-03-28,6336500,416.0,,1966,3,,,
670528,1966-03-29,6336500,817.0,,1966,3,,,
670529,1966-03-30,6336500,881.0,,1966,3,,,
670530,1966-03-31,6336500,721.0,,1966,3,,,
670531,1966-04-01,6336500,522.0,,1966,4,,,
670532,1966-04-02,6336500,457.0,,1966,4,,,
670533,1966-04-03,6336500,392.0,,1966,4,,,
670534,1966-04-04,6336500,364.0,,1966,4,,,
670535,1966-04-05,6336500,331.0,,1966,4,,,
670536,1966-04-06,6336500,305.0,,1966,4,,,
670537,1966-04-07,6336500,292.0,,1966,4,,,
670538,1966-04-08,6336500,305.0,,1966,4,,,
670539,1966-04-09,6336500,343.0,,1966,4,,,
670540,1966-04-10,6336500,400.0,,1966,4,,,
670541,1966-04-11,6336500,413.0,,1966,4,,,
670542,1966-04-12,6336500,427.0,,1966,4,,,
670543,1966-04-13,6336500,375.0,,1966,4,,,
670544,1966-04-14,6336500,333.0,,1966,4,,,
670545,1966-04-15,6336500,437.0,,1966,4,,,
670546,1966-04-16,6336500,640.0,,1966,4,,,
670547,1966-04-17,6336500,811.0,,1966,4,,,
670548,1966-04-18,6336500,801.0,,1966,4,,,
670549,1966-04-19,6336500,874.0,,1966,4,,,
670550,1966-04-20,6336500,902.0,,1966,4,,,
670551,1966-04-21,6336500,834.0,,1966,4,,,
670552,1966-04-22,6336500,616.0,,1966,4,,,
670553,1966-04-23,6336500,496.0,,1966,4,,,
670554,1966-04-24,6336500,407.0,,1966,4,,,
670555,1966-04-25,6336500,463.0,,1966,4,,,
670556,1966-04-26,6336500,581.0,,1966,4,,,
670557,1966-04-27,6336500,460.0,,1966,4,,,
670558,1966-04-28,6336500,383.0,,1966,4,,,
670559,1966-04-29,6336500,315.0,,1966,4,,,
670560,1966-04-30,6336500,280.0,,1966,4,,,
670561,1966-05-01,6336500,288.0,,1966,5,,,
670562,1966-05-02,6336500,280.0,,1966,5,,,
670563,1966-05-03,6336500,244.0,,1966,5,,,
670564,1966-05-04,6336500,256.0,,1966,5,,,
670565,1966-05-05,6336500,240.0,,1966,5,,,
670566,1966-05-06,6336500,280.0,,1966,5,,,
670567,1966-05-07,6336500,316.0,,1966,5,,,
670568,1966-05-08,6336500,292.0,,1966,5,,,
670569,1966-05-09,6336500,268.0,,1966,5,,,
670570,1966-05-10,6336500,296.0,,1966,5,,,
670571,1966-05-11,6336500,286.0,,1966,5,,,
670572,1966-05-12,6336500,264.0,,1966,5,,,
670573,1966-05-13,6336500,228.0,,1966,5,,,
670574,1966-05-14,6336500,212.0,,1966,5,,,
670575,1966-05-15,6336500,199.0,,1966,5,,,
670576,1966-05-16,6336500,162.0,,1966,5,,,
670577,1966-05-17,6336500,174.0,,1966,5,,,
670578,1966-05-18,6336500,165.0,,1966,5,,,
670579,1966-05-19,6336500,186.0,,1966,5,,,
670580,1966-05-20,6336500,186.0,,1966,5,,,
670581,1966-05-21,6336500,180.0,,1966,5,,,
670582,1966-05-22,6336500,153.0,,1966,5,,,
670583,1966-05-23,6336500,204.0,,1966,5,,,
670584,1966-05-24,6336500,204.0,,1966,5,,,
670585,1966-05-25,6336500,180.0,,1966,5,,,
670586,1966-05-26,6336500,153.0,,1966,5,,,
670587,1966-05-27,6336500,154.0,,1966,5,,,
670588,1966-05-28,6336500,168.0,,1966,5,,,
670589,1966-05-29,6336500,138.0,,1966,5,,,
670590,1966-05-30,6336500,144.0,,1966,5,,,
670591,1966-05-31,6336500,122.0,,1966,5,,,
670592,1966-06-01,6336500,97.0,,1966,6,,,
670593,1966-06-02,6336500,102.0,,1966,6,,,
670594,1966-06-03,6336500,103.0,,1966,6,,,
670595,1966-06-04,6336500,91.0,,1966,6,,,
670596,1966-06-05,6336500,89.0,,1966,6,,,
670597,1966-06-06,6336500,91.0,,1966,6,,,
670598,1966-06-07,6336500,97.0,,1966,6,,,
670599,1966-06-08,6336500,83.0,,1966,6,,,
670600,1966-06-09,6336500,94.0,,1966,6,,,
670601,1966-06-10,6336500,83.0,,1966,6,,,
670602,1966-06-11,6336500,88.0,,1966,6,,,
670603,1966-06-12,6336500,83.0,,1966,6,,,
670604,1966-06-13,6336500,91.0,,1966,6,,,
670605,1966-06-14,6336500,100.0,,1966,6,,,
670606,1966-07-01,6336500,123.0,,1966,7,,,
670607,1966-07-02,6336500,112.0,,1966,7,,,
670608,1966-07-03,6336500,108.0,,1966,7,,,
670609,1966-07-04,6336500,120.0,,1966,7,,,
670610,1966-07-05,6336500,193.0,,1966,7,,,
670611,1966-07-06,6336500,430.0,,1966,7,,,
670612,1966-07-07,6336500,460.0,,1966,7,,,
670613,1966-07-08,6336500,380.0,,1966,7,,,
670614,1966-07-09,6336500,273.0,,1966,7,,,
670615,1966-07-10,6336500,221.0,,1966,7,,,
670616,1966-07-11,6336500,215.0,,1966,7,,,
670617,1966-07-12,6336500,198.0,,1966,7,,,
670618,1966-07-13,6336500,178.0,,1966,7,,,
670619,1966-07-14,6336500,154.0,,1966,7,,,
670620,1966-07-15,6336500,130.0,,1966,7,,,
670621,1966-07-16,6336500,131.0,,1966,7,,,
670622,1966-07-17,6336500,125.0,,1966,7,,,
670623,1966-07-18,6336500,127.0,,1966,7,,,
670624,1966-07-19,6336500,131.0,,1966,7,,,
670625,1966-07-20,6336500,143.0,,1966,7,,,
670626,1966-07-21,6336500,136.0,,1966,7,,,
670627,1966-07-22,6336500,136.0,,1966,7,,,
670628,1966-07-23,6336500,130.0,,1966,7,,,
670629,1966-07-24,6336500,120.0,,1966,7,,,
670630,1966-07-25,6336500,122.0,,1966,7,,,
670631,1966-07-26,6336500,122.0,,1966,7,,,
670632,1966-07-27,6336500,107.0,,1966,7,,,
670633,1966-07-28,6336500,103.0,,1966,7,,,
670634,1966-07-29,6336500,106.0,,1966,7,,,
670635,1966-07-30,6336500,103.0,,1966,7,,,
670636,1966-07-31,6336500,117.0,,1966,7,,,
670637,1966-08-01,6336500,89.0,,1966,8,,,
670638,1966-08-02,6336500,118.0,,1966,8,,,
670639,1966-08-03,6336500,142.0,,1966,8,,,
670640,1966-08-04,6336500,180.0,,1966,8,,,
670641,1966-08-05,6336500,244.0,,1966,8,,,
670642,1966-08-06,6336500,312.0,,1966,8,,,
670643,1966-08-07,6336500,241.0,,1966,8,,,
670644,1966-08-08,6336500,214.0,,1966,8,,,
670645,1966-08-09,6336500,172.0,,1966,8,,,
670646,1966-08-10,6336500,195.0,,1966,8,,,
670647,1966-08-11,6336500,157.0,,1966,8,,,
670648,1966-08-12,6336500,133.0,,1966,8,,,
670649,1966-08-13,6336500,124.0,,1966,8,,,
670650,1966-08-14,6336500,107.0,,1966,8,,,
670651,1966-08-15,6336500,104.0,,1966,8,,,
670652,1966-08-16,6336500,99.0,,1966,8,,,
670653,1966-08-17,6336500,84.0,,1966,8,,,
