,date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
625682,1965-09-08,6335730,7.78,,1965,9,,,
625683,1965-09-09,6335730,14.25,,1965,9,,,
625684,1965-09-10,6335730,27.5,,1965,9,,,
625685,1965-09-11,6335730,20.3,,1965,9,,,
625686,1965-09-12,6335730,17.1,,1965,9,,,
625687,1965-09-13,6335730,16.0,,1965,9,,,
625688,1965-09-14,6335730,22.05,,1965,9,,,
625689,1965-09-15,6335730,17.45,,1965,9,,,
625690,1965-09-16,6335730,17.85,,1965,9,,,
625691,1965-09-17,6335730,11.35,,1965,9,,,
625692,1965-09-18,6335730,10.4,,1965,9,,,
625693,1965-09-19,6335730,9.5,,1965,9,,,
625694,1965-09-20,6335730,7.52,,1965,9,,,
625695,1965-09-21,6335730,6.79,,1965,9,,,
625696,1965-09-22,6335730,6.12,,1965,9,,,
625697,1965-09-23,6335730,5.69,,1965,9,,,
625698,1965-09-24,6335730,5.07,,1965,9,,,
625699,1965-09-25,6335730,4.67,,1965,9,,,
625700,1965-09-26,6335730,4.67,,1965,9,,,
625701,1965-09-27,6335730,4.67,,1965,9,,,
625702,1965-09-28,6335730,4.07,,1965,9,,,
625703,1965-09-29,6335730,3.88,,1965,9,,,
625704,1965-09-30,6335730,5.07,,1965,9,,,
625705,1965-10-01,6335730,4.07,,1965,10,,,
625706,1965-10-02,6335730,3.5,,1965,10,,,
625707,1965-10-03,6335730,3.32,,1965,10,,,
625708,1965-10-04,6335730,3.14,,1965,10,,,
625709,1965-10-05,6335730,2.82,,1965,10,,,
625710,1965-10-06,6335730,2.82,,1965,10,,,
625711,1965-10-07,6335730,2.66,,1965,10,,,
625712,1965-10-08,6335730,2.5,,1965,10,,,
625713,1965-10-09,6335730,2.35,,1965,10,,,
625714,1965-10-10,6335730,2.35,,1965,10,,,
625715,1965-10-11,6335730,2.2,,1965,10,,,
625716,1965-10-12,6335730,2.2,,1965,10,,,
625717,1965-10-13,6335730,1.93,,1965,10,,,
625718,1965-10-14,6335730,1.93,,1965,10,,,
625719,1965-10-15,6335730,1.93,,1965,10,,,
625720,1965-10-16,6335730,2.06,,1965,10,,,
625721,1965-10-17,6335730,2.06,,1965,10,,,
625722,1965-10-18,6335730,1.93,,1965,10,,,
625723,1965-10-19,6335730,1.8,,1965,10,,,
625724,1965-10-20,6335730,1.69,,1965,10,,,
625725,1965-10-21,6335730,1.8,,1965,10,,,
625726,1965-10-22,6335730,1.8,,1965,10,,,
625727,1965-10-23,6335730,1.8,,1965,10,,,
625728,1965-10-24,6335730,1.69,,1965,10,,,
625729,1965-10-25,6335730,1.69,,1965,10,,,
625730,1965-10-26,6335730,1.58,,1965,10,,,
625731,1965-10-27,6335730,1.48,,1965,10,,,
625732,1965-10-28,6335730,1.48,,1965,10,,,
625733,1965-10-29,6335730,2.06,,1965,10,,,
625734,1965-10-30,6335730,2.06,,1965,10,,,
625735,1965-10-31,6335730,1.58,,1965,10,,,
625736,1965-11-01,6335730,1.58,,1965,11,,,
625737,1965-11-02,6335730,2.06,,1965,11,,,
625738,1965-11-03,6335730,2.2,,1965,11,,,
625739,1965-11-04,6335730,2.82,,1965,11,,,
625740,1965-11-05,6335730,2.66,,1965,11,,,
625741,1965-11-06,6335730,1.93,,1965,11,,,
625742,1965-11-07,6335730,1.8,,1965,11,,,
625743,1965-11-08,6335730,5.28,,1965,11,,,
625744,1965-11-09,6335730,3.32,,1965,11,,,
625745,1965-11-10,6335730,2.82,,1965,11,,,
625746,1965-11-11,6335730,4.07,,1965,11,,,
625747,1965-11-12,6335730,3.88,,1965,11,,,
625748,1965-11-13,6335730,3.68,,1965,11,,,
625749,1965-11-14,6335730,3.32,,1965,11,,,
625750,1965-12-01,6335730,16.35,,1965,12,,,
625751,1965-12-02,6335730,13.6,,1965,12,,,
625752,1965-12-03,6335730,33.5,,1965,12,,,
625753,1965-12-04,6335730,26.25,,1965,12,,,
625754,1965-12-05,6335730,33.5,,1965,12,,,
625755,1965-12-06,6335730,67.25,,1965,12,,,
625756,1965-12-07,6335730,38.35,,1965,12,,,
625757,1965-12-08,6335730,26.25,,1965,12,,,
625758,1965-12-09,6335730,18.95,,1965,12,,,
625759,1965-12-10,6335730,32.1,,1965,12,,,
625760,1965-12-11,6335730,27.5,,1965,12,,,
625761,1965-12-12,6335730,22.5,,1965,12,,,
625762,1965-12-13,6335730,52.5,,1965,12,,,
625763,1965-12-14,6335730,33.0,,1965,12,,,
625764,1965-12-15,6335730,27.5,,1965,12,,,
625765,1965-12-16,6335730,23.75,,1965,12,,,
625766,1965-12-17,6335730,27.1,,1965,12,,,
625767,1965-12-18,6335730,47.95,,1965,12,,,
625768,1965-12-19,6335730,38.85,,1965,12,,,
625769,1965-12-20,6335730,29.35,,1965,12,,,
625770,1965-12-21,6335730,26.25,,1965,12,,,
625771,1965-12-22,6335730,21.2,,1965,12,,,
625772,1965-12-23,6335730,18.2,,1965,12,,,
625773,1965-12-24,6335730,17.45,,1965,12,,,
625774,1965-12-25,6335730,24.6,,1965,12,,,
625775,1965-12-26,6335730,26.65,,1965,12,,,
625776,1965-12-27,6335730,22.9,,1965,12,,,
625777,1965-12-28,6335730,22.05,,1965,12,,,
625778,1965-12-29,6335730,17.85,,1965,12,,,
625779,1965-12-30,6335730,15.3,,1965,12,,,
625780,1965-12-31,6335730,15.65,,1965,12,,,
625781,1966-01-01,6335730,34.45,,1966,1,,,
625782,1966-01-02,6335730,42.45,,1966,1,,,
625783,1966-01-03,6335730,36.85,,1966,1,,,
625784,1966-01-04,6335730,27.5,,1966,1,,,
625785,1966-01-05,6335730,20.3,,1966,1,,,
625786,1966-01-06,6335730,16.0,,1966,1,,,
625787,1966-01-07,6335730,13.25,,1966,1,,,
625788,1966-01-08,6335730,11.35,,1966,1,,,
625789,1966-01-09,6335730,10.1,,1966,1,,,
625790,1966-01-10,6335730,8.62,,1966,1,,,
625791,1966-01-11,6335730,7.78,,1966,1,,,
625792,1966-01-12,6335730,7.26,,1966,1,,,
625793,1966-01-13,6335730,7.02,,1966,1,,,
625794,1966-01-14,6335730,6.56,,1966,1,,,
625795,1966-01-15,6335730,7.02,,1966,1,,,
625796,1966-01-16,6335730,6.34,,1966,1,,,
625797,1966-01-17,6335730,5.28,,1966,1,,,
625798,1966-01-18,6335730,5.07,,1966,1,,,
625799,1966-01-19,6335730,4.27,,1966,1,,,
625800,1966-01-20,6335730,4.87,,1966,1,,,
625801,1966-01-21,6335730,5.07,,1966,1,,,
625802,1966-01-22,6335730,10.1,,1966,1,,,
625803,1966-01-23,6335730,25.85,,1966,1,,,
625804,1966-01-24,6335730,16.75,,1966,1,,,
625805,1966-01-25,6335730,11.95,,1966,1,,,
625806,1966-01-26,6335730,10.4,,1966,1,,,
625807,1966-01-27,6335730,11.0,,1966,1,,,
625808,1966-01-28,6335730,11.35,,1966,1,,,
625809,1966-01-29,6335730,10.4,,1966,1,,,
625810,1966-01-30,6335730,11.0,,1966,1,,,
625811,1966-01-31,6335730,12.3,,1966,1,,,
625812,1966-02-01,6335730,14.6,,1966,2,,,
625813,1966-02-02,6335730,14.95,,1966,2,,,
625814,1966-02-03,6335730,18.6,,1966,2,,,
625815,1966-02-04,6335730,21.2,,1966,2,,,
625816,1966-02-05,6335730,20.3,,1966,2,,,
625817,1966-02-06,6335730,18.6,,1966,2,,,
625818,1966-02-07,6335730,28.4,,1966,2,,,
625819,1966-02-08,6335730,31.6,,1966,2,,,
625820,1966-02-09,6335730,61.55,,1966,2,,,
625821,1966-02-10,6335730,45.7,,1966,2,,,
625822,1966-02-11,6335730,31.6,,1966,2,,,
625823,1966-02-12,6335730,25.0,,1966,2,,,
625824,1966-02-13,6335730,18.95,,1966,2,,,
625825,1966-02-14,6335730,16.0,,1966,2,,,
625826,1966-02-15,6335730,13.6,,1966,2,,,
625827,1966-02-16,6335730,11.95,,1966,2,,,
625828,1966-02-17,6335730,10.7,,1966,2,,,
625829,1966-02-18,6335730,10.1,,1966,2,,,
625830,1966-02-19,6335730,9.2,,1966,2,,,
625831,1966-02-20,6335730,8.9,,1966,2,,,
625832,1966-02-21,6335730,8.33,,1966,2,,,
625833,1966-02-22,6335730,8.9,,1966,2,,,
625834,1966-02-23,6335730,8.62,,1966,2,,,
625835,1966-02-24,6335730,8.33,,1966,2,,,
625836,1966-02-25,6335730,7.78,,1966,2,,,
625837,1966-02-26,6335730,7.52,,1966,2,,,
625838,1966-02-27,6335730,7.52,,1966,2,,,
625839,1966-02-28,6335730,8.05,,1966,2,,,
625840,1966-03-17,6335730,6.79,,1966,3,,,
625841,1966-03-18,6335730,7.52,,1966,3,,,
625842,1966-03-19,6335730,7.26,,1966,3,,,
625843,1966-03-20,6335730,7.52,,1966,3,,,
625844,1966-03-21,6335730,7.52,,1966,3,,,
625845,1966-03-22,6335730,8.05,,1966,3,,,
625846,1966-03-23,6335730,8.05,,1966,3,,,
625847,1966-03-24,6335730,8.62,,1966,3,,,
625848,1966-03-25,6335730,8.33,,1966,3,,,
625849,1966-03-26,6335730,7.26,,1966,3,,,
625850,1966-03-27,6335730,11.0,,1966,3,,,
625851,1966-03-28,6335730,27.1,,1966,3,,,
625852,1966-03-29,6335730,19.85,,1966,3,,,
625853,1966-03-30,6335730,15.3,,1966,3,,,
625854,1966-03-31,6335730,12.95,,1966,3,,,
625855,1966-04-01,6335730,11.95,,1966,4,,,
625856,1966-04-02,6335730,11.65,,1966,4,,,
625857,1966-04-03,6335730,11.95,,1966,4,,,
625858,1966-04-04,6335730,14.6,,1966,4,,,
625859,1966-04-05,6335730,14.25,,1966,4,,,
625860,1966-04-06,6335730,14.25,,1966,4,,,
625861,1966-04-07,6335730,14.95,,1966,4,,,
625862,1966-04-08,6335730,18.6,,1966,4,,,
625863,1966-04-09,6335730,18.6,,1966,4,,,
625864,1966-04-10,6335730,19.4,,1966,4,,,
625865,1966-04-11,6335730,17.45,,1966,4,,,
625866,1966-04-12,6335730,15.65,,1966,4,,,
625867,1966-04-13,6335730,13.6,,1966,4,,,
625868,1966-04-14,6335730,12.95,,1966,4,,,
625869,1966-04-15,6335730,15.65,,1966,4,,,
625870,1966-04-16,6335730,16.0,,1966,4,,,
625871,1966-04-17,6335730,15.3,,1966,4,,,
625872,1966-04-18,6335730,14.6,,1966,4,,,
625873,1966-04-19,6335730,25.4,,1966,4,,,
625874,1966-04-20,6335730,26.65,,1966,4,,,
625875,1966-04-21,6335730,31.15,,1966,4,,,
625876,1966-04-22,6335730,26.65,,1966,4,,,
625877,1966-04-23,6335730,21.6,,1966,4,,,
625878,1966-04-24,6335730,17.85,,1966,4,,,
625879,1966-04-25,6335730,19.4,,1966,4,,,
625880,1966-04-26,6335730,16.35,,1966,4,,,
625881,1966-04-27,6335730,14.95,,1966,4,,,
625882,1966-04-28,6335730,13.6,,1966,4,,,
625883,1966-04-29,6335730,12.95,,1966,4,,,
625884,1966-04-30,6335730,11.95,,1966,4,,,
625885,1966-05-01,6335730,11.65,,1966,5,,,
625886,1966-05-02,6335730,10.1,,1966,5,,,
625887,1966-05-03,6335730,8.9,,1966,5,,,
625888,1966-05-04,6335730,8.9,,1966,5,,,
625889,1966-05-05,6335730,11.0,,1966,5,,,
625890,1966-05-06,6335730,20.75,,1966,5,,,
625891,1966-05-07,6335730,16.75,,1966,5,,,
625892,1966-05-08,6335730,14.95,,1966,5,,,
625893,1966-05-09,6335730,12.95,,1966,5,,,
625894,1966-05-10,6335730,11.95,,1966,5,,,
625895,1966-05-11,6335730,11.35,,1966,5,,,
625896,1966-05-12,6335730,9.2,,1966,5,,,
625897,1966-05-13,6335730,8.33,,1966,5,,,
625898,1966-05-14,6335730,7.26,,1966,5,,,
625899,1966-05-15,6335730,6.79,,1966,5,,,
625900,1966-05-16,6335730,6.34,,1966,5,,,
625901,1966-05-17,6335730,7.26,,1966,5,,,
625902,1966-05-18,6335730,7.26,,1966,5,,,
625903,1966-05-19,6335730,7.52,,1966,5,,,
625904,1966-05-20,6335730,6.56,,1966,5,,,
625905,1966-05-21,6335730,9.8,,1966,5,,,
625906,1966-05-22,6335730,7.78,,1966,5,,,
625907,1966-05-23,6335730,10.1,,1966,5,,,
625908,1966-05-24,6335730,7.78,,1966,5,,,
625909,1966-05-25,6335730,7.02,,1966,5,,,
625910,1966-05-26,6335730,6.56,,1966,5,,,
625911,1966-05-27,6335730,6.79,,1966,5,,,
625912,1966-05-28,6335730,5.9,,1966,5,,,
625913,1966-05-29,6335730,5.48,,1966,5,,,
625914,1966-05-30,6335730,5.07,,1966,5,,,
625915,1966-05-31,6335730,4.67,,1966,5,,,
625916,1966-06-01,6335730,4.27,,1966,6,,,
625917,1966-06-02,6335730,4.07,,1966,6,,,
625918,1966-06-03,6335730,3.88,,1966,6,,,
625919,1966-06-04,6335730,3.5,,1966,6,,,
625920,1966-06-05,6335730,3.14,,1966,6,,,
625921,1966-06-06,6335730,3.5,,1966,6,,,
625922,1966-06-07,6335730,3.14,,1966,6,,,
625923,1966-06-08,6335730,2.98,,1966,6,,,
625924,1966-06-09,6335730,2.82,,1966,6,,,
625925,1966-06-10,6335730,2.66,,1966,6,,,
625926,1966-06-11,6335730,2.35,,1966,6,,,
625927,1966-06-12,6335730,4.27,,1966,6,,,
625928,1966-06-13,6335730,2.82,,1966,6,,,
625929,1966-06-14,6335730,2.98,,1966,6,,,
625930,1966-07-01,6335730,5.69,,1966,7,,,
625931,1966-07-02,6335730,4.87,,1966,7,,,
625932,1966-07-03,6335730,4.27,,1966,7,,,
625933,1966-07-04,6335730,4.67,,1966,7,,,
625934,1966-07-05,6335730,4.07,,1966,7,,,
625935,1966-07-06,6335730,11.35,,1966,7,,,
625936,1966-07-07,6335730,16.75,,1966,7,,,
625937,1966-07-08,6335730,20.3,,1966,7,,,
625938,1966-07-09,6335730,15.65,,1966,7,,,
625939,1966-07-10,6335730,11.95,,1966,7,,,
625940,1966-07-11,6335730,11.0,,1966,7,,,
625941,1966-07-12,6335730,8.9,,1966,7,,,
625942,1966-07-13,6335730,7.02,,1966,7,,,
625943,1966-07-14,6335730,6.12,,1966,7,,,
625944,1966-07-15,6335730,5.48,,1966,7,,,
625945,1966-07-16,6335730,4.87,,1966,7,,,
625946,1966-07-17,6335730,8.05,,1966,7,,,
625947,1966-07-18,6335730,9.2,,1966,7,,,
625948,1966-07-19,6335730,7.78,,1966,7,,,
625949,1966-07-20,6335730,6.79,,1966,7,,,
625950,1966-07-21,6335730,6.79,,1966,7,,,
625951,1966-07-22,6335730,6.34,,1966,7,,,
625952,1966-07-23,6335730,5.9,,1966,7,,,
625953,1966-07-24,6335730,5.28,,1966,7,,,
625954,1966-07-25,6335730,5.28,,1966,7,,,
625955,1966-07-26,6335730,4.87,,1966,7,,,
625956,1966-07-27,6335730,4.27,,1966,7,,,
625957,1966-07-28,6335730,4.07,,1966,7,,,
625958,1966-07-29,6335730,3.68,,1966,7,,,
625959,1966-07-30,6335730,3.14,,1966,7,,,
625960,1966-07-31,6335730,2.98,,1966,7,,,
625961,1966-08-01,6335730,2.82,,1966,8,,,
625962,1966-08-02,6335730,6.34,,1966,8,,,
625963,1966-08-03,6335730,11.95,,1966,8,,,
625964,1966-08-04,6335730,28.85,,1966,8,,,
625965,1966-08-05,6335730,23.35,,1966,8,,,
625966,1966-08-06,6335730,16.0,,1966,8,,,
625967,1966-08-07,6335730,11.95,,1966,8,,,
625968,1966-08-08,6335730,12.3,,1966,8,,,
625969,1966-08-09,6335730,10.1,,1966,8,,,
625970,1966-08-10,6335730,8.33,,1966,8,,,
625971,1966-08-11,6335730,7.02,,1966,8,,,
625972,1966-08-12,6335730,6.12,,1966,8,,,
625973,1966-08-13,6335730,5.48,,1966,8,,,
625974,1966-08-14,6335730,5.07,,1966,8,,,
625975,1966-08-15,6335730,4.87,,1966,8,,,
625976,1966-08-16,6335730,4.87,,1966,8,,,
625977,1966-08-17,6335730,4.07,,1966,8,,,
625978,1966-08-18,6335730,4.47,,1966,8,,,
625979,1966-08-19,6335730,4.87,,1966,8,,,
