date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
1965-05-07,6335602,127.0,,1965,5,,,
1965-05-08,6335602,128.0,,1965,5,,,
1965-05-09,6335602,116.0,,1965,5,,,
1965-05-10,6335602,112.0,,1965,5,,,
1965-05-11,6335602,98.7,,1965,5,,,
1965-05-12,6335602,89.7,,1965,5,,,
1965-05-13,6335602,79.3,,1965,5,,,
1965-05-14,6335602,72.8,,1965,5,,,
1965-05-15,6335602,65.0,,1965,5,,,
1965-05-16,6335602,67.3,,1965,5,,,
1965-05-17,6335602,63.9,,1965,5,,,
1965-05-18,6335602,83.2,,1965,5,,,
1965-05-19,6335602,245.0,,1965,5,,,
1965-05-20,6335602,317.0,,1965,5,,,
1965-05-21,6335602,170.0,,1965,5,,,
1965-05-22,6335602,125.0,,1965,5,,,
1965-05-23,6335602,107.0,,1965,5,,,
1965-05-24,6335602,96.2,,1965,5,,,
1965-05-25,6335602,87.1,,1965,5,,,
1965-05-26,6335602,78.0,,1965,5,,,
1965-05-27,6335602,71.5,,1965,5,,,
1965-05-28,6335602,130.0,,1965,5,,,
1965-05-29,6335602,361.0,,1965,5,,,
1965-05-30,6335602,391.0,,1965,5,,,
1965-05-31,6335602,228.0,,1965,5,,,
1965-06-01,6335602,321.0,,1965,6,,,
1965-06-02,6335602,214.0,,1965,6,,,
1965-06-03,6335602,162.0,,1965,6,,,
1965-06-04,6335602,186.0,,1965,6,,,
1965-06-05,6335602,159.0,,1965,6,,,
1965-06-06,6335602,140.0,,1965,6,,,
1965-06-07,6335602,127.0,,1965,6,,,
1965-06-08,6335602,181.0,,1965,6,,,
1965-06-09,6335602,192.0,,1965,6,,,
1965-06-10,6335602,335.0,,1965,6,,,
1965-06-11,6335602,355.0,,1965,6,,,
1965-06-12,6335602,221.0,,1965,6,,,
1965-06-13,6335602,170.0,,1965,6,,,
1965-06-14,6335602,179.0,,1965,6,,,
1965-06-15,6335602,152.0,,1965,6,,,
1965-06-16,6335602,130.0,,1965,6,,,
1965-06-17,6335602,154.0,,1965,6,,,
1965-06-18,6335602,177.0,,1965,6,,,
1965-06-19,6335602,132.0,,1965,6,,,
1965-06-20,6335602,109.0,,1965,6,,,
1965-06-21,6335602,118.0,,1965,6,,,
1965-06-22,6335602,131.0,,1965,6,,,
1965-06-23,6335602,101.0,,1965,6,,,
1965-06-24,6335602,89.7,,1965,6,,,
1965-06-25,6335602,80.6,,1965,6,,,
1965-06-26,6335602,74.1,,1965,6,,,
1965-06-27,6335602,68.9,,1965,6,,,
1965-06-28,6335602,65.0,,1965,6,,,
1965-06-29,6335602,61.7,,1965,6,,,
1965-06-30,6335602,59.5,,1965,6,,,
1965-07-01,6335602,72.8,,1965,7,,,
1965-07-02,6335602,97.5,,1965,7,,,
1965-07-03,6335602,71.5,,1965,7,,,
1965-07-04,6335602,62.8,,1965,7,,,
1965-07-05,6335602,58.4,,1965,7,,,
1965-07-06,6335602,55.1,,1965,7,,,
1965-07-07,6335602,50.9,,1965,7,,,
1965-07-08,6335602,52.9,,1965,7,,,
1965-07-09,6335602,61.7,,1965,7,,,
1965-07-10,6335602,54.0,,1965,7,,,
1965-07-11,6335602,46.7,,1965,7,,,
1965-07-12,6335602,46.7,,1965,7,,,
1965-07-13,6335602,42.6,,1965,7,,,
1965-07-14,6335602,40.6,,1965,7,,,
1965-07-15,6335602,40.6,,1965,7,,,
1965-07-16,6335602,137.0,,1965,7,,,
1965-07-17,6335602,100.0,,1965,7,,,
1965-07-18,6335602,71.5,,1965,7,,,
1965-07-19,6335602,65.0,,1965,7,,,
1965-07-20,6335602,81.9,,1965,7,,,
1965-07-21,6335602,159.0,,1965,7,,,
1965-07-22,6335602,89.7,,1965,7,,,
1965-07-23,6335602,79.3,,1965,7,,,
1965-07-24,6335602,63.9,,1965,7,,,
1965-07-25,6335602,55.1,,1965,7,,,
1965-07-26,6335602,51.9,,1965,7,,,
1965-07-27,6335602,48.8,,1965,7,,,
1965-07-28,6335602,44.6,,1965,7,,,
1965-07-29,6335602,43.6,,1965,7,,,
1965-07-30,6335602,42.6,,1965,7,,,
1965-07-31,6335602,40.6,,1965,7,,,
1965-08-17,6335602,31.9,,1965,8,,,
1965-08-18,6335602,31.9,,1965,8,,,
1965-08-19,6335602,34.6,,1965,8,,,
1965-08-20,6335602,32.8,,1965,8,,,
1965-08-21,6335602,34.6,,1965,8,,,
1965-08-22,6335602,45.7,,1965,8,,,
1965-08-23,6335602,59.5,,1965,8,,,
1965-08-24,6335602,97.5,,1965,8,,,
1965-08-25,6335602,89.7,,1965,8,,,
1965-08-26,6335602,55.1,,1965,8,,,
1965-08-27,6335602,48.8,,1965,8,,,
1965-08-28,6335602,48.8,,1965,8,,,
1965-08-29,6335602,40.6,,1965,8,,,
1965-08-30,6335602,36.6,,1965,8,,,
1965-08-31,6335602,34.6,,1965,8,,,
1965-09-01,6335602,26.5,,1965,9,,,
1965-09-02,6335602,33.7,,1965,9,,,
1965-09-03,6335602,40.3,,1965,9,,,
1965-09-04,6335602,33.2,,1965,9,,,
1965-09-05,6335602,27.7,,1965,9,,,
1965-09-06,6335602,29.2,,1965,9,,,
1965-09-07,6335602,46.5,,1965,9,,,
1965-09-08,6335602,37.1,,1965,9,,,
1965-09-09,6335602,40.0,,1965,9,,,
1965-09-10,6335602,94.8,,1965,9,,,
1965-09-11,6335602,96.5,,1965,9,,,
1965-09-12,6335602,68.2,,1965,9,,,
1965-09-13,6335602,57.0,,1965,9,,,
1965-09-14,6335602,65.9,,1965,9,,,
1965-09-15,6335602,79.5,,1965,9,,,
1965-09-16,6335602,57.0,,1965,9,,,
1965-09-17,6335602,48.0,,1965,9,,,
1965-09-18,6335602,44.1,,1965,9,,,
1965-09-19,6335602,38.2,,1965,9,,,
1965-09-20,6335602,36.7,,1965,9,,,
1965-09-21,6335602,33.6,,1965,9,,,
1965-09-22,6335602,32.0,,1965,9,,,
1965-09-23,6335602,30.5,,1965,9,,,
1965-09-24,6335602,29.0,,1965,9,,,
1965-09-25,6335602,27.6,,1965,9,,,
1965-09-26,6335602,26.1,,1965,9,,,
1965-09-27,6335602,26.9,,1965,9,,,
1965-09-28,6335602,28.3,,1965,9,,,
1965-09-29,6335602,26.1,,1965,9,,,
1965-09-30,6335602,26.9,,1965,9,,,
1965-10-01,6335602,26.1,,1965,10,,,
1965-10-02,6335602,26.1,,1965,10,,,
1965-10-03,6335602,25.4,,1965,10,,,
1965-10-04,6335602,23.9,,1965,10,,,
1965-10-05,6335602,23.9,,1965,10,,,
1965-10-06,6335602,22.5,,1965,10,,,
1965-10-07,6335602,22.5,,1965,10,,,
1965-10-08,6335602,22.5,,1965,10,,,
1965-10-09,6335602,21.9,,1965,10,,,
1965-10-10,6335602,20.6,,1965,10,,,
1965-10-11,6335602,21.9,,1965,10,,,
1965-10-12,6335602,21.9,,1965,10,,,
1965-10-13,6335602,21.3,,1965,10,,,
1965-10-14,6335602,21.3,,1965,10,,,
1965-10-15,6335602,20.6,,1965,10,,,
1965-10-16,6335602,20.6,,1965,10,,,
1965-10-17,6335602,20.0,,1965,10,,,
1965-10-18,6335602,20.0,,1965,10,,,
1965-10-19,6335602,19.3,,1965,10,,,
1965-10-20,6335602,19.3,,1965,10,,,
1965-10-21,6335602,18.7,,1965,10,,,
1965-10-22,6335602,18.7,,1965,10,,,
1965-10-23,6335602,18.0,,1965,10,,,
1965-10-24,6335602,18.0,,1965,10,,,
1965-10-25,6335602,18.0,,1965,10,,,
1965-10-26,6335602,18.0,,1965,10,,,
1965-10-27,6335602,18.0,,1965,10,,,
1965-10-28,6335602,17.3,,1965,10,,,
1965-10-29,6335602,16.7,,1965,10,,,
1965-10-30,6335602,18.7,,1965,10,,,
1965-10-31,6335602,17.3,,1965,10,,,
1965-11-01,6335602,16.7,,1965,11,,,
1965-11-02,6335602,18.0,,1965,11,,,
1965-11-03,6335602,19.3,,1965,11,,,
1965-11-04,6335602,20.6,,1965,11,,,
1965-11-05,6335602,18.7,,1965,11,,,
1965-11-06,6335602,15.6,,1965,11,,,
1965-11-07,6335602,15.0,,1965,11,,,
1965-11-08,6335602,24.7,,1965,11,,,
1965-11-09,6335602,26.1,,1965,11,,,
1965-11-10,6335602,23.2,,1965,11,,,
1965-11-11,6335602,64.8,,1965,11,,,
1965-11-12,6335602,65.9,,1965,11,,,
1965-11-13,6335602,46.0,,1965,11,,,
1965-11-14,6335602,39.2,,1965,11,,,
1965-12-01,6335602,112.0,,1965,12,,,
1965-12-02,6335602,85.8,,1965,12,,,
1965-12-03,6335602,93.5,,1965,12,,,
1965-12-04,6335602,119.0,,1965,12,,,
1965-12-05,6335602,114.0,,1965,12,,,
1965-12-06,6335602,263.0,,1965,12,,,
1965-12-07,6335602,162.0,,1965,12,,,
1965-12-08,6335602,116.0,,1965,12,,,
1965-12-09,6335602,91.0,,1965,12,,,
1965-12-10,6335602,112.0,,1965,12,,,
1965-12-11,6335602,146.0,,1965,12,,,
1965-12-12,6335602,109.0,,1965,12,,,
1965-12-13,6335602,161.0,,1965,12,,,
1965-12-14,6335602,222.0,,1965,12,,,
1965-12-15,6335602,166.0,,1965,12,,,
1965-12-16,6335602,126.0,,1965,12,,,
1965-12-17,6335602,113.0,,1965,12,,,
1965-12-18,6335602,190.0,,1965,12,,,
1965-12-19,6335602,137.0,,1965,12,,,
1965-12-20,6335602,110.0,,1965,12,,,
1965-12-21,6335602,103.0,,1965,12,,,
1965-12-22,6335602,103.0,,1965,12,,,
1965-12-23,6335602,89.7,,1965,12,,,
1965-12-24,6335602,91.0,,1965,12,,,
1965-12-25,6335602,92.2,,1965,12,,,
1965-12-26,6335602,100.0,,1965,12,,,
1965-12-27,6335602,93.5,,1965,12,,,
1965-12-28,6335602,94.8,,1965,12,,,
1965-12-29,6335602,85.8,,1965,12,,,
1965-12-30,6335602,75.7,,1965,12,,,
1965-12-31,6335602,80.7,,1965,12,,,
1966-01-01,6335602,118.0,,1966,1,,,
1966-01-02,6335602,159.0,,1966,1,,,
1966-01-03,6335602,180.0,,1966,1,,,
1966-01-04,6335602,147.0,,1966,1,,,
1966-01-05,6335602,117.0,,1966,1,,,
1966-01-06,6335602,96.0,,1966,1,,,
1966-01-07,6335602,85.0,,1966,1,,,
1966-01-08,6335602,78.0,,1966,1,,,
1966-01-09,6335602,72.0,,1966,1,,,
1966-01-10,6335602,67.0,,1966,1,,,
1966-01-11,6335602,64.0,,1966,1,,,
1966-01-12,6335602,62.6,,1966,1,,,
1966-01-13,6335602,57.8,,1966,1,,,
1966-01-14,6335602,54.8,,1966,1,,,
1966-01-15,6335602,52.7,,1966,1,,,
1966-01-16,6335602,48.4,,1966,1,,,
1966-01-17,6335602,47.0,,1966,1,,,
1966-01-18,6335602,46.1,,1966,1,,,
1966-01-19,6335602,45.3,,1966,1,,,
1966-01-20,6335602,45.3,,1966,1,,,
1966-01-21,6335602,43.1,,1966,1,,,
1966-01-22,6335602,54.8,,1966,1,,,
1966-01-23,6335602,181.0,,1966,1,,,
1966-01-24,6335602,182.0,,1966,1,,,
1966-01-25,6335602,93.0,,1966,1,,,
1966-01-26,6335602,78.0,,1966,1,,,
1966-01-27,6335602,78.0,,1966,1,,,
1966-01-28,6335602,84.0,,1966,1,,,
1966-01-29,6335602,82.0,,1966,1,,,
1966-01-30,6335602,77.0,,1966,1,,,
1966-01-31,6335602,78.0,,1966,1,,,
1966-02-01,6335602,92.5,,1966,2,,,
1966-02-02,6335602,91.0,,1966,2,,,
1966-02-03,6335602,85.0,,1966,2,,,
1966-02-04,6335602,89.5,,1966,2,,,
1966-02-05,6335602,95.5,,1966,2,,,
1966-02-06,6335602,95.5,,1966,2,,,
1966-02-07,6335602,106.0,,1966,2,,,
1966-02-08,6335602,115.0,,1966,2,,,
1966-02-09,6335602,247.0,,1966,2,,,
1966-02-10,6335602,212.0,,1966,2,,,
1966-02-11,6335602,160.0,,1966,2,,,
1966-02-12,6335602,135.0,,1966,2,,,
1966-02-13,6335602,119.0,,1966,2,,,
1966-02-14,6335602,104.0,,1966,2,,,
1966-02-15,6335602,95.5,,1966,2,,,
1966-02-16,6335602,88.0,,1966,2,,,
1966-02-17,6335602,82.2,,1966,2,,,
1966-02-18,6335602,75.2,,1966,2,,,
1966-02-19,6335602,69.7,,1966,2,,,
1966-02-20,6335602,65.8,,1966,2,,,
1966-02-21,6335602,63.2,,1966,2,,,
1966-02-22,6335602,61.9,,1966,2,,,
1966-02-23,6335602,58.0,,1966,2,,,
1966-02-24,6335602,55.8,,1966,2,,,
1966-02-25,6335602,52.5,,1966,2,,,
1966-02-26,6335602,50.3,,1966,2,,,
1966-02-27,6335602,48.1,,1966,2,,,
1966-02-28,6335602,48.1,,1966,2,,,
1966-03-17,6335602,61.9,,1966,3,,,
1966-03-18,6335602,60.6,,1966,3,,,
1966-03-19,6335602,78.0,,1966,3,,,
1966-03-20,6335602,80.8,,1966,3,,,
1966-03-21,6335602,73.8,,1966,3,,,
1966-03-22,6335602,69.7,,1966,3,,,
1966-03-23,6335602,65.8,,1966,3,,,
1966-03-24,6335602,64.5,,1966,3,,,
1966-03-25,6335602,68.4,,1966,3,,,
1966-03-26,6335602,64.5,,1966,3,,,
1966-03-27,6335602,61.9,,1966,3,,,
1966-03-28,6335602,188.0,,1966,3,,,
1966-03-29,6335602,148.0,,1966,3,,,
1966-03-30,6335602,124.0,,1966,3,,,
1966-03-31,6335602,115.0,,1966,3,,,
1966-04-01,6335602,115.0,,1966,4,,,
1966-04-02,6335602,108.0,,1966,4,,,
1966-04-03,6335602,95.5,,1966,4,,,
1966-04-04,6335602,91.0,,1966,4,,,
1966-04-05,6335602,82.2,,1966,4,,,
1966-04-06,6335602,73.8,,1966,4,,,
1966-04-07,6335602,68.4,,1966,4,,,
1966-04-08,6335602,67.1,,1966,4,,,
1966-04-09,6335602,64.5,,1966,4,,,
1966-04-10,6335602,64.5,,1966,4,,,
1966-04-11,6335602,64.5,,1966,4,,,
1966-04-12,6335602,63.2,,1966,4,,,
1966-04-13,6335602,59.3,,1966,4,,,
1966-04-14,6335602,61.9,,1966,4,,,
1966-04-15,6335602,75.2,,1966,4,,,
1966-04-16,6335602,76.6,,1966,4,,,
1966-04-17,6335602,69.7,,1966,4,,,
1966-04-18,6335602,64.5,,1966,4,,,
1966-04-19,6335602,72.4,,1966,4,,,
1966-04-20,6335602,86.5,,1966,4,,,
1966-04-21,6335602,132.0,,1966,4,,,
1966-04-22,6335602,116.0,,1966,4,,,
1966-04-23,6335602,94.0,,1966,4,,,
1966-04-24,6335602,83.6,,1966,4,,,
1966-04-25,6335602,94.0,,1966,4,,,
1966-04-26,6335602,92.5,,1966,4,,,
1966-04-27,6335602,88.0,,1966,4,,,
1966-04-28,6335602,78.0,,1966,4,,,
1966-04-29,6335602,71.0,,1966,4,,,
1966-04-30,6335602,64.5,,1966,4,,,
1966-05-01,6335602,58.0,,1966,5,,,
1966-05-02,6335602,55.8,,1966,5,,,
1966-05-03,6335602,52.5,,1966,5,,,
1966-05-04,6335602,50.3,,1966,5,,,
1966-05-05,6335602,49.2,,1966,5,,,
1966-05-06,6335602,58.0,,1966,5,,,
1966-05-07,6335602,80.8,,1966,5,,,
1966-05-08,6335602,82.2,,1966,5,,,
1966-05-09,6335602,71.0,,1966,5,,,
1966-05-10,6335602,68.4,,1966,5,,,
1966-05-11,6335602,72.4,,1966,5,,,
1966-05-12,6335602,60.6,,1966,5,,,
1966-05-13,6335602,54.7,,1966,5,,,
1966-05-14,6335602,49.2,,1966,5,,,
1966-05-15,6335602,45.9,,1966,5,,,
1966-05-16,6335602,42.6,,1966,5,,,
1966-05-17,6335602,39.3,,1966,5,,,
1966-05-18,6335602,40.4,,1966,5,,,
1966-05-19,6335602,53.6,,1966,5,,,
1966-05-20,6335602,48.1,,1966,5,,,
1966-05-21,6335602,48.1,,1966,5,,,
1966-05-22,6335602,47.0,,1966,5,,,
1966-05-23,6335602,45.9,,1966,5,,,
1966-05-24,6335602,43.7,,1966,5,,,
1966-05-25,6335602,38.2,,1966,5,,,
1966-05-26,6335602,38.2,,1966,5,,,
1966-05-27,6335602,47.0,,1966,5,,,
1966-05-28,6335602,50.3,,1966,5,,,
1966-05-29,6335602,44.8,,1966,5,,,
1966-05-30,6335602,40.4,,1966,5,,,
1966-05-31,6335602,36.0,,1966,5,,,
1966-06-01,6335602,35.3,,1966,6,,,
1966-06-02,6335602,34.6,,1966,6,,,
1966-06-03,6335602,33.2,,1966,6,,,
1966-06-04,6335602,32.5,,1966,6,,,
1966-06-05,6335602,31.1,,1966,6,,,
1966-06-06,6335602,33.9,,1966,6,,,
1966-06-07,6335602,37.1,,1966,6,,,
1966-06-08,6335602,31.8,,1966,6,,,
1966-06-09,6335602,31.1,,1966,6,,,
1966-06-10,6335602,30.4,,1966,6,,,
1966-06-11,6335602,28.4,,1966,6,,,
1966-06-12,6335602,28.4,,1966,6,,,
1966-06-13,6335602,30.4,,1966,6,,,
1966-06-14,6335602,36.0,,1966,6,,,
1966-07-01,6335602,56.9,,1966,7,,,
1966-07-02,6335602,47.0,,1966,7,,,
1966-07-03,6335602,39.3,,1966,7,,,
1966-07-04,6335602,36.0,,1966,7,,,
1966-07-05,6335602,35.3,,1966,7,,,
1966-07-06,6335602,51.4,,1966,7,,,
1966-07-07,6335602,65.8,,1966,7,,,
1966-07-08,6335602,108.0,,1966,7,,,
1966-07-09,6335602,73.8,,1966,7,,,
1966-07-10,6335602,55.8,,1966,7,,,
1966-07-11,6335602,54.7,,1966,7,,,
1966-07-12,6335602,61.9,,1966,7,,,
1966-07-13,6335602,51.4,,1966,7,,,
1966-07-14,6335602,48.1,,1966,7,,,
1966-07-15,6335602,41.5,,1966,7,,,
1966-07-16,6335602,37.1,,1966,7,,,
1966-07-17,6335602,37.1,,1966,7,,,
1966-07-18,6335602,50.3,,1966,7,,,
1966-07-19,6335602,71.0,,1966,7,,,
1966-07-20,6335602,65.8,,1966,7,,,
1966-07-21,6335602,61.9,,1966,7,,,
1966-07-22,6335602,100.0,,1966,7,,,
1966-07-23,6335602,113.0,,1966,7,,,
1966-07-24,6335602,86.5,,1966,7,,,
1966-07-25,6335602,69.7,,1966,7,,,
1966-07-26,6335602,55.8,,1966,7,,,
1966-07-27,6335602,48.1,,1966,7,,,
1966-07-28,6335602,44.8,,1966,7,,,
1966-07-29,6335602,40.4,,1966,7,,,
1966-07-30,6335602,36.0,,1966,7,,,
1966-07-31,6335602,33.9,,1966,7,,,
1966-08-01,6335602,32.5,,1966,8,,,
1966-08-02,6335602,38.2,,1966,8,,,
1966-08-03,6335602,48.1,,1966,8,,,
1966-08-04,6335602,89.5,,1966,8,,,
1966-08-05,6335602,106.0,,1966,8,,,
1966-08-06,6335602,72.4,,1966,8,,,
1966-08-07,6335602,55.8,,1966,8,,,
1966-08-08,6335602,50.3,,1966,8,,,
1966-08-09,6335602,49.2,,1966,8,,,
1966-08-10,6335602,40.4,,1966,8,,,
1966-08-11,6335602,36.0,,1966,8,,,
1966-08-12,6335602,33.9,,1966,8,,,
1966-08-13,6335602,31.8,,1966,8,,,
1966-08-14,6335602,31.1,,1966,8,,,
1966-08-15,6335602,33.2,,1966,8,,,
1966-08-16,6335602,33.9,,1966,8,,,
1966-08-17,6335602,31.8,,1966,8,,,
1966-08-18,6335602,31.1,,1966,8,,,
1966-08-19,6335602,69.7,,1966,8,,,
1966-08-20,6335602,164.0,,1966,8,,,
1966-08-21,6335602,333.0,,1966,8,,,
1966-08-22,6335602,281.0,,1966,8,,,
1966-08-23,6335602,181.0,,1966,8,,,
1966-08-24,6335602,119.0,,1966,8,,,
1966-08-25,6335602,92.5,,1966,8,,,
1966-08-26,6335602,79.4,,1966,8,,,
1966-08-27,6335602,65.8,,1966,8,,,
1966-08-28,6335602,56.9,,1966,8,,,
1966-08-29,6335602,51.4,,1966,8,,,
1966-08-30,6335602,50.3,,1966,8,,,
1966-08-31,6335602,48.1,,1966,8,,,
1966-09-01,6335602,45.9,,1966,9,,,
1966-09-02,6335602,40.4,,1966,9,,,
1966-09-03,6335602,38.2,,1966,9,,,
1966-09-04,6335602,58.0,,1966,9,,,
1966-09-05,6335602,48.1,,1966,9,,,
1966-09-06,6335602,40.4,,1966,9,,,
1966-09-07,6335602,34.6,,1966,9,,,
1966-09-08,6335602,33.9,,1966,9,,,
1966-09-09,6335602,33.9,,1966,9,,,
1966-09-10,6335602,31.1,,1966,9,,,
1966-09-11,6335602,30.4,,1966,9,,,
1966-09-12,6335602,29.7,,1966,9,,,
1966-09-13,6335602,41.5,,1966,9,,,
1966-09-14,6335602,42.6,,1966,9,,,
1966-09-15,6335602,33.2,,1966,9,,,
1966-09-16,6335602,32.5,,1966,9,,,
1966-09-17,6335602,30.4,,1966,9,,,
1966-09-18,6335602,29.7,,1966,9,,,
1966-09-19,6335602,29.0,,1966,9,,,
1966-09-20,6335602,27.8,,1966,9,,,
1966-09-21,6335602,26.0,,1966,9,,,
1966-09-22,6335602,26.6,,1966,9,,,
1966-09-23,6335602,26.0,,1966,9,,,
1966-09-24,6335602,24.8,,1966,9,,,
1966-09-25,6335602,24.2,,1966,9,,,
1966-09-26,6335602,25.4,,1966,9,,,
1966-09-27,6335602,24.8,,1966,9,,,
1966-09-28,6335602,24.2,,1966,9,,,
1966-10-15,6335602,20.5,,1966,10,,,
1966-10-16,6335602,19.5,,1966,10,,,
1966-10-17,6335602,20.5,,1966,10,,,
1966-10-18,6335602,20.0,,1966,10,,,
1966-10-19,6335602,20.5,,1966,10,,,
1966-10-20,6335602,22.1,,1966,10,,,
1966-10-21,6335602,21.6,,1966,10,,,
1966-10-22,6335602,21.6,,1966,10,,,
1966-10-23,6335602,20.0,,1966,10,,,
1966-10-24,6335602,22.1,,1966,10,,,
1966-10-25,6335602,25.2,,1966,10,,,
1966-10-26,6335602,22.6,,1966,10,,,
1966-10-27,6335602,44.3,,1966,10,,,
1966-10-28,6335602,35.1,,1966,10,,,
1966-10-29,6335602,29.3,,1966,10,,,
1966-10-30,6335602,28.5,,1966,10,,,
1966-10-31,6335602,27.9,,1966,10,,,
1966-11-01,6335602,27.0,,1966,11,,,
1966-11-02,6335602,24.8,,1966,11,,,
1966-11-03,6335602,23.2,,1966,11,,,
1966-11-04,6335602,24.2,,1966,11,,,
1966-11-05,6335602,26.4,,1966,11,,,
1966-11-06,6335602,30.3,,1966,11,,,
1966-11-07,6335602,35.8,,1966,11,,,
