date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
1965-03-14,6335400,499.0,,1965,3,,,
1965-03-15,6335400,563.0,,1965,3,,,
1965-03-16,6335400,809.0,,1965,3,,,
1965-03-17,6335400,910.0,,1965,3,,,
1965-03-18,6335400,852.0,,1965,3,,,
1965-03-19,6335400,866.0,,1965,3,,,
1965-03-20,6335400,830.0,,1965,3,,,
1965-03-21,6335400,1001.0,,1965,3,,,
1965-03-22,6335400,1555.0,,1965,3,,,
1965-03-23,6335400,1514.0,,1965,3,,,
1965-03-24,6335400,1547.0,,1965,3,,,
1965-03-25,6335400,1759.0,,1965,3,,,
1965-03-26,6335400,1620.0,,1965,3,,,
1965-03-27,6335400,1628.0,,1965,3,,,
1965-03-28,6335400,1474.0,,1965,3,,,
1965-03-29,6335400,1421.0,,1965,3,,,
1965-03-30,6335400,1305.0,,1965,3,,,
1965-03-31,6335400,1250.0,,1965,3,,,
1965-04-01,6335400,1222.0,,1965,4,,,
1965-04-02,6335400,1183.0,,1965,4,,,
1965-04-03,6335400,1136.0,,1965,4,,,
1965-04-04,6335400,1106.0,,1965,4,,,
1965-04-05,6335400,1117.0,,1965,4,,,
1965-04-06,6335400,1072.0,,1965,4,,,
1965-04-07,6335400,1057.0,,1965,4,,,
1965-04-08,6335400,1094.0,,1965,4,,,
1965-04-09,6335400,1087.0,,1965,4,,,
1965-04-10,6335400,1087.0,,1965,4,,,
1965-04-11,6335400,1049.0,,1965,4,,,
1965-04-12,6335400,1090.0,,1965,4,,,
1965-04-13,6335400,1045.0,,1965,4,,,
1965-04-14,6335400,1034.0,,1965,4,,,
1965-04-15,6335400,1004.0,,1965,4,,,
1965-04-16,6335400,1079.0,,1965,4,,,
1965-05-03,6335400,1321.0,,1965,5,,,
1965-05-04,6335400,1321.0,,1965,5,,,
1965-05-05,6335400,1595.0,,1965,5,,,
1965-05-06,6335400,1718.0,,1965,5,,,
1965-05-07,6335400,1734.0,,1965,5,,,
1965-05-08,6335400,1656.0,,1965,5,,,
1965-05-09,6335400,1587.0,,1965,5,,,
1965-05-10,6335400,1623.0,,1965,5,,,
1965-05-11,6335400,1599.0,,1965,5,,,
1965-05-12,6335400,1503.0,,1965,5,,,
1965-05-13,6335400,1459.0,,1965,5,,,
1965-05-14,6335400,1447.0,,1965,5,,,
1965-05-15,6335400,1427.0,,1965,5,,,
1965-05-16,6335400,1475.0,,1965,5,,,
1965-05-17,6335400,1567.0,,1965,5,,,
1965-05-18,6335400,1599.0,,1965,5,,,
1965-05-19,6335400,2044.0,,1965,5,,,
1965-05-20,6335400,2488.0,,1965,5,,,
1965-05-21,6335400,2152.0,,1965,5,,,
1965-05-22,6335400,1990.0,,1965,5,,,
1965-05-23,6335400,1899.0,,1965,5,,,
1965-05-24,6335400,1866.0,,1965,5,,,
1965-05-25,6335400,1833.0,,1965,5,,,
1965-05-26,6335400,1841.0,,1965,5,,,
1965-05-27,6335400,1742.0,,1965,5,,,
1965-05-28,6335400,1742.0,,1965,5,,,
1965-05-29,6335400,1907.0,,1965,5,,,
1965-05-30,6335400,1990.0,,1965,5,,,
1965-05-31,6335400,1882.0,,1965,5,,,
1965-06-01,6335400,2006.0,,1965,6,,,
1965-06-02,6335400,1924.0,,1965,6,,,
1965-06-03,6335400,1825.0,,1965,6,,,
1965-06-04,6335400,1718.0,,1965,6,,,
1965-06-05,6335400,1932.0,,1965,6,,,
1965-06-06,6335400,1990.0,,1965,6,,,
1965-06-07,6335400,1825.0,,1965,6,,,
1965-06-08,6335400,1750.0,,1965,6,,,
1965-06-09,6335400,1833.0,,1965,6,,,
1965-06-10,6335400,2139.0,,1965,6,,,
1965-06-11,6335400,3108.0,,1965,6,,,
1965-06-12,6335400,2724.0,,1965,6,,,
1965-06-13,6335400,2382.0,,1965,6,,,
1965-06-14,6335400,2323.0,,1965,6,,,
1965-06-15,6335400,2307.0,,1965,6,,,
1965-06-16,6335400,2248.0,,1965,6,,,
1965-06-17,6335400,2373.0,,1965,6,,,
1965-06-18,6335400,2340.0,,1965,6,,,
1965-06-19,6335400,2265.0,,1965,6,,,
1965-06-20,6335400,2231.0,,1965,6,,,
1965-06-21,6335400,2298.0,,1965,6,,,
1965-06-22,6335400,2307.0,,1965,6,,,
1965-06-23,6335400,2290.0,,1965,6,,,
1965-06-24,6335400,2290.0,,1965,6,,,
1965-06-25,6335400,2281.0,,1965,6,,,
1965-06-26,6335400,2248.0,,1965,6,,,
1965-06-27,6335400,2281.0,,1965,6,,,
1965-06-28,6335400,2323.0,,1965,6,,,
1965-06-29,6335400,2281.0,,1965,6,,,
1965-06-30,6335400,2240.0,,1965,6,,,
1965-07-01,6335400,2281.0,,1965,7,,,
1965-07-02,6335400,2315.0,,1965,7,,,
1965-07-03,6335400,2240.0,,1965,7,,,
1965-07-04,6335400,2206.0,,1965,7,,,
1965-07-05,6335400,2290.0,,1965,7,,,
1965-07-06,6335400,2265.0,,1965,7,,,
1965-07-07,6335400,2190.0,,1965,7,,,
1965-07-08,6335400,2348.0,,1965,7,,,
1965-07-09,6335400,2457.0,,1965,7,,,
1965-07-10,6335400,2323.0,,1965,7,,,
1965-07-11,6335400,2223.0,,1965,7,,,
1965-07-12,6335400,2131.0,,1965,7,,,
1965-07-13,6335400,2031.0,,1965,7,,,
1965-07-14,6335400,1956.0,,1965,7,,,
1965-07-15,6335400,1922.0,,1965,7,,,
1965-07-16,6335400,2006.0,,1965,7,,,
1965-07-17,6335400,2098.0,,1965,7,,,
1965-07-18,6335400,2056.0,,1965,7,,,
1965-07-19,6335400,1973.0,,1965,7,,,
1965-07-20,6335400,1889.0,,1965,7,,,
1965-07-21,6335400,1914.0,,1965,7,,,
1965-07-22,6335400,1864.0,,1965,7,,,
1965-07-23,6335400,1889.0,,1965,7,,,
1965-07-24,6335400,1839.0,,1965,7,,,
1965-07-25,6335400,2014.0,,1965,7,,,
1965-07-26,6335400,2031.0,,1965,7,,,
1965-07-27,6335400,1956.0,,1965,7,,,
1965-07-28,6335400,1872.0,,1965,7,,,
1965-07-29,6335400,1806.0,,1965,7,,,
1965-07-30,6335400,1773.0,,1965,7,,,
1965-07-31,6335400,2098.0,,1965,7,,,
1965-08-17,6335400,1231.0,,1965,8,,,
1965-08-18,6335400,1247.0,,1965,8,,,
1965-08-19,6335400,1215.0,,1965,8,,,
1965-08-20,6335400,1175.0,,1965,8,,,
1965-08-21,6335400,1143.0,,1965,8,,,
1965-08-22,6335400,1215.0,,1965,8,,,
1965-08-23,6335400,1495.0,,1965,8,,,
1965-08-24,6335400,1479.0,,1965,8,,,
1965-08-25,6335400,1511.0,,1965,8,,,
1965-08-26,6335400,1455.0,,1965,8,,,
1965-08-27,6335400,1447.0,,1965,8,,,
1965-08-28,6335400,1551.0,,1965,8,,,
1965-08-29,6335400,1535.0,,1965,8,,,
1965-08-30,6335400,1463.0,,1965,8,,,
1965-08-31,6335400,1415.0,,1965,8,,,
1965-09-01,6335400,1383.0,,1965,9,,,
1965-09-02,6335400,1471.0,,1965,9,,,
1965-09-03,6335400,1479.0,,1965,9,,,
1965-09-04,6335400,1463.0,,1965,9,,,
1965-09-05,6335400,1447.0,,1965,9,,,
1965-09-06,6335400,1479.0,,1965,9,,,
1965-09-07,6335400,1463.0,,1965,9,,,
1965-09-08,6335400,1407.0,,1965,9,,,
1965-09-09,6335400,1487.0,,1965,9,,,
1965-09-10,6335400,1761.0,,1965,9,,,
1965-09-11,6335400,1841.0,,1965,9,,,
1965-09-12,6335400,1709.0,,1965,9,,,
1965-09-13,6335400,1750.0,,1965,9,,,
1965-09-14,6335400,1832.0,,1965,9,,,
1965-09-15,6335400,1742.0,,1965,9,,,
1965-09-16,6335400,1652.0,,1965,9,,,
1965-09-17,6335400,1603.0,,1965,9,,,
1965-09-18,6335400,1514.0,,1965,9,,,
1965-09-19,6335400,1603.0,,1965,9,,,
1965-09-20,6335400,1595.0,,1965,9,,,
1965-09-21,6335400,1498.0,,1965,9,,,
1965-09-22,6335400,1450.0,,1965,9,,,
1965-09-23,6335400,1426.0,,1965,9,,,
1965-09-24,6335400,1401.0,,1965,9,,,
1965-09-25,6335400,1353.0,,1965,9,,,
1965-09-26,6335400,1242.0,,1965,9,,,
1965-09-27,6335400,1377.0,,1965,9,,,
1965-09-28,6335400,1290.0,,1965,9,,,
1965-09-29,6335400,1369.0,,1965,9,,,
1965-09-30,6335400,1313.0,,1965,9,,,
1965-10-01,6335400,1282.0,,1965,10,,,
1965-10-02,6335400,1242.0,,1965,10,,,
1965-10-03,6335400,1218.0,,1965,10,,,
1965-10-04,6335400,1187.0,,1965,10,,,
1965-10-05,6335400,1163.0,,1965,10,,,
1965-10-06,6335400,1125.0,,1965,10,,,
1965-10-07,6335400,1087.0,,1965,10,,,
1965-10-08,6335400,1072.0,,1965,10,,,
1965-10-09,6335400,1027.0,,1965,10,,,
1965-10-10,6335400,997.0,,1965,10,,,
1965-10-11,6335400,990.0,,1965,10,,,
1965-10-12,6335400,932.0,,1965,10,,,
1965-10-13,6335400,946.0,,1965,10,,,
1965-10-14,6335400,917.0,,1965,10,,,
1965-10-15,6335400,881.0,,1965,10,,,
1965-10-16,6335400,867.0,,1965,10,,,
1965-10-17,6335400,846.0,,1965,10,,,
1965-10-18,6335400,824.0,,1965,10,,,
1965-10-19,6335400,789.0,,1965,10,,,
1965-10-20,6335400,775.0,,1965,10,,,
1965-10-21,6335400,748.0,,1965,10,,,
1965-10-22,6335400,734.0,,1965,10,,,
1965-10-23,6335400,731.0,,1965,10,,,
1965-10-24,6335400,687.0,,1965,10,,,
1965-10-25,6335400,687.0,,1965,10,,,
1965-10-26,6335400,680.0,,1965,10,,,
1965-10-27,6335400,670.0,,1965,10,,,
1965-10-28,6335400,664.0,,1965,10,,,
1965-10-29,6335400,667.0,,1965,10,,,
1965-10-30,6335400,661.0,,1965,10,,,
1965-10-31,6335400,642.0,,1965,10,,,
1965-11-01,6335400,623.0,,1965,11,,,
1965-11-02,6335400,629.0,,1965,11,,,
1965-11-03,6335400,617.0,,1965,11,,,
1965-11-04,6335400,629.0,,1965,11,,,
1965-11-05,6335400,636.0,,1965,11,,,
1965-11-06,6335400,617.0,,1965,11,,,
1965-11-07,6335400,598.0,,1965,11,,,
1965-11-08,6335400,674.0,,1965,11,,,
1965-11-09,6335400,642.0,,1965,11,,,
1965-11-10,6335400,623.0,,1965,11,,,
1965-11-11,6335400,769.0,,1965,11,,,
1965-11-12,6335400,769.0,,1965,11,,,
1965-11-13,6335400,707.0,,1965,11,,,
1965-11-14,6335400,680.0,,1965,11,,,
1965-12-01,6335400,1242.0,,1965,12,,,
1965-12-02,6335400,1156.0,,1965,12,,,
1965-12-03,6335400,1347.0,,1965,12,,,
1965-12-04,6335400,1385.0,,1965,12,,,
1965-12-05,6335400,1345.0,,1965,12,,,
1965-12-06,6335400,2013.0,,1965,12,,,
1965-12-07,6335400,1693.0,,1965,12,,,
1965-12-08,6335400,1490.0,,1965,12,,,
1965-12-09,6335400,1393.0,,1965,12,,,
1965-12-10,6335400,1490.0,,1965,12,,,
1965-12-11,6335400,1531.0,,1965,12,,,
1965-12-12,6335400,1385.0,,1965,12,,,
1965-12-13,6335400,1997.0,,1965,12,,,
1965-12-14,6335400,1914.0,,1965,12,,,
1965-12-15,6335400,1595.0,,1965,12,,,
1965-12-16,6335400,1442.0,,1965,12,,,
1965-12-17,6335400,1385.0,,1965,12,,,
1965-12-18,6335400,1563.0,,1965,12,,,
1965-12-19,6335400,1498.0,,1965,12,,,
1965-12-20,6335400,1393.0,,1965,12,,,
1965-12-21,6335400,1345.0,,1965,12,,,
1965-12-22,6335400,1337.0,,1965,12,,,
1965-12-23,6335400,1282.0,,1965,12,,,
1965-12-24,6335400,1282.0,,1965,12,,,
1965-12-25,6335400,1361.0,,1965,12,,,
1965-12-26,6335400,1353.0,,1965,12,,,
1965-12-27,6335400,1385.0,,1965,12,,,
1965-12-28,6335400,1458.0,,1965,12,,,
1965-12-29,6335400,1401.0,,1965,12,,,
1965-12-30,6335400,1297.0,,1965,12,,,
1965-12-31,6335400,1305.0,,1965,12,,,
1966-01-01,6335400,1470.0,,1966,1,,,
1966-01-02,6335400,1587.0,,1966,1,,,
1966-01-03,6335400,1563.0,,1966,1,,,
1966-01-04,6335400,1442.0,,1966,1,,,
1966-01-05,6335400,1337.0,,1966,1,,,
1966-01-06,6335400,1266.0,,1966,1,,,
1966-01-07,6335400,1203.0,,1966,1,,,
1966-01-08,6335400,1141.0,,1966,1,,,
1966-01-09,6335400,1103.0,,1966,1,,,
1966-01-10,6335400,1080.0,,1966,1,,,
1966-01-11,6335400,1049.0,,1966,1,,,
1966-01-12,6335400,1034.0,,1966,1,,,
1966-01-13,6335400,997.0,,1966,1,,,
1966-01-14,6335400,986.0,,1966,1,,,
1966-01-15,6335400,932.0,,1966,1,,,
1966-01-16,6335400,939.0,,1966,1,,,
1966-01-17,6335400,946.0,,1966,1,,,
1966-01-18,6335400,924.0,,1966,1,,,
1966-01-19,6335400,903.0,,1966,1,,,
1966-01-20,6335400,888.0,,1966,1,,,
1966-01-21,6335400,846.0,,1966,1,,,
1966-01-22,6335400,896.0,,1966,1,,,
1966-01-23,6335400,1087.0,,1966,1,,,
1966-01-24,6335400,1321.0,,1966,1,,,
1966-01-25,6335400,1156.0,,1966,1,,,
1966-01-26,6335400,1087.0,,1966,1,,,
1966-01-27,6335400,1095.0,,1966,1,,,
1966-01-28,6335400,1110.0,,1966,1,,,
1966-01-29,6335400,1042.0,,1966,1,,,
1966-01-30,6335400,1012.0,,1966,1,,,
1966-01-31,6335400,1027.0,,1966,1,,,
1966-02-01,6335400,1072.0,,1966,2,,,
1966-02-02,6335400,1057.0,,1966,2,,,
1966-02-03,6335400,1095.0,,1966,2,,,
1966-02-04,6335400,1266.0,,1966,2,,,
1966-02-05,6335400,1203.0,,1966,2,,,
1966-02-06,6335400,1141.0,,1966,2,,,
1966-02-07,6335400,1250.0,,1966,2,,,
1966-02-08,6335400,1353.0,,1966,2,,,
1966-02-09,6335400,2270.0,,1966,2,,,
1966-02-10,6335400,2388.0,,1966,2,,,
1966-02-11,6335400,1789.0,,1966,2,,,
1966-02-12,6335400,1625.0,,1966,2,,,
1966-02-13,6335400,1584.0,,1966,2,,,
1966-02-14,6335400,1502.0,,1966,2,,,
1966-02-15,6335400,1469.0,,1966,2,,,
1966-02-16,6335400,1420.0,,1966,2,,,
1966-02-17,6335400,1330.0,,1966,2,,,
1966-02-18,6335400,1283.0,,1966,2,,,
1966-02-19,6335400,1243.0,,1966,2,,,
1966-02-20,6335400,1180.0,,1966,2,,,
1966-02-21,6335400,1165.0,,1966,2,,,
1966-02-22,6335400,1235.0,,1966,2,,,
1966-02-23,6335400,1235.0,,1966,2,,,
1966-02-24,6335400,1251.0,,1966,2,,,
1966-02-25,6335400,1212.0,,1966,2,,,
1966-02-26,6335400,1216.0,,1966,2,,,
1966-02-27,6335400,1279.0,,1966,2,,,
1966-02-28,6335400,1235.0,,1966,2,,,
1966-03-17,6335400,1028.0,,1966,3,,,
1966-03-18,6335400,1039.0,,1966,3,,,
1966-03-19,6335400,1006.0,,1966,3,,,
1966-03-20,6335400,988.0,,1966,3,,,
1966-03-21,6335400,984.0,,1966,3,,,
1966-03-22,6335400,940.0,,1966,3,,,
1966-03-23,6335400,933.0,,1966,3,,,
1966-03-24,6335400,937.0,,1966,3,,,
1966-03-25,6335400,926.0,,1966,3,,,
1966-03-26,6335400,875.0,,1966,3,,,
1966-03-27,6335400,889.0,,1966,3,,,
1966-03-28,6335400,1165.0,,1966,3,,,
1966-03-29,6335400,1165.0,,1966,3,,,
1966-03-30,6335400,1096.0,,1966,3,,,
1966-03-31,6335400,1066.0,,1966,3,,,
1966-04-01,6335400,1043.0,,1966,4,,,
1966-04-02,6335400,1006.0,,1966,4,,,
1966-04-03,6335400,992.0,,1966,4,,,
1966-04-04,6335400,1024.0,,1966,4,,,
1966-04-05,6335400,984.0,,1966,4,,,
1966-04-06,6335400,977.0,,1966,4,,,
1966-04-07,6335400,970.0,,1966,4,,,
1966-04-08,6335400,981.0,,1966,4,,,
1966-04-09,6335400,999.0,,1966,4,,,
1966-04-10,6335400,1024.0,,1966,4,,,
1966-04-11,6335400,1066.0,,1966,4,,,
1966-04-12,6335400,1062.0,,1966,4,,,
1966-04-13,6335400,1093.0,,1966,4,,,
1966-04-14,6335400,1108.0,,1966,4,,,
1966-04-15,6335400,1165.0,,1966,4,,,
1966-04-16,6335400,1200.0,,1966,4,,,
1966-04-17,6335400,1134.0,,1966,4,,,
1966-04-18,6335400,1157.0,,1966,4,,,
1966-04-19,6335400,1255.0,,1966,4,,,
1966-04-20,6335400,1387.0,,1966,4,,,
1966-04-21,6335400,1801.0,,1966,4,,,
1966-04-22,6335400,1764.0,,1966,4,,,
1966-04-23,6335400,1564.0,,1966,4,,,
1966-04-24,6335400,1449.0,,1966,4,,,
1966-04-25,6335400,1436.0,,1966,4,,,
1966-04-26,6335400,1494.0,,1966,4,,,
1966-04-27,6335400,1436.0,,1966,4,,,
1966-04-28,6335400,1432.0,,1966,4,,,
1966-04-29,6335400,1613.0,,1966,4,,,
1966-04-30,6335400,1514.0,,1966,4,,,
1966-05-01,6335400,1453.0,,1966,5,,,
1966-05-02,6335400,1428.0,,1966,5,,,
1966-05-03,6335400,1420.0,,1966,5,,,
1966-05-04,6335400,1457.0,,1966,5,,,
1966-05-05,6335400,1506.0,,1966,5,,,
1966-05-06,6335400,1678.0,,1966,5,,,
1966-05-07,6335400,1943.0,,1966,5,,,
1966-05-08,6335400,2013.0,,1966,5,,,
1966-05-09,6335400,1927.0,,1966,5,,,
1966-05-10,6335400,1824.0,,1966,5,,,
1966-05-11,6335400,1779.0,,1966,5,,,
1966-05-12,6335400,1705.0,,1966,5,,,
1966-05-13,6335400,1640.0,,1966,5,,,
1966-05-14,6335400,1576.0,,1966,5,,,
1966-05-15,6335400,1568.0,,1966,5,,,
1966-05-16,6335400,1584.0,,1966,5,,,
1966-05-17,6335400,1584.0,,1966,5,,,
1966-05-18,6335400,1624.0,,1966,5,,,
1966-05-19,6335400,1755.0,,1966,5,,,
1966-05-20,6335400,1898.0,,1966,5,,,
1966-05-21,6335400,1800.0,,1966,5,,,
1966-05-22,6335400,1792.0,,1966,5,,,
1966-05-23,6335400,1792.0,,1966,5,,,
1966-05-24,6335400,1837.0,,1966,5,,,
1966-05-25,6335400,1804.0,,1966,5,,,
1966-05-26,6335400,1787.0,,1966,5,,,
1966-05-27,6335400,1746.0,,1966,5,,,
1966-05-28,6335400,1849.0,,1966,5,,,
1966-05-29,6335400,1742.0,,1966,5,,,
1966-05-30,6335400,1673.0,,1966,5,,,
1966-05-31,6335400,1653.0,,1966,5,,,
1966-06-01,6335400,1600.0,,1966,6,,,
1966-06-02,6335400,1543.0,,1966,6,,,
1966-06-03,6335400,1531.0,,1966,6,,,
1966-06-04,6335400,1487.0,,1966,6,,,
1966-06-05,6335400,1442.0,,1966,6,,,
1966-06-06,6335400,1535.0,,1966,6,,,
1966-06-07,6335400,1531.0,,1966,6,,,
1966-06-08,6335400,1507.0,,1966,6,,,
1966-06-09,6335400,1519.0,,1966,6,,,
1966-06-10,6335400,1555.0,,1966,6,,,
1966-06-11,6335400,1547.0,,1966,6,,,
1966-06-12,6335400,1568.0,,1966,6,,,
1966-06-13,6335400,1628.0,,1966,6,,,
1966-06-14,6335400,1665.0,,1966,6,,,
1966-07-01,6335400,1673.0,,1966,7,,,
1966-07-02,6335400,1632.0,,1966,7,,,
1966-07-03,6335400,1539.0,,1966,7,,,
1966-07-04,6335400,1547.0,,1966,7,,,
1966-07-05,6335400,1499.0,,1966,7,,,
1966-07-06,6335400,1644.0,,1966,7,,,
1966-07-07,6335400,1816.0,,1966,7,,,
1966-07-08,6335400,2001.0,,1966,7,,,
1966-07-09,6335400,1890.0,,1966,7,,,
1966-07-10,6335400,1746.0,,1966,7,,,
1966-07-11,6335400,1771.0,,1966,7,,,
1966-07-12,6335400,1734.0,,1966,7,,,
1966-07-13,6335400,1649.0,,1966,7,,,
1966-07-14,6335400,1661.0,,1966,7,,,
1966-07-15,6335400,1853.0,,1966,7,,,
1966-07-16,6335400,1685.0,,1966,7,,,
1966-07-17,6335400,1632.0,,1966,7,,,
1966-07-18,6335400,2161.0,,1966,7,,,
1966-07-19,6335400,2166.0,,1966,7,,,
1966-07-20,6335400,1910.0,,1966,7,,,
1966-07-21,6335400,1804.0,,1966,7,,,
1966-07-22,6335400,1755.0,,1966,7,,,
1966-07-23,6335400,1812.0,,1966,7,,,
1966-07-24,6335400,1939.0,,1966,7,,,
1966-07-25,6335400,1804.0,,1966,7,,,
1966-07-26,6335400,1755.0,,1966,7,,,
1966-07-27,6335400,1714.0,,1966,7,,,
1966-07-28,6335400,1816.0,,1966,7,,,
1966-07-29,6335400,1820.0,,1966,7,,,
1966-07-30,6335400,1701.0,,1966,7,,,
1966-07-31,6335400,1592.0,,1966,7,,,
1966-08-01,6335400,1576.0,,1966,8,,,
1966-08-02,6335400,1592.0,,1966,8,,,
1966-08-03,6335400,1779.0,,1966,8,,,
1966-08-04,6335400,2075.0,,1966,8,,,
1966-08-05,6335400,1976.0,,1966,8,,,
1966-08-06,6335400,1755.0,,1966,8,,,
1966-08-07,6335400,1665.0,,1966,8,,,
1966-08-08,6335400,1636.0,,1966,8,,,
1966-08-09,6335400,1890.0,,1966,8,,,
1966-08-10,6335400,1755.0,,1966,8,,,
1966-08-11,6335400,1657.0,,1966,8,,,
1966-08-12,6335400,1600.0,,1966,8,,,
1966-08-13,6335400,1547.0,,1966,8,,,
1966-08-14,6335400,1487.0,,1966,8,,,
1966-08-15,6335400,1491.0,,1966,8,,,
1966-08-16,6335400,1559.0,,1966,8,,,
1966-08-17,6335400,1576.0,,1966,8,,,
1966-08-18,6335400,1511.0,,1966,8,,,
1966-08-19,6335400,1474.0,,1966,8,,,
1966-08-20,6335400,1487.0,,1966,8,,,
1966-08-21,6335400,1588.0,,1966,8,,,
1966-08-22,6335400,1939.0,,1966,8,,,
1966-08-23,6335400,1853.0,,1966,8,,,
1966-08-24,6335400,1677.0,,1966,8,,,
1966-08-25,6335400,1608.0,,1966,8,,,
1966-08-26,6335400,1681.0,,1966,8,,,
1966-08-27,6335400,1572.0,,1966,8,,,
1966-08-28,6335400,1478.0,,1966,8,,,
1966-08-29,6335400,1454.0,,1966,8,,,
1966-08-30,6335400,1499.0,,1966,8,,,
1966-08-31,6335400,1718.0,,1966,8,,,
1966-09-01,6335400,1600.0,,1966,9,,,
1966-09-02,6335400,1543.0,,1966,9,,,
1966-09-03,6335400,1450.0,,1966,9,,,
1966-09-04,6335400,1381.0,,1966,9,,,
1966-09-05,6335400,1377.0,,1966,9,,,
1966-09-06,6335400,1325.0,,1966,9,,,
1966-09-07,6335400,1301.0,,1966,9,,,
1966-09-08,6335400,1244.0,,1966,9,,,
1966-09-09,6335400,1220.0,,1966,9,,,
1966-09-10,6335400,1152.0,,1966,9,,,
1966-09-11,6335400,1128.0,,1966,9,,,
1966-09-12,6335400,1128.0,,1966,9,,,
1966-09-13,6335400,1108.0,,1966,9,,,
1966-09-14,6335400,1104.0,,1966,9,,,
1966-09-15,6335400,1056.0,,1966,9,,,
1966-09-16,6335400,1116.0,,1966,9,,,
1966-09-17,6335400,1140.0,,1966,9,,,
1966-09-18,6335400,1021.0,,1966,9,,,
1966-09-19,6335400,1010.0,,1966,9,,,
1966-09-20,6335400,968.0,,1966,9,,,
1966-09-21,6335400,950.0,,1966,9,,,
1966-09-22,6335400,938.0,,1966,9,,,
1966-09-23,6335400,927.0,,1966,9,,,
1966-09-24,6335400,883.0,,1966,9,,,
1966-09-25,6335400,836.0,,1966,9,,,
1966-09-26,6335400,844.0,,1966,9,,,
1966-09-27,6335400,851.0,,1966,9,,,
1966-09-28,6335400,840.0,,1966,9,,,
1966-10-15,6335400,647.0,,1966,10,,,
1966-10-16,6335400,637.0,,1966,10,,,
1966-10-17,6335400,640.0,,1966,10,,,
1966-10-18,6335400,624.0,,1966,10,,,
1966-10-19,6335400,617.0,,1966,10,,,
1966-10-20,6335400,614.0,,1966,10,,,
1966-10-21,6335400,617.0,,1966,10,,,
