date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
1965-04-13,6335710,28.33,81.0,1965,4,5.0,-19.0,-22.0
1965-04-14,6335710,26.16,77.0,1965,4,4.0,9.0,-15.0
1965-04-15,6335710,23.02,71.0,1965,4,6.0,10.0,15.0
1965-04-16,6335710,43.36,106.0,1965,4,-35.0,-29.0,-25.0
1965-05-03,6335710,35.22,93.0,1965,5,13.0,-22.0,-16.0
1965-05-04,6335710,41.42,103.0,1965,5,-10.0,3.0,-32.0
1965-05-05,6335710,68.2,140.0,1965,5,-37.0,-47.0,-34.0
1965-05-06,6335710,82.16,156.0,1965,5,-16.0,-53.0,-63.0
1965-05-07,6335710,52.91,120.0,1965,5,36.0,20.0,-17.0
1965-05-08,6335710,53.62,121.0,1965,5,-1.0,35.0,19.0
1965-05-09,6335710,38.89,99.0,1965,5,22.0,21.0,57.0
1965-05-10,6335710,48.03,113.0,1965,5,-14.0,8.0,7.0
1965-05-11,6335710,38.89,99.0,1965,5,14.0,0.0,22.0
1965-05-12,6335710,34.62,92.0,1965,5,7.0,21.0,7.0
1965-05-13,6335710,25.1,75.0,1965,5,17.0,24.0,38.0
1965-05-14,6335710,26.7,78.0,1965,5,-3.0,14.0,21.0
1965-05-15,6335710,19.0,63.0,1965,5,15.0,12.0,29.0
1965-05-16,6335710,15.65,56.0,1965,5,7.0,22.0,19.0
1965-05-17,6335710,19.0,63.0,1965,5,-7.0,0.0,15.0
1965-05-18,6335710,21.49,68.0,1965,5,-5.0,-12.0,-5.0
1965-05-19,6335710,39.51,100.0,1965,5,-32.0,-37.0,-44.0
1965-05-20,6335710,30.56,85.0,1965,5,15.0,-17.0,-22.0
1965-05-21,6335710,23.53,72.0,1965,5,13.0,28.0,-4.0
1965-05-22,6335710,20.49,66.0,1965,5,6.0,19.0,34.0
1965-05-23,6335710,15.65,56.0,1965,5,10.0,16.0,29.0
1965-05-24,6335710,22.0,69.0,1965,5,-13.0,-3.0,3.0
1965-05-25,6335710,19.5,64.0,1965,5,5.0,-8.0,2.0
1965-05-26,6335710,18.52,62.0,1965,5,2.0,7.0,-6.0
1965-05-27,6335710,13.38,51.0,1965,5,11.0,13.0,18.0
1965-05-28,6335710,29.44,83.0,1965,5,-32.0,-21.0,-19.0
1965-05-29,6335710,37.03,96.0,1965,5,-13.0,-45.0,-34.0
1965-05-30,6335710,26.7,78.0,1965,5,18.0,5.0,-27.0
1965-05-31,6335710,27.79,80.0,1965,5,-2.0,16.0,3.0
1965-06-01,6335710,25.1,75.0,1965,6,5.0,3.0,21.0
1965-06-02,6335710,22.0,69.0,1965,6,6.0,11.0,9.0
1965-06-03,6335710,21.49,68.0,1965,6,1.0,7.0,12.0
1965-06-04,6335710,22.5,70.0,1965,6,-2.0,-1.0,5.0
1965-06-05,6335710,20.99,67.0,1965,6,3.0,1.0,2.0
1965-06-06,6335710,18.52,62.0,1965,6,5.0,8.0,6.0
1965-06-07,6335710,18.52,62.0,1965,6,0.0,5.0,8.0
1965-06-08,6335710,28.88,82.0,1965,6,-20.0,-20.0,-15.0
1965-06-09,6335710,37.03,96.0,1965,6,-14.0,-34.0,-34.0
1965-06-10,6335710,79.42,153.0,1965,6,-57.0,-71.0,-91.0
1965-06-11,6335710,56.53,125.0,1965,6,28.0,-29.0,-43.0
1965-06-12,6335710,38.27,98.0,1965,6,27.0,55.0,-2.0
1965-06-13,6335710,28.33,81.0,1965,6,17.0,44.0,72.0
1965-06-14,6335710,29.44,83.0,1965,6,-2.0,15.0,42.0
1965-06-15,6335710,27.24,79.0,1965,6,4.0,2.0,19.0
1965-06-16,6335710,24.05,73.0,1965,6,6.0,10.0,8.0
1965-06-17,6335710,81.24,155.0,1965,6,-82.0,-76.0,-72.0
1965-06-18,6335710,58.77,128.0,1965,6,27.0,-55.0,-49.0
1965-06-19,6335710,37.03,96.0,1965,6,32.0,59.0,-23.0
1965-06-20,6335710,26.7,78.0,1965,6,18.0,50.0,77.0
1965-06-21,6335710,33.44,90.0,1965,6,-12.0,6.0,38.0
1965-06-22,6335710,37.03,96.0,1965,6,-6.0,-18.0,0.0
1965-06-23,6335710,27.24,79.0,1965,6,17.0,11.0,-1.0
1965-06-24,6335710,23.02,71.0,1965,6,8.0,25.0,19.0
1965-06-25,6335710,18.52,62.0,1965,6,9.0,17.0,34.0
1965-06-26,6335710,16.59,58.0,1965,6,4.0,13.0,21.0
1965-06-27,6335710,14.73,54.0,1965,6,4.0,8.0,17.0
1965-06-28,6335710,15.19,55.0,1965,6,-1.0,3.0,7.0
1965-06-29,6335710,15.19,55.0,1965,6,0.0,-1.0,3.0
1965-06-30,6335710,15.65,56.0,1965,6,-1.0,-1.0,-2.0
1965-07-01,6335710,15.19,55.0,1965,7,1.0,0.0,0.0
1965-07-02,6335710,15.19,55.0,1965,7,0.0,1.0,0.0
1965-07-03,6335710,13.38,51.0,1965,7,4.0,4.0,5.0
1965-07-04,6335710,10.83,45.0,1965,7,6.0,10.0,10.0
1965-07-05,6335710,12.51,49.0,1965,7,-4.0,2.0,6.0
1965-07-06,6335710,12.51,49.0,1965,7,0.0,-4.0,2.0
1965-07-07,6335710,12.51,49.0,1965,7,0.0,0.0,-4.0
1965-07-08,6335710,12.94,50.0,1965,7,-1.0,-1.0,-1.0
1965-07-09,6335710,14.73,54.0,1965,7,-4.0,-5.0,-5.0
1965-07-10,6335710,12.08,48.0,1965,7,6.0,2.0,1.0
1965-07-11,6335710,9.25,41.0,1965,7,7.0,13.0,9.0
1965-07-12,6335710,10.83,45.0,1965,7,-4.0,3.0,9.0
1965-07-13,6335710,10.43,44.0,1965,7,1.0,-3.0,4.0
1965-07-14,6335710,10.43,44.0,1965,7,0.0,1.0,-3.0
1965-07-15,6335710,12.51,49.0,1965,7,-5.0,-5.0,-4.0
1965-07-16,6335710,19.0,63.0,1965,7,-14.0,-19.0,-19.0
1965-07-17,6335710,13.38,51.0,1965,7,12.0,-2.0,-7.0
1965-07-18,6335710,9.64,42.0,1965,7,9.0,21.0,7.0
1965-07-19,6335710,11.66,47.0,1965,7,-5.0,4.0,16.0
1965-07-20,6335710,16.59,58.0,1965,7,-11.0,-16.0,-7.0
1965-07-21,6335710,16.59,58.0,1965,7,0.0,-11.0,-16.0
1965-07-22,6335710,14.27,53.0,1965,7,5.0,5.0,-6.0
1965-07-23,6335710,12.94,50.0,1965,7,3.0,8.0,8.0
1965-07-24,6335710,11.24,46.0,1965,7,4.0,7.0,12.0
1965-07-25,6335710,9.64,42.0,1965,7,4.0,8.0,11.0
1965-07-26,6335710,10.03,43.0,1965,7,-1.0,3.0,7.0
1965-07-27,6335710,10.43,44.0,1965,7,-1.0,-2.0,2.0
1965-07-28,6335710,10.03,43.0,1965,7,1.0,0.0,-1.0
1965-07-29,6335710,9.25,41.0,1965,7,2.0,3.0,2.0
1965-07-30,6335710,10.43,44.0,1965,7,-3.0,-1.0,0.0
1965-07-31,6335710,11.66,47.0,1965,7,-3.0,-6.0,-4.0
1965-08-17,6335710,5.75,31.0,1965,8,16.0,13.0,10.0
1965-08-18,6335710,5.75,31.0,1965,8,0.0,16.0,13.0
1965-08-19,6335710,5.75,31.0,1965,8,0.0,0.0,16.0
1965-08-20,6335710,6.07,32.0,1965,8,-1.0,-1.0,-1.0
1965-08-21,6335710,6.07,32.0,1965,8,0.0,-1.0,-1.0
1965-08-22,6335710,7.07,35.0,1965,8,-3.0,-3.0,-4.0
1965-08-23,6335710,10.83,45.0,1965,8,-10.0,-13.0,-13.0
1965-08-24,6335710,10.83,45.0,1965,8,0.0,-10.0,-13.0
1965-08-25,6335710,10.83,45.0,1965,8,0.0,0.0,-10.0
1965-08-26,6335710,9.25,41.0,1965,8,4.0,4.0,4.0
1965-08-27,6335710,8.5,39.0,1965,8,2.0,6.0,6.0
1965-08-28,6335710,15.65,56.0,1965,8,-17.0,-15.0,-11.0
1965-08-29,6335710,8.5,39.0,1965,8,17.0,0.0,2.0
1965-08-30,6335710,9.25,41.0,1965,8,-2.0,15.0,-2.0
1965-08-31,6335710,8.13,38.0,1965,8,3.0,1.0,18.0
1965-09-01,6335710,8.5,39.0,1965,9,-1.0,2.0,0.0
1965-09-02,6335710,9.25,41.0,1965,9,-2.0,-3.0,0.0
1965-09-03,6335710,10.03,43.0,1965,9,-2.0,-4.0,-5.0
1965-09-04,6335710,9.25,41.0,1965,9,2.0,0.0,-2.0
1965-09-05,6335710,6.07,32.0,1965,9,9.0,11.0,9.0
1965-09-06,6335710,9.64,42.0,1965,9,-10.0,-1.0,1.0
1965-09-07,6335710,13.38,51.0,1965,9,-9.0,-19.0,-10.0
1965-09-08,6335710,13.82,52.0,1965,9,-1.0,-10.0,-20.0
1965-09-09,6335710,16.12,57.0,1965,9,-5.0,-6.0,-15.0
1965-09-10,6335710,26.16,77.0,1965,9,-20.0,-25.0,-26.0
1965-09-11,6335710,14.73,54.0,1965,9,23.0,3.0,-2.0
1965-09-12,6335710,11.24,46.0,1965,9,8.0,31.0,11.0
1965-09-13,6335710,14.27,53.0,1965,9,-7.0,1.0,24.0
1965-09-14,6335710,31.7,87.0,1965,9,-34.0,-41.0,-33.0
1965-09-15,6335710,19.5,64.0,1965,9,23.0,-11.0,-18.0
1965-09-16,6335710,14.73,54.0,1965,9,10.0,33.0,-1.0
1965-09-17,6335710,12.94,50.0,1965,9,4.0,14.0,37.0
1965-09-18,6335710,12.08,48.0,1965,9,2.0,6.0,16.0
1965-09-19,6335710,9.64,42.0,1965,9,6.0,8.0,12.0
1965-09-20,6335710,10.83,45.0,1965,9,-3.0,3.0,5.0
1965-09-21,6335710,10.43,44.0,1965,9,1.0,-2.0,4.0
1965-09-22,6335710,10.43,44.0,1965,9,0.0,1.0,-2.0
1965-09-23,6335710,10.03,43.0,1965,9,1.0,1.0,2.0
1965-09-24,6335710,9.64,42.0,1965,9,1.0,2.0,2.0
1965-09-25,6335710,9.64,42.0,1965,9,0.0,1.0,2.0
1965-09-26,6335710,7.77,37.0,1965,9,5.0,5.0,6.0
1965-09-27,6335710,10.03,43.0,1965,9,-6.0,-1.0,-1.0
1965-09-28,6335710,10.43,44.0,1965,9,-1.0,-7.0,-2.0
1965-09-29,6335710,9.25,41.0,1965,9,3.0,2.0,-4.0
1965-09-30,6335710,11.24,46.0,1965,9,-5.0,-2.0,-3.0
1965-10-01,6335710,11.24,46.0,1965,10,0.0,-5.0,-2.0
1965-10-02,6335710,8.5,39.0,1965,10,7.0,7.0,2.0
1965-10-03,6335710,6.39,33.0,1965,10,6.0,13.0,13.0
1965-10-04,6335710,7.07,35.0,1965,10,-2.0,4.0,11.0
1965-10-05,6335710,7.07,35.0,1965,10,0.0,-2.0,4.0
1965-10-06,6335710,6.39,33.0,1965,10,2.0,2.0,0.0
1965-10-07,6335710,5.75,31.0,1965,10,2.0,4.0,4.0
1965-10-08,6335710,5.43,30.0,1965,10,1.0,3.0,5.0
1965-10-09,6335710,5.43,30.0,1965,10,0.0,1.0,3.0
1965-10-10,6335710,5.43,30.0,1965,10,0.0,0.0,1.0
1965-10-11,6335710,6.07,32.0,1965,10,-2.0,-2.0,-2.0
1965-10-12,6335710,6.07,32.0,1965,10,0.0,-2.0,-2.0
1965-10-13,6335710,5.75,31.0,1965,10,1.0,1.0,-1.0
1965-10-14,6335710,5.43,30.0,1965,10,1.0,2.0,2.0
1965-10-15,6335710,5.12,29.0,1965,10,1.0,2.0,3.0
1965-10-16,6335710,5.43,30.0,1965,10,-1.0,0.0,1.0
1965-10-17,6335710,4.82,28.0,1965,10,2.0,1.0,2.0
1965-10-18,6335710,5.75,31.0,1965,10,-3.0,-1.0,-2.0
1965-10-19,6335710,6.07,32.0,1965,10,-1.0,-4.0,-2.0
1965-10-20,6335710,6.07,32.0,1965,10,0.0,-1.0,-4.0
1965-10-21,6335710,6.39,33.0,1965,10,-1.0,-1.0,-2.0
1965-10-22,6335710,6.39,33.0,1965,10,0.0,-1.0,-1.0
1965-10-23,6335710,5.75,31.0,1965,10,2.0,2.0,1.0
1965-10-24,6335710,4.53,27.0,1965,10,4.0,6.0,6.0
1965-10-25,6335710,5.75,31.0,1965,10,-4.0,0.0,2.0
1965-10-26,6335710,6.39,33.0,1965,10,-2.0,-6.0,-2.0
1965-10-27,6335710,6.73,34.0,1965,10,-1.0,-3.0,-7.0
1965-10-28,6335710,7.42,36.0,1965,10,-2.0,-3.0,-5.0
1965-10-29,6335710,8.13,38.0,1965,10,-2.0,-4.0,-5.0
1965-10-30,6335710,7.07,35.0,1965,10,3.0,1.0,-1.0
1965-10-31,6335710,5.75,31.0,1965,10,4.0,7.0,5.0
1965-11-01,6335710,4.25,26.0,1965,11,5.0,9.0,12.0
1965-11-02,6335710,7.42,36.0,1965,11,-10.0,-5.0,-1.0
1965-11-03,6335710,9.64,42.0,1965,11,-6.0,-16.0,-11.0
1965-11-04,6335710,8.87,40.0,1965,11,2.0,-4.0,-14.0
1965-11-05,6335710,8.13,38.0,1965,11,2.0,4.0,-2.0
1965-11-06,6335710,6.39,33.0,1965,11,5.0,7.0,9.0
1965-11-07,6335710,4.82,28.0,1965,11,5.0,10.0,12.0
1965-11-08,6335710,7.77,37.0,1965,11,-9.0,-4.0,1.0
1965-11-09,6335710,8.13,38.0,1965,11,-1.0,-10.0,-5.0
1965-11-10,6335710,8.13,38.0,1965,11,0.0,-1.0,-10.0
1965-11-11,6335710,9.64,42.0,1965,11,-4.0,-4.0,-5.0
1965-11-12,6335710,8.5,39.0,1965,11,3.0,-1.0,-1.0
1965-11-13,6335710,7.77,37.0,1965,11,2.0,5.0,1.0
1965-11-14,6335710,6.39,33.0,1965,11,4.0,6.0,9.0
1965-12-01,6335710,22.5,70.0,1965,12,-37.0,-33.0,-31.0
1965-12-02,6335710,18.03,61.0,1965,12,9.0,-28.0,-24.0
1965-12-03,6335710,27.79,80.0,1965,12,-19.0,-10.0,-47.0
1965-12-04,6335710,27.79,80.0,1965,12,0.0,-19.0,-10.0
1965-12-05,6335710,52.2,119.0,1965,12,-39.0,-39.0,-58.0
1965-12-06,6335710,108.6,183.0,1965,12,-64.0,-103.0,-103.0
1965-12-07,6335710,54.34,122.0,1965,12,61.0,-3.0,-42.0
1965-12-08,6335710,42.06,104.0,1965,12,18.0,79.0,15.0
1965-12-09,6335710,35.82,94.0,1965,12,10.0,28.0,89.0
1965-12-10,6335710,52.2,119.0,1965,12,-25.0,-15.0,3.0
1965-12-11,6335710,40.78,102.0,1965,12,17.0,-8.0,2.0
1965-12-12,6335710,31.7,87.0,1965,12,15.0,32.0,7.0
1965-12-13,6335710,109.7,184.0,1965,12,-97.0,-82.0,-65.0
1965-12-14,6335710,74.11,147.0,1965,12,37.0,-60.0,-45.0
1965-12-15,6335710,50.09,116.0,1965,12,31.0,68.0,-29.0
1965-12-16,6335710,42.7,105.0,1965,12,11.0,42.0,79.0
1965-12-17,6335710,50.09,116.0,1965,12,-11.0,0.0,31.0
1965-12-18,6335710,99.49,174.0,1965,12,-58.0,-69.0,-58.0
1965-12-19,6335710,51.49,118.0,1965,12,56.0,-2.0,-13.0
1965-12-20,6335710,44.67,108.0,1965,12,10.0,66.0,8.0
1965-12-21,6335710,43.36,106.0,1965,12,2.0,12.0,68.0
1965-12-22,6335710,38.89,99.0,1965,12,7.0,9.0,19.0
1965-12-23,6335710,34.62,92.0,1965,12,7.0,14.0,16.0
1965-12-24,6335710,34.03,91.0,1965,12,1.0,8.0,15.0
1965-12-25,6335710,41.42,103.0,1965,12,-12.0,-11.0,-4.0
1965-12-26,6335710,42.7,105.0,1965,12,-2.0,-14.0,-13.0
1965-12-27,6335710,40.78,102.0,1965,12,3.0,1.0,-11.0
1965-12-28,6335710,41.42,103.0,1965,12,-1.0,2.0,0.0
1965-12-29,6335710,35.82,94.0,1965,12,9.0,8.0,11.0
1965-12-30,6335710,32.86,89.0,1965,12,5.0,14.0,13.0
1965-12-31,6335710,26.16,77.0,1965,12,12.0,17.0,26.0
1966-01-01,6335710,42.7,105.0,1966,1,-28.0,-16.0,-11.0
1966-01-02,6335710,57.27,126.0,1966,1,-21.0,-49.0,-37.0
1966-01-03,6335710,64.96,136.0,1966,1,-10.0,-31.0,-59.0
1966-01-04,6335710,51.49,118.0,1966,1,18.0,8.0,-13.0
1966-01-05,6335710,44.01,107.0,1966,1,11.0,29.0,19.0
1966-01-06,6335710,35.82,94.0,1966,1,13.0,24.0,42.0
1966-01-07,6335710,33.44,90.0,1966,1,4.0,17.0,28.0
1966-01-08,6335710,22.0,69.0,1966,1,21.0,25.0,38.0
1966-01-09,6335710,19.99,65.0,1966,1,4.0,25.0,29.0
1966-01-10,6335710,26.7,78.0,1966,1,-13.0,-9.0,12.0
1966-01-11,6335710,23.53,72.0,1966,1,6.0,-7.0,-3.0
1966-01-12,6335710,22.0,69.0,1966,1,3.0,9.0,-4.0
1966-01-13,6335710,17.07,59.0,1966,1,10.0,13.0,19.0
1966-01-14,6335710,15.65,56.0,1966,1,3.0,13.0,16.0
1966-01-15,6335710,14.27,53.0,1966,1,3.0,6.0,16.0
1966-01-16,6335710,11.66,47.0,1966,1,6.0,9.0,12.0
1966-01-17,6335710,13.82,52.0,1966,1,-5.0,1.0,4.0
1966-01-18,6335710,14.27,53.0,1966,1,-1.0,-6.0,0.0
1966-01-19,6335710,13.82,52.0,1966,1,1.0,0.0,-5.0
1966-01-20,6335710,12.94,50.0,1966,1,2.0,3.0,2.0
1966-01-21,6335710,12.51,49.0,1966,1,1.0,3.0,4.0
1966-01-22,6335710,12.51,49.0,1966,1,0.0,1.0,3.0
1966-01-23,6335710,33.44,90.0,1966,1,-41.0,-41.0,-40.0
1966-01-24,6335710,32.86,89.0,1966,1,1.0,-40.0,-40.0
1966-01-25,6335710,17.07,59.0,1966,1,30.0,31.0,-10.0
1966-01-26,6335710,14.27,53.0,1966,1,6.0,36.0,37.0
1966-01-27,6335710,17.55,60.0,1966,1,-7.0,-1.0,29.0
1966-01-28,6335710,22.5,70.0,1966,1,-10.0,-17.0,-11.0
1966-01-29,6335710,16.12,57.0,1966,1,13.0,3.0,-4.0
1966-01-30,6335710,17.55,60.0,1966,1,-3.0,10.0,0.0
1966-01-31,6335710,28.33,81.0,1966,1,-21.0,-24.0,-11.0
1966-02-01,6335710,30.0,84.0,1966,2,-3.0,-24.0,-27.0
1966-02-02,6335710,26.7,78.0,1966,2,6.0,3.0,-18.0
1966-02-03,6335710,26.7,78.0,1966,2,0.0,6.0,3.0
1966-02-04,6335710,20.49,66.0,1966,2,12.0,12.0,18.0
1966-02-05,6335710,20.49,66.0,1966,2,0.0,12.0,12.0
1966-02-06,6335710,25.1,75.0,1966,2,-9.0,-9.0,3.0
1966-02-07,6335710,35.22,93.0,1966,2,-18.0,-27.0,-27.0
1966-02-08,6335710,37.65,97.0,1966,2,-4.0,-22.0,-31.0
1966-02-09,6335710,119.2,192.0,1966,2,-95.0,-99.0,-117.0
1966-02-10,6335710,59.52,129.0,1966,2,63.0,-32.0,-36.0
1966-02-11,6335710,48.71,114.0,1966,2,15.0,78.0,-17.0
1966-02-12,6335710,38.27,98.0,1966,2,16.0,31.0,94.0
1966-02-13,6335710,30.0,84.0,1966,2,14.0,30.0,45.0
1966-02-14,6335710,32.86,89.0,1966,2,-5.0,9.0,25.0
1966-02-15,6335710,27.79,80.0,1966,2,9.0,4.0,18.0
1966-02-16,6335710,24.05,73.0,1966,2,7.0,16.0,11.0
1966-02-17,6335710,25.1,75.0,1966,2,-2.0,5.0,14.0
1966-02-18,6335710,21.49,68.0,1966,2,7.0,5.0,12.0
1966-02-19,6335710,16.59,58.0,1966,2,10.0,17.0,15.0
1966-02-20,6335710,14.27,53.0,1966,2,5.0,15.0,22.0
1966-02-21,6335710,15.65,56.0,1966,2,-3.0,2.0,12.0
1966-02-22,6335710,16.59,58.0,1966,2,-2.0,-5.0,0.0
1966-02-23,6335710,16.12,57.0,1966,2,1.0,-1.0,-4.0
1966-02-24,6335710,16.12,57.0,1966,2,0.0,1.0,-1.0
1966-02-25,6335710,15.19,55.0,1966,2,2.0,2.0,3.0
1966-02-26,6335710,13.82,52.0,1966,2,3.0,5.0,5.0
1966-02-27,6335710,12.08,48.0,1966,2,4.0,7.0,9.0
