date,station_no,discharge,water_level,year,month,delta1,delta2,delta3
1965-06-23,6335310,10.4,,1965,6,,,
1965-06-24,6335310,9.98,,1965,6,,,
1965-06-25,6335310,8.92,,1965,6,,,
1965-06-26,6335310,8.04,,1965,6,,,
1965-06-27,6335310,7.87,,1965,6,,,
1965-06-28,6335310,7.01,,1965,6,,,
1965-06-29,6335310,6.72,,1965,6,,,
1965-06-30,6335310,6.29,,1965,6,,,
1965-07-01,6335310,8.83,,1965,7,,,
1965-07-02,6335310,7.95,,1965,7,,,
1965-07-03,6335310,6.94,,1965,7,,,
1965-07-04,6335310,6.35,,1965,7,,,
1965-07-05,6335310,5.92,,1965,7,,,
1965-07-06,6335310,5.77,,1965,7,,,
1965-07-07,6335310,5.77,,1965,7,,,
1965-07-08,6335310,5.86,,1965,7,,,
1965-07-09,6335310,6.58,,1965,7,,,
1965-07-10,6335310,6.29,,1965,7,,,
1965-07-11,6335310,6.72,,1965,7,,,
1965-07-12,6335310,6.29,,1965,7,,,
1965-07-13,6335310,5.86,,1965,7,,,
1965-07-14,6335310,6.29,,1965,7,,,
1965-07-15,6335310,6.0,,1965,7,,,
1965-07-16,6335310,16.5,,1965,7,,,
1965-07-17,6335310,28.6,,1965,7,,,
1965-07-18,6335310,28.3,,1965,7,,,
1965-07-19,6335310,19.3,,1965,7,,,
1965-07-20,6335310,14.7,,1965,7,,,
1965-07-21,6335310,18.8,,1965,7,,,
1965-07-22,6335310,27.9,,1965,7,,,
1965-07-23,6335310,18.3,,1965,7,,,
1965-07-24,6335310,16.0,,1965,7,,,
1965-07-25,6335310,13.3,,1965,7,,,
1965-07-26,6335310,10.8,,1965,7,,,
1965-07-27,6335310,9.47,,1965,7,,,
1965-07-28,6335310,9.7,,1965,7,,,
1965-07-29,6335310,9.28,,1965,7,,,
1965-07-30,6335310,8.39,,1965,7,,,
1965-07-31,6335310,9.79,,1965,7,,,
1965-08-17,6335310,4.45,,1965,8,,,
1965-08-18,6335310,4.33,,1965,8,,,
1965-08-19,6335310,4.1,,1965,8,,,
1965-08-20,6335310,3.67,,1965,8,,,
1965-08-21,6335310,4.25,,1965,8,,,
1965-08-22,6335310,4.82,,1965,8,,,
1965-08-23,6335310,6.09,,1965,8,,,
1965-08-24,6335310,6.36,,1965,8,,,
1965-08-25,6335310,5.16,,1965,8,,,
1965-08-26,6335310,5.05,,1965,8,,,
1965-08-27,6335310,5.05,,1965,8,,,
1965-08-28,6335310,5.24,,1965,8,,,
1965-08-29,6335310,4.76,,1965,8,,,
1965-08-30,6335310,4.37,,1965,8,,,
1965-08-31,6335310,4.37,,1965,8,,,
1965-09-01,6335310,4.37,,1965,9,,,
1965-09-02,6335310,4.25,,1965,9,,,
1965-09-03,6335310,4.82,,1965,9,,,
1965-09-04,6335310,6.09,,1965,9,,,
1965-09-05,6335310,5.31,,1965,9,,,
1965-09-06,6335310,5.05,,1965,9,,,
1965-09-07,6335310,5.96,,1965,9,,,
1965-09-08,6335310,7.6,,1965,9,,,
1965-09-09,6335310,6.35,,1965,9,,,
1965-09-10,6335310,5.83,,1965,9,,,
1965-09-11,6335310,5.44,,1965,9,,,
1965-09-12,6335310,5.31,,1965,9,,,
1965-09-13,6335310,5.31,,1965,9,,,
1965-09-14,6335310,5.57,,1965,9,,,
1965-09-15,6335310,5.31,,1965,9,,,
1965-09-16,6335310,4.99,,1965,9,,,
1965-09-17,6335310,4.88,,1965,9,,,
1965-09-18,6335310,4.65,,1965,9,,,
1965-09-19,6335310,4.21,,1965,9,,,
1965-09-20,6335310,3.88,,1965,9,,,
1965-09-21,6335310,3.88,,1965,9,,,
1965-09-22,6335310,3.77,,1965,9,,,
1965-09-23,6335310,3.77,,1965,9,,,
1965-09-24,6335310,3.77,,1965,9,,,
1965-09-25,6335310,3.77,,1965,9,,,
1965-09-26,6335310,3.67,,1965,9,,,
1965-09-27,6335310,3.67,,1965,9,,,
1965-09-28,6335310,3.67,,1965,9,,,
1965-09-29,6335310,3.67,,1965,9,,,
1965-09-30,6335310,3.88,,1965,9,,,
1965-10-01,6335310,3.98,,1965,10,,,
1965-10-02,6335310,3.77,,1965,10,,,
1965-10-03,6335310,3.77,,1965,10,,,
1965-10-04,6335310,3.77,,1965,10,,,
1965-10-05,6335310,3.67,,1965,10,,,
1965-10-06,6335310,3.56,,1965,10,,,
1965-10-07,6335310,3.67,,1965,10,,,
1965-10-08,6335310,3.46,,1965,10,,,
1965-10-09,6335310,3.56,,1965,10,,,
1965-10-10,6335310,3.56,,1965,10,,,
1965-10-11,6335310,3.46,,1965,10,,,
1965-10-12,6335310,3.56,,1965,10,,,
1965-10-13,6335310,3.24,,1965,10,,,
1965-10-14,6335310,3.24,,1965,10,,,
1965-10-15,6335310,3.35,,1965,10,,,
1965-10-16,6335310,3.46,,1965,10,,,
1965-10-17,6335310,3.56,,1965,10,,,
1965-10-18,6335310,3.46,,1965,10,,,
1965-10-19,6335310,3.35,,1965,10,,,
1965-10-20,6335310,3.24,,1965,10,,,
1965-10-21,6335310,3.35,,1965,10,,,
1965-10-22,6335310,3.24,,1965,10,,,
1965-10-23,6335310,3.01,,1965,10,,,
1965-10-24,6335310,3.01,,1965,10,,,
1965-10-25,6335310,3.35,,1965,10,,,
1965-10-26,6335310,3.01,,1965,10,,,
1965-10-27,6335310,3.12,,1965,10,,,
1965-10-28,6335310,3.28,,1965,10,,,
1965-10-29,6335310,3.28,,1965,10,,,
1965-10-30,6335310,3.2,,1965,10,,,
1965-10-31,6335310,3.12,,1965,10,,,
1965-11-01,6335310,3.28,,1965,11,,,
1965-11-02,6335310,3.85,,1965,11,,,
1965-11-03,6335310,4.53,,1965,11,,,
1965-11-04,6335310,4.19,,1965,11,,,
1965-11-05,6335310,3.62,,1965,11,,,
1965-11-06,6335310,3.5,,1965,11,,,
1965-11-07,6335310,3.39,,1965,11,,,
1965-11-08,6335310,5.16,,1965,11,,,
1965-11-09,6335310,5.96,,1965,11,,,
1965-11-10,6335310,4.47,,1965,11,,,
1965-11-11,6335310,4.81,,1965,11,,,
1965-11-12,6335310,6.98,,1965,11,,,
1965-11-13,6335310,5.9,,1965,11,,,
1965-11-14,6335310,4.99,,1965,11,,,
1965-12-01,6335310,30.2,,1965,12,,,
1965-12-02,6335310,24.4,,1965,12,,,
1965-12-03,6335310,20.2,,1965,12,,,
1965-12-04,6335310,25.9,,1965,12,,,
1965-12-05,6335310,29.9,,1965,12,,,
1965-12-06,6335310,34.1,,1965,12,,,
1965-12-07,6335310,58.0,,1965,12,,,
1965-12-08,6335310,65.5,,1965,12,,,
1965-12-09,6335310,45.8,,1965,12,,,
1965-12-10,6335310,28.3,,1965,12,,,
1965-12-11,6335310,33.2,,1965,12,,,
1965-12-12,6335310,35.9,,1965,12,,,
1965-12-13,6335310,28.0,,1965,12,,,
1965-12-14,6335310,32.8,,1965,12,,,
1965-12-15,6335310,44.2,,1965,12,,,
1965-12-16,6335310,43.8,,1965,12,,,
1965-12-17,6335310,29.9,,1965,12,,,
1965-12-18,6335310,32.1,,1965,12,,,
1965-12-19,6335310,47.4,,1965,12,,,
1965-12-20,6335310,61.9,,1965,12,,,
1965-12-21,6335310,57.6,,1965,12,,,
1965-12-22,6335310,56.4,,1965,12,,,
1965-12-23,6335310,56.8,,1965,12,,,
1965-12-24,6335310,48.1,,1965,12,,,
1965-12-25,6335310,43.1,,1965,12,,,
1965-12-26,6335310,48.5,,1965,12,,,
1965-12-27,6335310,57.2,,1965,12,,,
1965-12-28,6335310,55.3,,1965,12,,,
1965-12-29,6335310,41.5,,1965,12,,,
1965-12-30,6335310,29.9,,1965,12,,,
1965-12-31,6335310,27.4,,1965,12,,,
1966-01-01,6335310,30.2,,1966,1,,,
1966-01-02,6335310,37.3,,1966,1,,,
1966-01-03,6335310,45.4,,1966,1,,,
1966-01-04,6335310,48.1,,1966,1,,,
1966-01-05,6335310,44.9,,1966,1,,,
1966-01-06,6335310,30.6,,1966,1,,,
1966-01-07,6335310,22.3,,1966,1,,,
1966-01-08,6335310,19.9,,1966,1,,,
1966-01-09,6335310,17.8,,1966,1,,,
1966-01-10,6335310,15.7,,1966,1,,,
1966-01-11,6335310,13.9,,1966,1,,,
1966-01-12,6335310,11.8,,1966,1,,,
1966-01-13,6335310,11.1,,1966,1,,,
1966-01-14,6335310,10.7,,1966,1,,,
1966-01-15,6335310,10.7,,1966,1,,,
1966-01-16,6335310,10.2,,1966,1,,,
1966-01-17,6335310,9.78,,1966,1,,,
1966-01-18,6335310,9.38,,1966,1,,,
1966-01-19,6335310,9.08,,1966,1,,,
1966-01-20,6335310,8.88,,1966,1,,,
1966-01-21,6335310,8.76,,1966,1,,,
1966-01-22,6335310,8.64,,1966,1,,,
1966-01-23,6335310,11.9,,1966,1,,,
1966-01-24,6335310,18.7,,1966,1,,,
1966-01-25,6335310,12.1,,1966,1,,,
1966-01-26,6335310,10.0,,1966,1,,,
1966-01-27,6335310,9.67,,1966,1,,,
1966-01-28,6335310,10.2,,1966,1,,,
1966-01-29,6335310,14.2,,1966,1,,,
1966-01-30,6335310,13.6,,1966,1,,,
1966-01-31,6335310,13.2,,1966,1,,,
1966-02-01,6335310,17.8,,1966,2,,,
1966-02-02,6335310,16.5,,1966,2,,,
1966-02-03,6335310,15.2,,1966,2,,,
1966-02-04,6335310,13.8,,1966,2,,,
1966-02-05,6335310,14.2,,1966,2,,,
1966-02-06,6335310,18.2,,1966,2,,,
1966-02-07,6335310,17.6,,1966,2,,,
1966-02-08,6335310,21.5,,1966,2,,,
1966-02-09,6335310,30.9,,1966,2,,,
1966-02-10,6335310,41.5,,1966,2,,,
1966-02-11,6335310,52.1,,1966,2,,,
1966-02-12,6335310,48.9,,1966,2,,,
1966-02-13,6335310,36.3,,1966,2,,,
1966-02-14,6335310,25.9,,1966,2,,,
1966-02-15,6335310,22.0,,1966,2,,,
1966-02-16,6335310,18.9,,1966,2,,,
1966-02-17,6335310,17.3,,1966,2,,,
1966-02-18,6335310,16.3,,1966,2,,,
1966-02-19,6335310,15.9,,1966,2,,,
1966-02-20,6335310,15.7,,1966,2,,,
1966-02-21,6335310,15.7,,1966,2,,,
1966-02-22,6335310,14.3,,1966,2,,,
1966-02-23,6335310,13.0,,1966,2,,,
1966-02-24,6335310,12.3,,1966,2,,,
1966-02-25,6335310,12.1,,1966,2,,,
1966-02-26,6335310,11.9,,1966,2,,,
1966-02-27,6335310,11.5,,1966,2,,,
1966-02-28,6335310,10.6,,1966,2,,,
1966-03-17,6335310,10.8,,1966,3,,,
1966-03-18,6335310,10.6,,1966,3,,,
1966-03-19,6335310,12.5,,1966,3,,,
1966-03-20,6335310,10.6,,1966,3,,,
1966-03-21,6335310,9.39,,1966,3,,,
1966-03-22,6335310,9.01,,1966,3,,,
1966-03-23,6335310,9.01,,1966,3,,,
1966-03-24,6335310,9.57,,1966,3,,,
1966-03-25,6335310,10.0,,1966,3,,,
1966-03-26,6335310,10.0,,1966,3,,,
1966-03-27,6335310,11.9,,1966,3,,,
1966-03-28,6335310,23.8,,1966,3,,,
1966-03-29,6335310,31.5,,1966,3,,,
1966-03-30,6335310,30.5,,1966,3,,,
1966-03-31,6335310,30.5,,1966,3,,,
1966-04-01,6335310,40.8,,1966,4,,,
1966-04-02,6335310,51.5,,1966,4,,,
1966-04-03,6335310,42.6,,1966,4,,,
1966-04-04,6335310,29.2,,1966,4,,,
1966-04-05,6335310,24.1,,1966,4,,,
1966-04-06,6335310,20.4,,1966,4,,,
1966-04-07,6335310,18.5,,1966,4,,,
1966-04-08,6335310,16.4,,1966,4,,,
1966-04-09,6335310,16.9,,1966,4,,,
1966-04-10,6335310,17.5,,1966,4,,,
1966-04-11,6335310,18.7,,1966,4,,,
1966-04-12,6335310,16.2,,1966,4,,,
1966-04-13,6335310,16.7,,1966,4,,,
1966-04-14,6335310,18.5,,1966,4,,,
1966-04-15,6335310,21.6,,1966,4,,,
1966-04-16,6335310,30.2,,1966,4,,,
1966-04-17,6335310,30.8,,1966,4,,,
1966-04-18,6335310,26.1,,1966,4,,,
1966-04-19,6335310,28.9,,1966,4,,,
1966-04-20,6335310,37.7,,1966,4,,,
1966-04-21,6335310,41.7,,1966,4,,,
1966-04-22,6335310,29.6,,1966,4,,,
1966-04-23,6335310,22.5,,1966,4,,,
1966-04-24,6335310,19.8,,1966,4,,,
1966-04-25,6335310,19.3,,1966,4,,,
1966-04-26,6335310,18.9,,1966,4,,,
1966-04-27,6335310,16.8,,1966,4,,,
1966-04-28,6335310,17.5,,1966,4,,,
1966-04-29,6335310,17.0,,1966,4,,,
1966-04-30,6335310,14.1,,1966,4,,,
1966-05-01,6335310,12.4,,1966,5,,,
1966-05-02,6335310,11.2,,1966,5,,,
1966-05-03,6335310,10.6,,1966,5,,,
1966-05-04,6335310,10.1,,1966,5,,,
1966-05-05,6335310,12.5,,1966,5,,,
1966-05-06,6335310,15.0,,1966,5,,,
1966-05-07,6335310,14.7,,1966,5,,,
1966-05-08,6335310,13.0,,1966,5,,,
1966-05-09,6335310,11.8,,1966,5,,,
1966-05-10,6335310,11.0,,1966,5,,,
1966-05-11,6335310,10.8,,1966,5,,,
1966-05-12,6335310,9.69,,1966,5,,,
1966-05-13,6335310,8.83,,1966,5,,,
1966-05-14,6335310,7.96,,1966,5,,,
1966-05-15,6335310,7.45,,1966,5,,,
1966-05-16,6335310,6.79,,1966,5,,,
1966-05-17,6335310,6.65,,1966,5,,,
1966-05-18,6335310,6.51,,1966,5,,,
1966-05-19,6335310,8.39,,1966,5,,,
1966-05-20,6335310,7.01,,1966,5,,,
1966-05-21,6335310,6.72,,1966,5,,,
1966-05-22,6335310,6.72,,1966,5,,,
1966-05-23,6335310,7.01,,1966,5,,,
1966-05-24,6335310,6.29,,1966,5,,,
1966-05-25,6335310,5.71,,1966,5,,,
1966-05-26,6335310,6.58,,1966,5,,,
1966-05-27,6335310,8.74,,1966,5,,,
1966-05-28,6335310,7.18,,1966,5,,,
1966-05-29,6335310,6.43,,1966,5,,,
1966-05-30,6335310,5.86,,1966,5,,,
1966-05-31,6335310,5.71,,1966,5,,,
1966-06-01,6335310,5.44,,1966,6,,,
1966-06-02,6335310,5.32,,1966,6,,,
1966-06-03,6335310,5.19,,1966,6,,,
1966-06-04,6335310,4.94,,1966,6,,,
1966-06-05,6335310,4.87,,1966,6,,,
1966-06-06,6335310,4.87,,1966,6,,,
1966-06-07,6335310,5.12,,1966,6,,,
1966-06-08,6335310,4.62,,1966,6,,,
1966-06-09,6335310,4.62,,1966,6,,,
1966-06-10,6335310,4.62,,1966,6,,,
1966-06-11,6335310,4.24,,1966,6,,,
1966-06-12,6335310,4.11,,1966,6,,,
1966-06-13,6335310,4.36,,1966,6,,,
1966-06-14,6335310,4.36,,1966,6,,,
1966-07-01,6335310,11.0,,1966,7,,,
1966-07-02,6335310,8.39,,1966,7,,,
1966-07-03,6335310,6.71,,1966,7,,,
1966-07-04,6335310,6.12,,1966,7,,,
1966-07-05,6335310,7.51,,1966,7,,,
1966-07-06,6335310,13.6,,1966,7,,,
1966-07-07,6335310,18.0,,1966,7,,,
1966-07-08,6335310,17.2,,1966,7,,,
1966-07-09,6335310,11.6,,1966,7,,,
1966-07-10,6335310,9.38,,1966,7,,,
1966-07-11,6335310,9.01,,1966,7,,,
1966-07-12,6335310,11.8,,1966,7,,,
1966-07-13,6335310,10.5,,1966,7,,,
1966-07-14,6335310,7.78,,1966,7,,,
1966-07-15,6335310,6.64,,1966,7,,,
1966-07-16,6335310,6.35,,1966,7,,,
1966-07-17,6335310,7.43,,1966,7,,,
1966-07-18,6335310,7.43,,1966,7,,,
1966-07-19,6335310,10.1,,1966,7,,,
1966-07-20,6335310,18.3,,1966,7,,,
1966-07-21,6335310,15.5,,1966,7,,,
1966-07-22,6335310,12.8,,1966,7,,,
1966-07-23,6335310,24.1,,1966,7,,,
1966-07-24,6335310,19.8,,1966,7,,,
1966-07-25,6335310,13.5,,1966,7,,,
1966-07-26,6335310,11.1,,1966,7,,,
1966-07-27,6335310,9.01,,1966,7,,,
1966-07-28,6335310,8.65,,1966,7,,,
1966-07-29,6335310,7.26,,1966,7,,,
1966-07-30,6335310,6.72,,1966,7,,,
1966-07-31,6335310,6.86,,1966,7,,,
1966-08-01,6335310,6.14,,1966,8,,,
1966-08-02,6335310,6.43,,1966,8,,,
1966-08-03,6335310,7.18,,1966,8,,,
1966-08-04,6335310,11.9,,1966,8,,,
1966-08-05,6335310,17.0,,1966,8,,,
1966-08-06,6335310,10.2,,1966,8,,,
1966-08-07,6335310,7.87,,1966,8,,,
1966-08-08,6335310,7.01,,1966,8,,,
1966-08-09,6335310,6.72,,1966,8,,,
1966-08-10,6335310,6.14,,1966,8,,,
1966-08-11,6335310,5.71,,1966,8,,,
1966-08-12,6335310,5.32,,1966,8,,,
1966-08-13,6335310,4.94,,1966,8,,,
1966-08-14,6335310,4.69,,1966,8,,,
1966-08-15,6335310,4.57,,1966,8,,,
1966-08-16,6335310,4.82,,1966,8,,,
1966-08-17,6335310,4.57,,1966,8,,,
1966-08-18,6335310,4.57,,1966,8,,,
1966-08-19,6335310,5.44,,1966,8,,,
1966-08-20,6335310,5.44,,1966,8,,,
1966-08-21,6335310,7.7,,1966,8,,,
1966-08-22,6335310,6.58,,1966,8,,,
1966-08-23,6335310,9.98,,1966,8,,,
1966-08-24,6335310,7.96,,1966,8,,,
1966-08-25,6335310,6.36,,1966,8,,,
1966-08-26,6335310,5.94,,1966,8,,,
1966-08-27,6335310,5.51,,1966,8,,,
1966-08-28,6335310,5.02,,1966,8,,,
1966-08-29,6335310,4.77,,1966,8,,,
1966-08-30,6335310,4.89,,1966,8,,,
1966-08-31,6335310,5.14,,1966,8,,,
1966-09-01,6335310,4.89,,1966,9,,,
1966-09-02,6335310,4.89,,1966,9,,,
1966-09-03,6335310,6.29,,1966,9,,,
1966-09-04,6335310,5.71,,1966,9,,,
1966-09-05,6335310,5.86,,1966,9,,,
1966-09-06,6335310,6.72,,1966,9,,,
1966-09-07,6335310,5.44,,1966,9,,,
1966-09-08,6335310,4.82,,1966,9,,,
1966-09-09,6335310,4.32,,1966,9,,,
1966-09-10,6335310,3.7,,1966,9,,,
1966-09-11,6335310,4.07,,1966,9,,,
1966-09-12,6335310,4.2,,1966,9,,,
1966-09-13,6335310,4.44,,1966,9,,,
1966-09-14,6335310,5.07,,1966,9,,,
1966-09-15,6335310,4.69,,1966,9,,,
1966-09-16,6335310,5.07,,1966,9,,,
1966-09-17,6335310,4.69,,1966,9,,,
1966-09-18,6335310,4.44,,1966,9,,,
1966-09-19,6335310,4.2,,1966,9,,,
1966-09-20,6335310,4.2,,1966,9,,,
1966-09-21,6335310,4.07,,1966,9,,,
1966-09-22,6335310,4.07,,1966,9,,,
1966-09-23,6335310,3.95,,1966,9,,,
1966-09-24,6335310,3.82,,1966,9,,,
1966-09-25,6335310,3.7,,1966,9,,,
1966-09-26,6335310,3.57,,1966,9,,,
1966-09-27,6335310,3.95,,1966,9,,,
1966-09-28,6335310,3.7,,1966,9,,,
1966-10-15,6335310,3.45,,1966,10,,,
1966-10-16,6335310,3.32,,1966,10,,,
1966-10-17,6335310,3.41,,1966,10,,,
1966-10-18,6335310,3.66,,1966,10,,,
1966-10-19,6335310,3.53,,1966,10,,,
1966-10-20,6335310,3.41,,1966,10,,,
1966-10-21,6335310,4.03,,1966,10,,,
1966-10-22,6335310,5.39,,1966,10,,,
1966-10-23,6335310,4.47,,1966,10,,,
1966-10-24,6335310,5.45,,1966,10,,,
1966-10-25,6335310,19.4,,1966,10,,,
1966-10-26,6335310,23.9,,1966,10,,,
1966-10-27,6335310,17.1,,1966,10,,,
1966-10-28,6335310,11.3,,1966,10,,,
1966-10-29,6335310,9.59,,1966,10,,,
1966-10-30,6335310,8.22,,1966,10,,,
1966-10-31,6335310,6.72,,1966,10,,,
1966-11-01,6335310,6.4,,1966,11,,,
1966-11-02,6335310,5.95,,1966,11,,,
1966-11-03,6335310,5.65,,1966,11,,,
1966-11-04,6335310,5.5,,1966,11,,,
1966-11-05,6335310,5.95,,1966,11,,,
1966-11-06,6335310,6.85,,1966,11,,,
1966-11-07,6335310,7.32,,1966,11,,,
